Gen: 0, Best: 77.7, Mean: 669.3271
Gen: 1, Best: 65.7, Mean: 651.97266
Gen: 2, Best: 65.6, Mean: 620.2009
Gen: 3, Best: 65.6, Mean: 633.7536
Gen: 4, Best: 49.5, Mean: 620.8938
Gen: 5, Best: 49.5, Mean: 660.2233
Gen: 6, Best: 49.5, Mean: 627.914
Gen: 7, Best: 49.5, Mean: 606.1315
Gen: 8, Best: 46.5, Mean: 607.8788
Gen: 9, Best: 46.5, Mean: 620.39197
Gen: 10, Best: 46.5, Mean: 588.2105
Gen: 11, Best: 46.5, Mean: 561.16174
Gen: 12, Best: 46.5, Mean: 577.07294
Gen: 13, Best: 46.5, Mean: 576.93146
Gen: 14, Best: 46.5, Mean: 531.5084
Gen: 15, Best: 39.8, Mean: 590.5567
Gen: 16, Best: 39.8, Mean: 518.8715
Gen: 17, Best: 39.8, Mean: 541.3065
Gen: 18, Best: 39.8, Mean: 530.1165
Gen: 19, Best: 39.8, Mean: 548.4685
Gen: 20, Best: 39.8, Mean: 511.14755
Gen: 21, Best: 39.8, Mean: 474.10156
Gen: 22, Best: 39.8, Mean: 547.85565
Gen: 23, Best: 39.8, Mean: 530.5234
Gen: 24, Best: 39.8, Mean: 524.11993
Gen: 25, Best: 39.8, Mean: 496.79092
Gen: 26, Best: 39.8, Mean: 430.3
Gen: 27, Best: 34, Mean: 499.38513
Gen: 28, Best: 34, Mean: 429.2045
Gen: 29, Best: 32.7, Mean: 445.66507
Gen: 30, Best: 32.7, Mean: 407.3731
Gen: 31, Best: 30.3, Mean: 385.24234
Gen: 32, Best: 28.4, Mean: 415.0244
Gen: 33, Best: 28.4, Mean: 413.67966
Gen: 34, Best: 25.1, Mean: 379.72983
Gen: 35, Best: 25.1, Mean: 382.6044
Gen: 36, Best: 25.1, Mean: 355.35425
Gen: 37, Best: 25.1, Mean: 370.12784
Gen: 38, Best: 25.1, Mean: 346.26468
Gen: 39, Best: 25.1, Mean: 401.46664
Gen: 40, Best: 25.1, Mean: 323.72485
Gen: 41, Best: 25.1, Mean: 350.08362
Gen: 42, Best: 25.1, Mean: 336.84982
Gen: 43, Best: 25.1, Mean: 315.67307
Gen: 44, Best: 25.1, Mean: 299.25424
Gen: 45, Best: 25.1, Mean: 309.0761
Gen: 46, Best: 25.1, Mean: 310.67908
Gen: 47, Best: 25.1, Mean: 330.3159
Gen: 48, Best: 25.1, Mean: 351.81638
Gen: 49, Best: 25.1, Mean: 327.6379
Gen: 50, Best: 24.8, Mean: 299.10303
Gen: 51, Best: 24.8, Mean: 289.0308
Gen: 52, Best: 24.8, Mean: 312.49002
Gen: 53, Best: 24.8, Mean: 277.3014
Gen: 54, Best: 24.8, Mean: 288.45032
Gen: 55, Best: 24.8, Mean: 298.75125
Gen: 56, Best: 23.4, Mean: 286.6851
Gen: 57, Best: 22.8, Mean: 280.54572
Gen: 58, Best: 22.8, Mean: 294.3861
Gen: 59, Best: 22.8, Mean: 278.67215
Gen: 60, Best: 22.8, Mean: 284.83542
Gen: 61, Best: 22.8, Mean: 323.96973
Gen: 62, Best: 22.8, Mean: 309.00354
Gen: 63, Best: 22.8, Mean: 273.6263
Gen: 64, Best: 22.8, Mean: 292.09003
Gen: 65, Best: 22.8, Mean: 271.22244
Gen: 66, Best: 22.8, Mean: 278.19244
Gen: 67, Best: 22.8, Mean: 267.66205
Gen: 68, Best: 22.8, Mean: 319.78946
Gen: 69, Best: 22.8, Mean: 255.26617
Gen: 70, Best: 22.8, Mean: 308.00797
Gen: 71, Best: 22.8, Mean: 293.96762
Gen: 72, Best: 22.8, Mean: 290.87164
Gen: 73, Best: 22.8, Mean: 269.60092
Gen: 74, Best: 22.8, Mean: 266.09256
Gen: 75, Best: 22.8, Mean: 281.65573
Gen: 76, Best: 17.3, Mean: 248.67268
Gen: 77, Best: 17.3, Mean: 283.3886
Gen: 78, Best: 17.3, Mean: 246.87114
Gen: 79, Best: 17.3, Mean: 306.991
Gen: 80, Best: 17.3, Mean: 274.99258
Gen: 81, Best: 17.3, Mean: 267.38116
Gen: 82, Best: 17.3, Mean: 280.69937
Gen: 83, Best: 17.3, Mean: 248.85275
Gen: 84, Best: 17.3, Mean: 236.96362
Gen: 85, Best: 17.3, Mean: 258.50153
Gen: 86, Best: 17.3, Mean: 249.9682
Gen: 87, Best: 17.3, Mean: 246.2384
Gen: 88, Best: 17.3, Mean: 262.38513
Gen: 89, Best: 17.3, Mean: 256.0721
Gen: 90, Best: 17.3, Mean: 240.85222
Gen: 91, Best: 17.3, Mean: 246.77272
Gen: 92, Best: 17.3, Mean: 210.37517
Gen: 93, Best: 17.3, Mean: 267.49554
Gen: 94, Best: 17.3, Mean: 265.27664
Gen: 95, Best: 17.3, Mean: 221.06468
Gen: 96, Best: 17.3, Mean: 222.0015
Gen: 97, Best: 17.3, Mean: 206.08461
Gen: 98, Best: 17.3, Mean: 290.06418
Gen: 99, Best: 17.3, Mean: 250.36107
Gen: 100, Best: 17.3, Mean: 235.24171
