Gen: 0, Best: 80.9, Mean: 646.78973
Gen: 1, Best: 71, Mean: 679.79913
Gen: 2, Best: 59.3, Mean: 703.48444
Gen: 3, Best: 59.3, Mean: 679.86334
Gen: 4, Best: 59.3, Mean: 652.2749
Gen: 5, Best: 59.3, Mean: 627.719
Gen: 6, Best: 59.3, Mean: 689.4417
Gen: 7, Best: 56.4, Mean: 632.6596
Gen: 8, Best: 56.4, Mean: 607.5598
Gen: 9, Best: 56.4, Mean: 626.5124
Gen: 10, Best: 56.4, Mean: 586.17816
Gen: 11, Best: 56.4, Mean: 615.24384
Gen: 12, Best: 56.4, Mean: 631.5557
Gen: 13, Best: 56.4, Mean: 603.14166
Gen: 14, Best: 56.4, Mean: 611.393
Gen: 15, Best: 56.1, Mean: 566.7806
Gen: 16, Best: 56.1, Mean: 577.93286
Gen: 17, Best: 56.1, Mean: 572.633
Gen: 18, Best: 56.1, Mean: 530.45276
Gen: 19, Best: 55.4, Mean: 562.52795
Gen: 20, Best: 55.4, Mean: 599.3102
Gen: 21, Best: 48.5, Mean: 566.6547
Gen: 22, Best: 48.5, Mean: 528.4249
Gen: 23, Best: 48.5, Mean: 515.11664
Gen: 24, Best: 39.3, Mean: 547.0432
Gen: 25, Best: 39.3, Mean: 510.69675
Gen: 26, Best: 39.3, Mean: 546.63434
Gen: 27, Best: 39.3, Mean: 499.84216
Gen: 28, Best: 39.3, Mean: 523.72034
Gen: 29, Best: 38.9, Mean: 507.61588
Gen: 30, Best: 31.6, Mean: 500.37952
Gen: 31, Best: 31.6, Mean: 509.98404
Gen: 32, Best: 31.6, Mean: 501.25812
Gen: 33, Best: 31.6, Mean: 488.11444
Gen: 34, Best: 31.6, Mean: 480.26913
Gen: 35, Best: 31.6, Mean: 470.5284
Gen: 36, Best: 29.3, Mean: 528.5974
Gen: 37, Best: 29.3, Mean: 482.1712
Gen: 38, Best: 29.3, Mean: 450.37357
Gen: 39, Best: 29.3, Mean: 434.81393
Gen: 40, Best: 26.5, Mean: 461.1602
Gen: 41, Best: 26.5, Mean: 390.8075
Gen: 42, Best: 26.5, Mean: 383.5432
Gen: 43, Best: 26.5, Mean: 384.92355
Gen: 44, Best: 26.5, Mean: 375.16418
Gen: 45, Best: 26.5, Mean: 380.38406
Gen: 46, Best: 26.5, Mean: 368.894
Gen: 47, Best: 26.5, Mean: 373.78156
Gen: 48, Best: 25.4, Mean: 383.34967
Gen: 49, Best: 25.4, Mean: 394.14374
Gen: 50, Best: 25.4, Mean: 357.90402
Gen: 51, Best: 22.6, Mean: 375.39404
Gen: 52, Best: 22.6, Mean: 340.3289
Gen: 53, Best: 22.6, Mean: 326.65814
Gen: 54, Best: 22.6, Mean: 350.2916
Gen: 55, Best: 22.6, Mean: 334.93484
Gen: 56, Best: 22.6, Mean: 310.2766
Gen: 57, Best: 22.6, Mean: 324.41354
Gen: 58, Best: 21.4, Mean: 303.31195
Gen: 59, Best: 21.4, Mean: 281.91254
Gen: 60, Best: 21.4, Mean: 301.67868
Gen: 61, Best: 21.4, Mean: 259.0288
Gen: 62, Best: 21.4, Mean: 287.9418
Gen: 63, Best: 21.4, Mean: 273.23276
Gen: 64, Best: 21.4, Mean: 276.5239
Gen: 65, Best: 21.4, Mean: 266.9273
Gen: 66, Best: 21.4, Mean: 289.64783
Gen: 67, Best: 21.4, Mean: 298.47858
Gen: 68, Best: 21.4, Mean: 265.4134
Gen: 69, Best: 21.4, Mean: 300.12424
Gen: 70, Best: 21.4, Mean: 296.19052
Gen: 71, Best: 21.4, Mean: 267.37262
Gen: 72, Best: 21.4, Mean: 295.26022
Gen: 73, Best: 21.4, Mean: 287.717
Gen: 74, Best: 21.4, Mean: 330.6203
Gen: 75, Best: 21.4, Mean: 301.17612
Gen: 76, Best: 21.4, Mean: 286.09604
Gen: 77, Best: 21.4, Mean: 300.12234
Gen: 78, Best: 21.4, Mean: 274.09753
Gen: 79, Best: 21.4, Mean: 301.08908
Gen: 80, Best: 21.4, Mean: 302.72632
Gen: 81, Best: 21.4, Mean: 303.53534
Gen: 82, Best: 21.4, Mean: 277.56067
Gen: 83, Best: 21.4, Mean: 260.63382
Gen: 84, Best: 21.4, Mean: 318.08655
Gen: 85, Best: 21.4, Mean: 276.5791
Gen: 86, Best: 21.4, Mean: 287.23734
Gen: 87, Best: 21.4, Mean: 262.03735
Gen: 88, Best: 21.4, Mean: 293.58755
Gen: 89, Best: 21.4, Mean: 243.11444
Gen: 90, Best: 21.4, Mean: 281.195
Gen: 91, Best: 21.4, Mean: 267.15375
Gen: 92, Best: 21.4, Mean: 281.44073
Gen: 93, Best: 21.4, Mean: 280.7557
Gen: 94, Best: 21.4, Mean: 263.25677
Gen: 95, Best: 21.4, Mean: 268.21637
Gen: 96, Best: 21.4, Mean: 273.7393
Gen: 97, Best: 21.4, Mean: 238.39401
Gen: 98, Best: 21.4, Mean: 249.8741
Gen: 99, Best: 21.4, Mean: 268.17908
Gen: 100, Best: 21.4, Mean: 227.94827
