Gen: 0, Best: 9178.8, Mean: 17311.479
Gen: 1, Best: 7583.3, Mean: 17507.926
Gen: 2, Best: 7283.5, Mean: 17253.283
Gen: 3, Best: 7283.5, Mean: 16662.084
Gen: 4, Best: 5365.4, Mean: 17435.057
Gen: 5, Best: 5365.4, Mean: 16888.146
Gen: 6, Best: 5365.4, Mean: 17688.348
Gen: 7, Best: 5365.4, Mean: 17310.19
Gen: 8, Best: 5365.4, Mean: 17644.553
Gen: 9, Best: 5365.4, Mean: 17158.65
Gen: 10, Best: 5352.9, Mean: 16935.16
Gen: 11, Best: 4833.2, Mean: 17130.887
Gen: 12, Best: 4833.2, Mean: 16807.69
Gen: 13, Best: 4833.2, Mean: 16786.424
Gen: 14, Best: 4833.2, Mean: 16680.043
Gen: 15, Best: 4833.2, Mean: 16446.95
Gen: 16, Best: 4833.2, Mean: 17364.574
Gen: 17, Best: 4833.2, Mean: 17067.043
Gen: 18, Best: 2295.3, Mean: 16610.27
Gen: 19, Best: 2295.3, Mean: 16723.54
Gen: 20, Best: 2295.3, Mean: 16797.213
Gen: 21, Best: 2295.3, Mean: 16848.652
Gen: 22, Best: 2295.3, Mean: 17142.398
Gen: 23, Best: 2295.3, Mean: 16138.041
Gen: 24, Best: 2295.3, Mean: 16423.707
Gen: 25, Best: 2295.3, Mean: 16786.947
Gen: 26, Best: 2295.3, Mean: 16611.479
Gen: 27, Best: 2295.3, Mean: 16768.596
Gen: 28, Best: 2295.3, Mean: 15790.945
Gen: 29, Best: 2295.3, Mean: 16553.385
Gen: 30, Best: 2295.3, Mean: 16560.861
Gen: 31, Best: 2295.3, Mean: 16226.439
Gen: 32, Best: 2295.3, Mean: 16487.059
Gen: 33, Best: 2295.3, Mean: 16228.34
Gen: 34, Best: 2295.3, Mean: 16331.981
Gen: 35, Best: 2295.3, Mean: 16032.281
Gen: 36, Best: 2295.3, Mean: 15616.045
Gen: 37, Best: 2295.3, Mean: 16250.544
Gen: 38, Best: 2295.3, Mean: 15719.318
Gen: 39, Best: 2295.3, Mean: 15693.865
Gen: 40, Best: 2295.3, Mean: 15725.387
Gen: 41, Best: 2295.3, Mean: 15829.191
Gen: 42, Best: 2295.3, Mean: 15850.523
Gen: 43, Best: 2295.3, Mean: 15682.862
Gen: 44, Best: 2295.3, Mean: 15789.386
Gen: 45, Best: 2295.3, Mean: 15225.113
Gen: 46, Best: 2295.3, Mean: 14997.385
Gen: 47, Best: 1794.1, Mean: 14896.068
Gen: 48, Best: 1794.1, Mean: 15466.98
Gen: 49, Best: 1794.1, Mean: 14953.45
Gen: 50, Best: 1794.1, Mean: 14656.495
Gen: 51, Best: 1794.1, Mean: 14598.024
Gen: 52, Best: 1794.1, Mean: 14665.922
Gen: 53, Best: 1794.1, Mean: 14564.331
Gen: 54, Best: 1794.1, Mean: 15082.013
Gen: 55, Best: 1794.1, Mean: 14508.973
Gen: 56, Best: 1794.1, Mean: 14654.67
Gen: 57, Best: 1794.1, Mean: 14334.224
Gen: 58, Best: 1794.1, Mean: 14584.679
Gen: 59, Best: 1794.1, Mean: 14838.505
Gen: 60, Best: 1794.1, Mean: 14611.614
Gen: 61, Best: 1794.1, Mean: 14761.806
Gen: 62, Best: 1794.1, Mean: 14153.881
Gen: 63, Best: 1794.1, Mean: 14678.941
Gen: 64, Best: 1794.1, Mean: 14650.996
Gen: 65, Best: 1794.1, Mean: 14926.531
Gen: 66, Best: 1794.1, Mean: 14670.317
Gen: 67, Best: 1794.1, Mean: 14608.73
Gen: 68, Best: 1794.1, Mean: 14063.208
Gen: 69, Best: 1405.3, Mean: 14101.282
Gen: 70, Best: 1405.3, Mean: 14337.058
Gen: 71, Best: 1405.3, Mean: 14130.764
Gen: 72, Best: 1405.3, Mean: 14010.687
Gen: 73, Best: 1405.3, Mean: 14501.574
Gen: 74, Best: 1405.3, Mean: 14134.418
Gen: 75, Best: 1405.3, Mean: 14533.755
Gen: 76, Best: 1405.3, Mean: 14207.698
Gen: 77, Best: 1405.3, Mean: 14058.342
Gen: 78, Best: 1405.3, Mean: 13691.547
Gen: 79, Best: 1405.3, Mean: 13873.572
Gen: 80, Best: 1405.3, Mean: 13734.482
Gen: 81, Best: 1405.3, Mean: 14018.833
Gen: 82, Best: 1405.3, Mean: 13509.229
Gen: 83, Best: 1405.3, Mean: 13217.556
Gen: 84, Best: 1405.3, Mean: 13280.863
Gen: 85, Best: 1405.3, Mean: 14118.23
Gen: 86, Best: 1405.3, Mean: 13768.077
Gen: 87, Best: 1405.3, Mean: 12977.445
Gen: 88, Best: 1405.3, Mean: 13489.623
Gen: 89, Best: 1405.3, Mean: 13467.739
Gen: 90, Best: 1097, Mean: 13849.972
Gen: 91, Best: 1097, Mean: 13906.505
Gen: 92, Best: 1097, Mean: 13382.434
Gen: 93, Best: 1097, Mean: 13526.128
Gen: 94, Best: 1097, Mean: 13609.086
Gen: 95, Best: 1097, Mean: 13554.664
Gen: 96, Best: 532.7, Mean: 13616.097
Gen: 97, Best: 532.7, Mean: 13432.309
Gen: 98, Best: 532.7, Mean: 13699.698
Gen: 99, Best: 532.7, Mean: 13384.698
Gen: 100, Best: 532.7, Mean: 13569.635
