Gen: 0, Best: 7435, Mean: 16887.367
Gen: 1, Best: 6737.5, Mean: 17642.426
Gen: 2, Best: 6737.5, Mean: 17229.389
Gen: 3, Best: 6737.5, Mean: 17438.352
Gen: 4, Best: 6692.4, Mean: 17131.574
Gen: 5, Best: 5249.7, Mean: 17299.912
Gen: 6, Best: 5249.7, Mean: 17705.68
Gen: 7, Best: 5249.7, Mean: 16924.393
Gen: 8, Best: 5249.7, Mean: 16593.682
Gen: 9, Best: 4613, Mean: 17001.059
Gen: 10, Best: 4613, Mean: 16512.033
Gen: 11, Best: 4613, Mean: 16809.15
Gen: 12, Best: 4613, Mean: 16990.521
Gen: 13, Best: 4613, Mean: 16759.488
Gen: 14, Best: 4613, Mean: 16390.697
Gen: 15, Best: 4613, Mean: 16974.79
Gen: 16, Best: 4613, Mean: 16808.543
Gen: 17, Best: 4613, Mean: 16942.986
Gen: 18, Best: 4613, Mean: 16218.296
Gen: 19, Best: 4613, Mean: 16533.826
Gen: 20, Best: 2635.2, Mean: 16189.745
Gen: 21, Best: 2635.2, Mean: 16327.505
Gen: 22, Best: 2635.2, Mean: 15977.074
Gen: 23, Best: 2635.2, Mean: 15630.547
Gen: 24, Best: 2635.2, Mean: 15859.288
Gen: 25, Best: 2635.2, Mean: 15605.831
Gen: 26, Best: 2635.2, Mean: 15917.691
Gen: 27, Best: 2635.2, Mean: 15701.061
Gen: 28, Best: 2635.2, Mean: 15694.912
Gen: 29, Best: 2635.2, Mean: 15214.58
Gen: 30, Best: 2635.2, Mean: 15608.454
Gen: 31, Best: 2635.2, Mean: 14936.687
Gen: 32, Best: 2635.2, Mean: 14861.069
Gen: 33, Best: 2635.2, Mean: 15040.324
Gen: 34, Best: 2635.2, Mean: 15185.682
Gen: 35, Best: 2635.2, Mean: 14981.224
Gen: 36, Best: 2635.2, Mean: 14498.674
Gen: 37, Best: 2635.2, Mean: 14764.838
Gen: 38, Best: 2635.2, Mean: 14532.332
Gen: 39, Best: 2635.2, Mean: 14293.535
Gen: 40, Best: 2635.2, Mean: 14531.022
Gen: 41, Best: 2635.2, Mean: 14493.177
Gen: 42, Best: 2635.2, Mean: 14648.083
Gen: 43, Best: 2635.2, Mean: 14385.991
Gen: 44, Best: 2635.2, Mean: 13780.551
Gen: 45, Best: 2635.2, Mean: 14222.586
Gen: 46, Best: 1693.3, Mean: 13538.376
Gen: 47, Best: 1693.3, Mean: 13205.987
Gen: 48, Best: 1693.3, Mean: 13535.559
Gen: 49, Best: 1693.3, Mean: 14020.786
Gen: 50, Best: 1693.3, Mean: 13341.213
Gen: 51, Best: 1693.3, Mean: 13523.695
Gen: 52, Best: 1693.3, Mean: 13194.595
Gen: 53, Best: 1693.3, Mean: 13680.739
Gen: 54, Best: 1693.3, Mean: 13369.281
Gen: 55, Best: 1693.3, Mean: 12824.489
Gen: 56, Best: 1693.3, Mean: 12820.61
Gen: 57, Best: 1693.3, Mean: 13272.223
Gen: 58, Best: 1693.3, Mean: 12930.503
Gen: 59, Best: 989.5, Mean: 13173.44
Gen: 60, Best: 989.5, Mean: 12634.91
Gen: 61, Best: 989.5, Mean: 12727.018
Gen: 62, Best: 989.5, Mean: 12751.121
Gen: 63, Best: 989.5, Mean: 12230.826
Gen: 64, Best: 989.5, Mean: 12664.515
Gen: 65, Best: 989.5, Mean: 12444.465
Gen: 66, Best: 989.5, Mean: 12832.187
Gen: 67, Best: 989.5, Mean: 12255.164
Gen: 68, Best: 989.5, Mean: 11764.346
Gen: 69, Best: 989.5, Mean: 12580.74
Gen: 70, Best: 989.5, Mean: 11816.586
Gen: 71, Best: 989.5, Mean: 11868.42
Gen: 72, Best: 989.5, Mean: 12140.468
Gen: 73, Best: 989.5, Mean: 12072.595
Gen: 74, Best: 989.5, Mean: 12189.604
Gen: 75, Best: 989.5, Mean: 12068.187
Gen: 76, Best: 989.5, Mean: 12045.64
Gen: 77, Best: 989.5, Mean: 11170.506
Gen: 78, Best: 989.5, Mean: 11894.176
Gen: 79, Best: 989.5, Mean: 12056.986
Gen: 80, Best: 989.5, Mean: 11702.033
Gen: 81, Best: 989.5, Mean: 11868.52
Gen: 82, Best: 188.3, Mean: 11679.013
Gen: 83, Best: 188.3, Mean: 11472.126
Gen: 84, Best: 188.3, Mean: 11540.359
Gen: 85, Best: 188.3, Mean: 11447.2
Gen: 86, Best: 188.3, Mean: 11238.788
Gen: 87, Best: 188.3, Mean: 11791.542
Gen: 88, Best: 188.3, Mean: 11862.67
Gen: 89, Best: 188.3, Mean: 11778.804
Gen: 90, Best: 188.3, Mean: 11232.694
Gen: 91, Best: 188.3, Mean: 11320.747
Gen: 92, Best: 188.3, Mean: 12102.965
Gen: 93, Best: 188.3, Mean: 11421.787
Gen: 94, Best: 188.3, Mean: 11082.066
Gen: 95, Best: 188.3, Mean: 11427.814
Gen: 96, Best: 188.3, Mean: 11184.809
Gen: 97, Best: 188.3, Mean: 11363.011
Gen: 98, Best: 188.3, Mean: 11339.44
Gen: 99, Best: 188.3, Mean: 11476.783
Gen: 100, Best: 188.3, Mean: 11466.3545
