Gen: 0, Best: 8052.4, Mean: 19782.488
Gen: 1, Best: 8052.4, Mean: 20177.352
Gen: 2, Best: 7343.3, Mean: 19527.605
Gen: 3, Best: 3952.2, Mean: 18786.508
Gen: 4, Best: 3952.2, Mean: 18483.367
Gen: 5, Best: 3952.2, Mean: 17915.896
Gen: 6, Best: 3758, Mean: 17486.648
Gen: 7, Best: 3758, Mean: 17386.334
Gen: 8, Best: 3758, Mean: 16542.375
Gen: 9, Best: 3016, Mean: 15312.195
Gen: 10, Best: 2996.3, Mean: 15881.715
Gen: 11, Best: 2996.3, Mean: 14637.524
Gen: 12, Best: 2996.3, Mean: 14509.581
Gen: 13, Best: 2996.3, Mean: 13477.336
Gen: 14, Best: 2987.8, Mean: 13798.014
Gen: 15, Best: 2100.9, Mean: 11988.208
Gen: 16, Best: 2100.9, Mean: 12623.097
Gen: 17, Best: 103.5, Mean: 12441.35
Gen: 18, Best: 103.5, Mean: 11558.173
Gen: 19, Best: 103.5, Mean: 11400.788
Gen: 20, Best: 103.5, Mean: 11888.237
Gen: 21, Best: 61.9, Mean: 11184.709
Gen: 22, Best: 61.9, Mean: 10909.464
Gen: 23, Best: 60.9, Mean: 10744.437
Gen: 24, Best: 60.9, Mean: 10201.233
Gen: 25, Best: 60.9, Mean: 9922.857
Gen: 26, Best: 60.9, Mean: 9760.617
Gen: 27, Best: 54.9, Mean: 9532.033
Gen: 28, Best: 54.9, Mean: 10399.429
Gen: 29, Best: 54.9, Mean: 10127.057
Gen: 30, Best: 54.9, Mean: 10184.752
Gen: 31, Best: 54.9, Mean: 9796.72
Gen: 32, Best: 54.9, Mean: 8759.22
Gen: 33, Best: 54.9, Mean: 9081.131
Gen: 34, Best: 54.9, Mean: 8264.81
Gen: 35, Best: 54.1, Mean: 8671.059
Gen: 36, Best: 54.1, Mean: 8292.92
Gen: 37, Best: 54.1, Mean: 8083.728
Gen: 38, Best: 54.1, Mean: 7975.2573
Gen: 39, Best: 54.1, Mean: 8025.6177
Gen: 40, Best: 54.1, Mean: 7904.137
Gen: 41, Best: 54.1, Mean: 7709.497
Gen: 42, Best: 54.1, Mean: 7909.9688
Gen: 43, Best: 54.1, Mean: 7522.3906
Gen: 44, Best: 54.1, Mean: 7815.238
Gen: 45, Best: 54.1, Mean: 7844.319
Gen: 46, Best: 54.1, Mean: 8037.6426
Gen: 47, Best: 54.1, Mean: 7497.9863
Gen: 48, Best: 54.1, Mean: 6716.5767
Gen: 49, Best: 54.1, Mean: 7366.095
Gen: 50, Best: 53.4, Mean: 7159.3096
Gen: 51, Best: 53.4, Mean: 6955.925
Gen: 52, Best: 53.4, Mean: 7388.282
Gen: 53, Best: 53.4, Mean: 6866.7114
Gen: 54, Best: 53.4, Mean: 7561.5117
Gen: 55, Best: 49, Mean: 6782.32
Gen: 56, Best: 49, Mean: 7162.3926
Gen: 57, Best: 49, Mean: 7185.6924
Gen: 58, Best: 49, Mean: 7308.9756
Gen: 59, Best: 49, Mean: 6929.7363
Gen: 60, Best: 49, Mean: 6546.586
Gen: 61, Best: 49, Mean: 6921.7456
Gen: 62, Best: 49, Mean: 6972.0425
Gen: 63, Best: 49, Mean: 7314.2227
Gen: 64, Best: 49, Mean: 6821.324
Gen: 65, Best: 49, Mean: 6672.1753
Gen: 66, Best: 49, Mean: 6826.261
Gen: 67, Best: 49, Mean: 7305.022
Gen: 68, Best: 49, Mean: 6418.783
Gen: 69, Best: 49, Mean: 6396.9595
Gen: 70, Best: 49, Mean: 6695.346
Gen: 71, Best: 49, Mean: 6502.9224
Gen: 72, Best: 49, Mean: 6483.945
Gen: 73, Best: 49, Mean: 6601.9355
Gen: 74, Best: 49, Mean: 6503.254
Gen: 75, Best: 49, Mean: 6637.385
Gen: 76, Best: 49, Mean: 6125.4756
Gen: 77, Best: 49, Mean: 6582.9395
Gen: 78, Best: 49, Mean: 5733.121
Gen: 79, Best: 49, Mean: 6074.468
Gen: 80, Best: 49, Mean: 6207.485
Gen: 81, Best: 49, Mean: 6099.127
Gen: 82, Best: 49, Mean: 6396.639
Gen: 83, Best: 49, Mean: 6037.7773
Gen: 84, Best: 49, Mean: 6348.9326
Gen: 85, Best: 49, Mean: 6104.5566
Gen: 86, Best: 49, Mean: 6080.191
Gen: 87, Best: 49, Mean: 5886.1743
Gen: 88, Best: 49, Mean: 6210.1777
Gen: 89, Best: 49, Mean: 5892.9507
Gen: 90, Best: 49, Mean: 6002.115
Gen: 91, Best: 49, Mean: 5838.2656
Gen: 92, Best: 49, Mean: 5454.294
Gen: 93, Best: 49, Mean: 5742.217
Gen: 94, Best: 49, Mean: 6078.824
Gen: 95, Best: 49, Mean: 5576.416
Gen: 96, Best: 49, Mean: 5827.1606
Gen: 97, Best: 49, Mean: 5713.2515
Gen: 98, Best: 49, Mean: 5838.3027
Gen: 99, Best: 49, Mean: 6376.959
Gen: 100, Best: 49, Mean: 5754.2583
