Gen: 0, Best: 8020, Mean: 16466.033
Gen: 1, Best: 7589, Mean: 16700.844
Gen: 2, Best: 5588, Mean: 16797.824
Gen: 3, Best: 5021.1, Mean: 16013.445
Gen: 4, Best: 5021.1, Mean: 16772.898
Gen: 5, Best: 5021.1, Mean: 16812.867
Gen: 6, Best: 5021.1, Mean: 16099.33
Gen: 7, Best: 5021.1, Mean: 16625.45
Gen: 8, Best: 5021.1, Mean: 16553.313
Gen: 9, Best: 5021.1, Mean: 16529.547
Gen: 10, Best: 5021.1, Mean: 16331.189
Gen: 11, Best: 5021.1, Mean: 16465.912
Gen: 12, Best: 5021.1, Mean: 16779.775
Gen: 13, Best: 3824.3, Mean: 16661.12
Gen: 14, Best: 3824.3, Mean: 16686.629
Gen: 15, Best: 3824.3, Mean: 16376.791
Gen: 16, Best: 3824.3, Mean: 16176.92
Gen: 17, Best: 3824.3, Mean: 16436.17
Gen: 18, Best: 3824.3, Mean: 16218.272
Gen: 19, Best: 3824.3, Mean: 16067.56
Gen: 20, Best: 3824.3, Mean: 16270.795
Gen: 21, Best: 3824.3, Mean: 15989.496
Gen: 22, Best: 3824.3, Mean: 16082.592
Gen: 23, Best: 3824.3, Mean: 16631.537
Gen: 24, Best: 3824.3, Mean: 15916.076
Gen: 25, Best: 3824.3, Mean: 16427.916
Gen: 26, Best: 3824.3, Mean: 16219.287
Gen: 27, Best: 3824.3, Mean: 16228.76
Gen: 28, Best: 3824.3, Mean: 16174.703
Gen: 29, Best: 3824.3, Mean: 15884.448
Gen: 30, Best: 3824.3, Mean: 15786.269
Gen: 31, Best: 3824.3, Mean: 16061.7
Gen: 32, Best: 3824.3, Mean: 15889.592
Gen: 33, Best: 3393.5, Mean: 15507.946
Gen: 34, Best: 3393.5, Mean: 15577.162
Gen: 35, Best: 3393.5, Mean: 15866.415
Gen: 36, Best: 3393.5, Mean: 15280.331
Gen: 37, Best: 3393.5, Mean: 15707.559
Gen: 38, Best: 3393.5, Mean: 15312.313
Gen: 39, Best: 3393.5, Mean: 15582.821
Gen: 40, Best: 3393.5, Mean: 15578.426
Gen: 41, Best: 3393.5, Mean: 15230.646
Gen: 42, Best: 3393.5, Mean: 15501.972
Gen: 43, Best: 3393.5, Mean: 15469.886
Gen: 44, Best: 3393.5, Mean: 15065.069
Gen: 45, Best: 3393.5, Mean: 14944.511
Gen: 46, Best: 3393.5, Mean: 15446.192
Gen: 47, Best: 3393.5, Mean: 15221.733
Gen: 48, Best: 1497.2, Mean: 15150.668
Gen: 49, Best: 1497.2, Mean: 15316.547
Gen: 50, Best: 1497.2, Mean: 15298.1455
Gen: 51, Best: 1497.2, Mean: 15001.363
Gen: 52, Best: 1497.2, Mean: 15182.962
Gen: 53, Best: 1497.2, Mean: 15213.964
Gen: 54, Best: 1497.2, Mean: 15429.3545
Gen: 55, Best: 1497.2, Mean: 15023.088
Gen: 56, Best: 1497.2, Mean: 15453.931
Gen: 57, Best: 1497.2, Mean: 15666.087
Gen: 58, Best: 1497.2, Mean: 15063.24
Gen: 59, Best: 1497.2, Mean: 15438.69
Gen: 60, Best: 1497.2, Mean: 15457.944
Gen: 61, Best: 1497.2, Mean: 15676.806
Gen: 62, Best: 1497.2, Mean: 15037.158
Gen: 63, Best: 1497.2, Mean: 15161.253
Gen: 64, Best: 1497.2, Mean: 15417.846
Gen: 65, Best: 1497.2, Mean: 14994.259
Gen: 66, Best: 1497.2, Mean: 14787.679
Gen: 67, Best: 1497.2, Mean: 14964.362
Gen: 68, Best: 1497.2, Mean: 14716.703
Gen: 69, Best: 1497.2, Mean: 15418.344
Gen: 70, Best: 1497.2, Mean: 15217.032
Gen: 71, Best: 1497.2, Mean: 15312.327
Gen: 72, Best: 1497.2, Mean: 14990.903
Gen: 73, Best: 1497.2, Mean: 15053.453
Gen: 74, Best: 1497.2, Mean: 14563.986
Gen: 75, Best: 1497.2, Mean: 15096.168
Gen: 76, Best: 1497.2, Mean: 14897.046
Gen: 77, Best: 1497.2, Mean: 15329.02
Gen: 78, Best: 1497.2, Mean: 15157.097
Gen: 79, Best: 1497.2, Mean: 15227.623
Gen: 80, Best: 1497.2, Mean: 15219.8955
Gen: 81, Best: 1497.2, Mean: 14917.271
Gen: 82, Best: 1497.2, Mean: 15232.906
Gen: 83, Best: 1497.2, Mean: 15811.491
Gen: 84, Best: 1497.2, Mean: 14904.104
Gen: 85, Best: 1497.2, Mean: 15012.864
Gen: 86, Best: 1497.2, Mean: 15008.49
Gen: 87, Best: 1497.2, Mean: 15289.99
Gen: 88, Best: 1497.2, Mean: 15088.378
Gen: 89, Best: 1497.2, Mean: 15043.736
Gen: 90, Best: 1497.2, Mean: 14560.181
Gen: 91, Best: 1497.2, Mean: 15352.003
Gen: 92, Best: 1497.2, Mean: 15444.018
Gen: 93, Best: 1497.2, Mean: 14404.677
Gen: 94, Best: 1497.2, Mean: 14681.504
Gen: 95, Best: 1497.2, Mean: 14658.024
Gen: 96, Best: 1497.2, Mean: 14342.3
Gen: 97, Best: 1497.2, Mean: 14113.308
Gen: 98, Best: 1497.2, Mean: 14740.335
Gen: 99, Best: 1201.4, Mean: 14270.167
Gen: 100, Best: 1201.4, Mean: 15042.978
