Gen: 0, Best: 6132.9, Mean: 17024.47
Gen: 1, Best: 3812.6, Mean: 16919.504
Gen: 2, Best: 3812.6, Mean: 16963.273
Gen: 3, Best: 3812.6, Mean: 16563.535
Gen: 4, Best: 3812.6, Mean: 16366.459
Gen: 5, Best: 2996.5, Mean: 16370.835
Gen: 6, Best: 2996.5, Mean: 16432.184
Gen: 7, Best: 2996.5, Mean: 16177.672
Gen: 8, Best: 2996.5, Mean: 16380.041
Gen: 9, Best: 2996.5, Mean: 16415.984
Gen: 10, Best: 2996.5, Mean: 16453.223
Gen: 11, Best: 2996.5, Mean: 16036.409
Gen: 12, Best: 2996.5, Mean: 16029.776
Gen: 13, Best: 2996.5, Mean: 15683.305
Gen: 14, Best: 2996.5, Mean: 16131.336
Gen: 15, Best: 2996.5, Mean: 16091.985
Gen: 16, Best: 2996.5, Mean: 15299.929
Gen: 17, Best: 2996.5, Mean: 15131.595
Gen: 18, Best: 2996.5, Mean: 14956.196
Gen: 19, Best: 2996.5, Mean: 15316.939
Gen: 20, Best: 206.5, Mean: 15113.929
Gen: 21, Best: 206.5, Mean: 15084.761
Gen: 22, Best: 206.5, Mean: 14994.299
Gen: 23, Best: 206.5, Mean: 14680.934
Gen: 24, Best: 189.6, Mean: 14564.131
Gen: 25, Best: 189.6, Mean: 14255.776
Gen: 26, Best: 189.6, Mean: 14424.352
Gen: 27, Best: 189.6, Mean: 14145.167
Gen: 28, Best: 189.6, Mean: 14034.306
Gen: 29, Best: 189.6, Mean: 14061.571
Gen: 30, Best: 189.6, Mean: 13881.849
Gen: 31, Best: 189.6, Mean: 14515.205
Gen: 32, Best: 189.6, Mean: 14260.643
Gen: 33, Best: 189.6, Mean: 14374.514
Gen: 34, Best: 189.6, Mean: 13867.373
Gen: 35, Best: 189.6, Mean: 14221.442
Gen: 36, Best: 189.6, Mean: 13608.544
Gen: 37, Best: 189.6, Mean: 13686.5625
Gen: 38, Best: 189.6, Mean: 14192.877
Gen: 39, Best: 189.6, Mean: 13831.158
Gen: 40, Best: 189.6, Mean: 13100.462
Gen: 41, Best: 189.6, Mean: 13629.508
Gen: 42, Best: 189.6, Mean: 12947.426
Gen: 43, Best: 189.6, Mean: 13884.699
Gen: 44, Best: 138.7, Mean: 12458.464
Gen: 45, Best: 138.7, Mean: 12568.08
Gen: 46, Best: 138.7, Mean: 12737.681
Gen: 47, Best: 138.7, Mean: 12855.628
Gen: 48, Best: 138.7, Mean: 12524.509
Gen: 49, Best: 138.7, Mean: 12920.832
Gen: 50, Best: 138.7, Mean: 12861.31
Gen: 51, Best: 138.7, Mean: 13043.426
Gen: 52, Best: 138.7, Mean: 13078.756
Gen: 53, Best: 138.7, Mean: 12525.492
Gen: 54, Best: 114.9, Mean: 12515.646
Gen: 55, Best: 114.9, Mean: 12829.695
Gen: 56, Best: 114.9, Mean: 12618.672
Gen: 57, Best: 114.9, Mean: 12313.131
Gen: 58, Best: 114.9, Mean: 12297.094
Gen: 59, Best: 114.9, Mean: 11957.538
Gen: 60, Best: 114.9, Mean: 11333.662
Gen: 61, Best: 114.9, Mean: 11328.138
Gen: 62, Best: 114.9, Mean: 11704.245
Gen: 63, Best: 114.9, Mean: 11686.704
Gen: 64, Best: 114.9, Mean: 11468.047
Gen: 65, Best: 114.9, Mean: 10725.208
Gen: 66, Best: 114.9, Mean: 10864.99
Gen: 67, Best: 114.9, Mean: 11268.27
Gen: 68, Best: 114.9, Mean: 10924.996
Gen: 69, Best: 114.9, Mean: 10664.619
Gen: 70, Best: 114.9, Mean: 10317.985
Gen: 71, Best: 70.6, Mean: 11027.951
Gen: 72, Best: 70.6, Mean: 10121.232
Gen: 73, Best: 70.6, Mean: 10283.828
Gen: 74, Best: 70.6, Mean: 10596.232
Gen: 75, Best: 70.6, Mean: 10274.796
Gen: 76, Best: 70.6, Mean: 10292.952
Gen: 77, Best: 70.6, Mean: 10888.066
Gen: 78, Best: 70.6, Mean: 10503.854
Gen: 79, Best: 70.6, Mean: 9944.043
Gen: 80, Best: 70.6, Mean: 10579.754
Gen: 81, Best: 70.6, Mean: 10030.108
Gen: 82, Best: 70.6, Mean: 10215.983
Gen: 83, Best: 70.6, Mean: 10068.515
Gen: 84, Best: 70.6, Mean: 9835.816
Gen: 85, Best: 70.6, Mean: 9985.89
Gen: 86, Best: 70.6, Mean: 10164.913
Gen: 87, Best: 70.6, Mean: 9295.797
Gen: 88, Best: 70.6, Mean: 9785.587
Gen: 89, Best: 70.6, Mean: 9592.062
Gen: 90, Best: 70.6, Mean: 9337.128
Gen: 91, Best: 70.6, Mean: 9614.649
Gen: 92, Best: 70.6, Mean: 10126.702
Gen: 93, Best: 70.6, Mean: 9281.195
Gen: 94, Best: 70.6, Mean: 9903.653
Gen: 95, Best: 70.6, Mean: 9707.597
Gen: 96, Best: 70.6, Mean: 9630.156
Gen: 97, Best: 70.6, Mean: 9733.524
Gen: 98, Best: 70.6, Mean: 9203.201
Gen: 99, Best: 70.6, Mean: 9685.688
Gen: 100, Best: 70.6, Mean: 9425.408
