Gen: 0, Best: 141.7, Mean: 1149.3181
Gen: 1, Best: 100.9, Mean: 1163.2709
Gen: 2, Best: 100.9, Mean: 1145.6345
Gen: 3, Best: 100.9, Mean: 1120.721
Gen: 4, Best: 100.9, Mean: 1081.9924
Gen: 5, Best: 100.9, Mean: 1113.5724
Gen: 6, Best: 100.9, Mean: 1085.9448
Gen: 7, Best: 100.9, Mean: 1016.17267
Gen: 8, Best: 100.9, Mean: 1050.5958
Gen: 9, Best: 75.8, Mean: 1065.573
Gen: 10, Best: 75.8, Mean: 1070.2399
Gen: 11, Best: 75.8, Mean: 1024.418
Gen: 12, Best: 75.8, Mean: 999.01215
Gen: 13, Best: 75.8, Mean: 1012.79175
Gen: 14, Best: 75.8, Mean: 980.87787
Gen: 15, Best: 75.8, Mean: 998.2055
Gen: 16, Best: 75.8, Mean: 974.9667
Gen: 17, Best: 75.8, Mean: 1031.6082
Gen: 18, Best: 75.8, Mean: 1006.2751
Gen: 19, Best: 69, Mean: 981.3664
Gen: 20, Best: 69, Mean: 973.3026
Gen: 21, Best: 69, Mean: 872.7867
Gen: 22, Best: 69, Mean: 891.79944
Gen: 23, Best: 69, Mean: 898.2819
Gen: 24, Best: 69, Mean: 911.08514
Gen: 25, Best: 69, Mean: 882.2949
Gen: 26, Best: 69, Mean: 851.55206
Gen: 27, Best: 69, Mean: 837.6759
Gen: 28, Best: 69, Mean: 838.1443
Gen: 29, Best: 69, Mean: 864.65515
Gen: 30, Best: 69, Mean: 879.87354
Gen: 31, Best: 69, Mean: 853.4213
Gen: 32, Best: 69, Mean: 902.7855
Gen: 33, Best: 68.6, Mean: 930.16766
Gen: 34, Best: 68.6, Mean: 836.6795
Gen: 35, Best: 68.6, Mean: 838.11273
Gen: 36, Best: 68.6, Mean: 879.88293
Gen: 37, Best: 68.6, Mean: 796.8594
Gen: 38, Best: 68.6, Mean: 863.7813
Gen: 39, Best: 68.6, Mean: 822.4693
Gen: 40, Best: 68.6, Mean: 845.6228
Gen: 41, Best: 68.6, Mean: 789.72894
Gen: 42, Best: 68.6, Mean: 797.1336
Gen: 43, Best: 63.6, Mean: 844.0215
Gen: 44, Best: 63.6, Mean: 816.82434
Gen: 45, Best: 63.6, Mean: 798.5022
Gen: 46, Best: 63.6, Mean: 820.5827
Gen: 47, Best: 63.6, Mean: 778.2161
Gen: 48, Best: 63.6, Mean: 735.7017
Gen: 49, Best: 63.6, Mean: 746.7858
Gen: 50, Best: 63.6, Mean: 815.26886
Gen: 51, Best: 63.6, Mean: 704.2063
Gen: 52, Best: 63.6, Mean: 726.254
Gen: 53, Best: 63.6, Mean: 703.3017
Gen: 54, Best: 63.6, Mean: 723.8557
Gen: 55, Best: 63.6, Mean: 757.11456
Gen: 56, Best: 63.6, Mean: 705.7049
Gen: 57, Best: 63.6, Mean: 699.3209
Gen: 58, Best: 63.6, Mean: 708.3281
Gen: 59, Best: 63.6, Mean: 724.0457
Gen: 60, Best: 63.6, Mean: 699.9154
Gen: 61, Best: 63.6, Mean: 654.6499
Gen: 62, Best: 63.6, Mean: 671.38446
Gen: 63, Best: 63.6, Mean: 641.36664
Gen: 64, Best: 63.6, Mean: 620.3318
Gen: 65, Best: 63.6, Mean: 650.9115
Gen: 66, Best: 63.6, Mean: 621.2931
Gen: 67, Best: 63.6, Mean: 654.70966
Gen: 68, Best: 63.6, Mean: 667.84094
Gen: 69, Best: 62.3, Mean: 647.7143
Gen: 70, Best: 62.3, Mean: 654.4113
Gen: 71, Best: 62.3, Mean: 683.5276
Gen: 72, Best: 62.3, Mean: 651.6955
Gen: 73, Best: 62.3, Mean: 620.4124
Gen: 74, Best: 62.3, Mean: 642.4139
Gen: 75, Best: 62.3, Mean: 632.9238
Gen: 76, Best: 62.3, Mean: 615.14484
Gen: 77, Best: 62.3, Mean: 590.26526
Gen: 78, Best: 62.3, Mean: 619.95776
Gen: 79, Best: 62.3, Mean: 561.52985
Gen: 80, Best: 62.3, Mean: 615.3964
Gen: 81, Best: 62.3, Mean: 605.6642
Gen: 82, Best: 62.3, Mean: 638.1285
Gen: 83, Best: 60.1, Mean: 596.4559
Gen: 84, Best: 60.1, Mean: 575.8318
Gen: 85, Best: 60.1, Mean: 570.1188
Gen: 86, Best: 60.1, Mean: 632.40717
Gen: 87, Best: 60.1, Mean: 623.27966
Gen: 88, Best: 60.1, Mean: 608.0975
Gen: 89, Best: 60.1, Mean: 569.34796
Gen: 90, Best: 60.1, Mean: 562.13885
Gen: 91, Best: 54, Mean: 554.87256
Gen: 92, Best: 54, Mean: 550.9643
Gen: 93, Best: 54, Mean: 543.76245
Gen: 94, Best: 54, Mean: 557.67017
Gen: 95, Best: 54, Mean: 572.702
Gen: 96, Best: 54, Mean: 591.07367
Gen: 97, Best: 54, Mean: 557.5437
Gen: 98, Best: 54, Mean: 557.4759
Gen: 99, Best: 54, Mean: 609.8513
Gen: 100, Best: 54, Mean: 549.0678
