Gen: 0, Best: 172.3, Mean: 1206.867
Gen: 1, Best: 172.3, Mean: 1222.775
Gen: 2, Best: 172.3, Mean: 1220.1959
Gen: 3, Best: 93, Mean: 1117.3635
Gen: 4, Best: 93, Mean: 1160.1239
Gen: 5, Best: 93, Mean: 1146.2148
Gen: 6, Best: 93, Mean: 1082.8754
Gen: 7, Best: 93, Mean: 1071.122
Gen: 8, Best: 93, Mean: 1139.7902
Gen: 9, Best: 93, Mean: 1191.1869
Gen: 10, Best: 93, Mean: 1179.2911
Gen: 11, Best: 93, Mean: 1151.7811
Gen: 12, Best: 93, Mean: 1126.9752
Gen: 13, Best: 93, Mean: 1128.4521
Gen: 14, Best: 93, Mean: 1074.7919
Gen: 15, Best: 93, Mean: 1100.8167
Gen: 16, Best: 93, Mean: 1093.0446
Gen: 17, Best: 93, Mean: 1068.5934
Gen: 18, Best: 93, Mean: 1055.937
Gen: 19, Best: 93, Mean: 1092.5266
Gen: 20, Best: 93, Mean: 1090.0925
Gen: 21, Best: 93, Mean: 1032.7506
Gen: 22, Best: 93, Mean: 1089.0934
Gen: 23, Best: 93, Mean: 988.6389
Gen: 24, Best: 93, Mean: 948.61957
Gen: 25, Best: 93, Mean: 1055.318
Gen: 26, Best: 93, Mean: 976.4249
Gen: 27, Best: 93, Mean: 957.6282
Gen: 28, Best: 93, Mean: 1067.6691
Gen: 29, Best: 93, Mean: 970.25574
Gen: 30, Best: 93, Mean: 946.9478
Gen: 31, Best: 87.4, Mean: 947.3289
Gen: 32, Best: 87.4, Mean: 982.37354
Gen: 33, Best: 87.4, Mean: 895.5845
Gen: 34, Best: 87.4, Mean: 886.6426
Gen: 35, Best: 87.4, Mean: 921.05927
Gen: 36, Best: 87.4, Mean: 914.15686
Gen: 37, Best: 83.7, Mean: 945.2781
Gen: 38, Best: 83.7, Mean: 947.8983
Gen: 39, Best: 83.7, Mean: 918.0855
Gen: 40, Best: 83.7, Mean: 846.5147
Gen: 41, Best: 83.7, Mean: 855.5918
Gen: 42, Best: 83.7, Mean: 934.83466
Gen: 43, Best: 83.7, Mean: 865.5766
Gen: 44, Best: 83.7, Mean: 851.10986
Gen: 45, Best: 83.7, Mean: 891.0206
Gen: 46, Best: 83.7, Mean: 831.86365
Gen: 47, Best: 83.7, Mean: 923.7772
Gen: 48, Best: 83.7, Mean: 904.2949
Gen: 49, Best: 83.7, Mean: 876.63824
Gen: 50, Best: 83.7, Mean: 841.16644
Gen: 51, Best: 80.3, Mean: 827.3338
Gen: 52, Best: 80.3, Mean: 874.16113
Gen: 53, Best: 80.3, Mean: 835.4553
Gen: 54, Best: 80.3, Mean: 831.8809
Gen: 55, Best: 80.3, Mean: 879.00433
Gen: 56, Best: 80.3, Mean: 799.1881
Gen: 57, Best: 80.3, Mean: 821.96594
Gen: 58, Best: 80.3, Mean: 789.87177
Gen: 59, Best: 80.3, Mean: 884.2526
Gen: 60, Best: 76.6, Mean: 794.62805
Gen: 61, Best: 76.6, Mean: 857.54706
Gen: 62, Best: 76.6, Mean: 765.08704
Gen: 63, Best: 76.6, Mean: 757.771
Gen: 64, Best: 76.6, Mean: 774.8474
Gen: 65, Best: 76.6, Mean: 736.7878
Gen: 66, Best: 76.6, Mean: 818.50885
Gen: 67, Best: 76.6, Mean: 758.80743
Gen: 68, Best: 76.6, Mean: 783.09
Gen: 69, Best: 76.6, Mean: 768.3602
Gen: 70, Best: 76.6, Mean: 711.2548
Gen: 71, Best: 76.6, Mean: 767.26355
Gen: 72, Best: 76.6, Mean: 831.98505
Gen: 73, Best: 76.6, Mean: 803.2676
Gen: 74, Best: 76.6, Mean: 769.5849
Gen: 75, Best: 76.6, Mean: 800.9657
Gen: 76, Best: 76.6, Mean: 771.4884
Gen: 77, Best: 76.6, Mean: 704.99634
Gen: 78, Best: 76.6, Mean: 785.50934
Gen: 79, Best: 76.6, Mean: 788.0451
Gen: 80, Best: 76.6, Mean: 744.3221
Gen: 81, Best: 76.6, Mean: 779.12335
Gen: 82, Best: 76.6, Mean: 807.1822
Gen: 83, Best: 76.6, Mean: 750.0076
Gen: 84, Best: 76.6, Mean: 780.4207
Gen: 85, Best: 76.6, Mean: 777.5011
Gen: 86, Best: 76.6, Mean: 803.93915
Gen: 87, Best: 76.6, Mean: 782.35815
Gen: 88, Best: 72.1, Mean: 737.8806
Gen: 89, Best: 72.1, Mean: 770.94507
Gen: 90, Best: 72.1, Mean: 777.9404
Gen: 91, Best: 72.1, Mean: 777.87274
Gen: 92, Best: 72.1, Mean: 811.4114
Gen: 93, Best: 72.1, Mean: 800.27216
Gen: 94, Best: 72.1, Mean: 774.46246
Gen: 95, Best: 72.1, Mean: 721.4508
Gen: 96, Best: 72.1, Mean: 790.76483
Gen: 97, Best: 72.1, Mean: 773.15405
Gen: 98, Best: 72.1, Mean: 779.02246
Gen: 99, Best: 72.1, Mean: 707.6011
Gen: 100, Best: 72.1, Mean: 742.74585
