Gen: 0, Best: 1116, Mean: 3138.5728
Gen: 1, Best: 766.5, Mean: 3055.6848
Gen: 2, Best: 766.5, Mean: 2997.4104
Gen: 3, Best: 608.3, Mean: 2996.0303
Gen: 4, Best: 608.3, Mean: 2950.1492
Gen: 5, Best: 357, Mean: 2995.4775
Gen: 6, Best: 357, Mean: 2942.8555
Gen: 7, Best: 357, Mean: 2807.4783
Gen: 8, Best: 277.8, Mean: 2930.336
Gen: 9, Best: 277.8, Mean: 2849.143
Gen: 10, Best: 277.8, Mean: 2946.236
Gen: 11, Best: 277.8, Mean: 2807.2036
Gen: 12, Best: 277.8, Mean: 2837.636
Gen: 13, Best: 277.8, Mean: 2749.4048
Gen: 14, Best: 252.1, Mean: 2593.0479
Gen: 15, Best: 252.1, Mean: 2571.9285
Gen: 16, Best: 252.1, Mean: 2708.968
Gen: 17, Best: 252.1, Mean: 2668.107
Gen: 18, Best: 252.1, Mean: 2510.7139
Gen: 19, Best: 252.1, Mean: 2674.9395
Gen: 20, Best: 252.1, Mean: 2599.085
Gen: 21, Best: 252.1, Mean: 2737.0623
Gen: 22, Best: 252.1, Mean: 2557.9385
Gen: 23, Best: 181, Mean: 2590.5234
Gen: 24, Best: 181, Mean: 2516.0447
Gen: 25, Best: 181, Mean: 2455.9941
Gen: 26, Best: 181, Mean: 2541.2566
Gen: 27, Best: 64.3, Mean: 2493.54
Gen: 28, Best: 64.3, Mean: 2466.1025
Gen: 29, Best: 64.3, Mean: 2430.7612
Gen: 30, Best: 64.3, Mean: 2470.452
Gen: 31, Best: 64.3, Mean: 2238.6753
Gen: 32, Best: 64.3, Mean: 2398.7092
Gen: 33, Best: 64.3, Mean: 2220.1208
Gen: 34, Best: 64.3, Mean: 2274.433
Gen: 35, Best: 64.3, Mean: 2331.2998
Gen: 36, Best: 64.3, Mean: 2267.6667
Gen: 37, Best: 64.3, Mean: 2237.591
Gen: 38, Best: 64.3, Mean: 2237.319
Gen: 39, Best: 64.3, Mean: 2247.8245
Gen: 40, Best: 64.3, Mean: 2265.0332
Gen: 41, Best: 64.3, Mean: 2123.7935
Gen: 42, Best: 64.3, Mean: 2219.248
Gen: 43, Best: 64.3, Mean: 2063.3582
Gen: 44, Best: 64.3, Mean: 2061.0513
Gen: 45, Best: 64.3, Mean: 2086.463
Gen: 46, Best: 64.3, Mean: 2133.9822
Gen: 47, Best: 64.3, Mean: 2026.9095
Gen: 48, Best: 64.3, Mean: 2003.1987
Gen: 49, Best: 64.3, Mean: 1978.1777
Gen: 50, Best: 64.3, Mean: 1912.8671
Gen: 51, Best: 64.3, Mean: 2103.8228
Gen: 52, Best: 64.3, Mean: 2102.987
Gen: 53, Best: 64.3, Mean: 2051.0994
Gen: 54, Best: 64.3, Mean: 2079.222
Gen: 55, Best: 64.3, Mean: 1948.4598
Gen: 56, Best: 64.3, Mean: 1981.4365
Gen: 57, Best: 64.3, Mean: 1815.1665
Gen: 58, Best: 64.3, Mean: 1914.3699
Gen: 59, Best: 64.3, Mean: 1892.6483
Gen: 60, Best: 64.3, Mean: 1981.6688
Gen: 61, Best: 64.3, Mean: 2002.8348
Gen: 62, Best: 64.3, Mean: 2002.1871
Gen: 63, Best: 64.3, Mean: 1974.2863
Gen: 64, Best: 64.3, Mean: 1939.5396
Gen: 65, Best: 64.3, Mean: 1966.3073
Gen: 66, Best: 64.3, Mean: 1963.479
Gen: 67, Best: 64.3, Mean: 1889.0709
Gen: 68, Best: 64.3, Mean: 1963.3125
Gen: 69, Best: 64.3, Mean: 1961.7307
Gen: 70, Best: 64.3, Mean: 1906.9595
Gen: 71, Best: 64.3, Mean: 1904.0084
Gen: 72, Best: 64.3, Mean: 1862.7589
Gen: 73, Best: 64.3, Mean: 1897.6232
Gen: 74, Best: 62.9, Mean: 1813.1096
Gen: 75, Best: 62.9, Mean: 1894.2045
Gen: 76, Best: 62.9, Mean: 1868.1631
Gen: 77, Best: 62.9, Mean: 1808.6499
Gen: 78, Best: 62.9, Mean: 1844.6813
Gen: 79, Best: 62.9, Mean: 1810.5874
Gen: 80, Best: 62.9, Mean: 1822.2671
Gen: 81, Best: 62.9, Mean: 1759.247
Gen: 82, Best: 62.9, Mean: 1833.8119
Gen: 83, Best: 62.9, Mean: 1829.4575
Gen: 84, Best: 62.9, Mean: 1689.8893
Gen: 85, Best: 62.9, Mean: 1745.2538
Gen: 86, Best: 62.9, Mean: 1716.5664
Gen: 87, Best: 62.9, Mean: 1769.787
Gen: 88, Best: 62.9, Mean: 1721.5322
Gen: 89, Best: 62.9, Mean: 1769.6251
Gen: 90, Best: 62.9, Mean: 1778.5151
Gen: 91, Best: 62.9, Mean: 1795.2839
Gen: 92, Best: 62.9, Mean: 1807.7626
Gen: 93, Best: 62.9, Mean: 1809.9125
Gen: 94, Best: 62.9, Mean: 1836.0427
Gen: 95, Best: 61.7, Mean: 1751.0704
Gen: 96, Best: 61.7, Mean: 1725.3807
Gen: 97, Best: 61.7, Mean: 1753.4329
Gen: 98, Best: 61.7, Mean: 1775.9601
Gen: 99, Best: 61.7, Mean: 1654.6664
Gen: 100, Best: 61.7, Mean: 1640.76
