Gen: 0, Best: 1018, Mean: 3176.265
Gen: 1, Best: 298.4, Mean: 3146.912
Gen: 2, Best: 298.4, Mean: 3034.2263
Gen: 3, Best: 298.4, Mean: 3080.0322
Gen: 4, Best: 298.4, Mean: 3151.4458
Gen: 5, Best: 298.4, Mean: 2967.3945
Gen: 6, Best: 298.4, Mean: 3096.4216
Gen: 7, Best: 298.4, Mean: 2961.9956
Gen: 8, Best: 298.4, Mean: 2985.5066
Gen: 9, Best: 298.4, Mean: 2946.98
Gen: 10, Best: 298.4, Mean: 2802.8013
Gen: 11, Best: 298.4, Mean: 2849.1401
Gen: 12, Best: 298.4, Mean: 2809.26
Gen: 13, Best: 298.4, Mean: 2902.833
Gen: 14, Best: 298.4, Mean: 2824.9912
Gen: 15, Best: 256.8, Mean: 2801.0261
Gen: 16, Best: 256.8, Mean: 2702.8564
Gen: 17, Best: 256.8, Mean: 2816.653
Gen: 18, Best: 256.8, Mean: 2682.4316
Gen: 19, Best: 256.8, Mean: 2663.9656
Gen: 20, Best: 101.5, Mean: 2602.0635
Gen: 21, Best: 101.5, Mean: 2716.742
Gen: 22, Best: 101.5, Mean: 2551.8772
Gen: 23, Best: 101.5, Mean: 2687.2463
Gen: 24, Best: 101.5, Mean: 2468.6272
Gen: 25, Best: 101.5, Mean: 2462.5964
Gen: 26, Best: 101.5, Mean: 2429.292
Gen: 27, Best: 101.5, Mean: 2340.1963
Gen: 28, Best: 101.5, Mean: 2390.9985
Gen: 29, Best: 101.5, Mean: 2306.5815
Gen: 30, Best: 101.5, Mean: 2259.164
Gen: 31, Best: 101.5, Mean: 2236.624
Gen: 32, Best: 101.5, Mean: 2324.1917
Gen: 33, Best: 72.6, Mean: 2140.9214
Gen: 34, Best: 72.6, Mean: 2141.578
Gen: 35, Best: 72.6, Mean: 2208.7583
Gen: 36, Best: 72.6, Mean: 1982.1871
Gen: 37, Best: 72.6, Mean: 1937.8186
Gen: 38, Best: 72.6, Mean: 2113.3367
Gen: 39, Best: 72.6, Mean: 2084.9846
Gen: 40, Best: 69.8, Mean: 1961.6858
Gen: 41, Best: 69.8, Mean: 2008.9364
Gen: 42, Best: 69.8, Mean: 1957.8434
Gen: 43, Best: 69.8, Mean: 1878.4176
Gen: 44, Best: 69.8, Mean: 1880.8904
Gen: 45, Best: 69.8, Mean: 1831.1244
Gen: 46, Best: 69.8, Mean: 1862.2175
Gen: 47, Best: 69.8, Mean: 1780.8152
Gen: 48, Best: 68.3, Mean: 1713.0421
Gen: 49, Best: 68.3, Mean: 1738.434
Gen: 50, Best: 66.2, Mean: 1750.6608
Gen: 51, Best: 66.2, Mean: 1732.2417
Gen: 52, Best: 66.2, Mean: 1783.0615
Gen: 53, Best: 66.2, Mean: 1784.9044
Gen: 54, Best: 66.2, Mean: 1635.2155
Gen: 55, Best: 66.2, Mean: 1656.6072
Gen: 56, Best: 66.2, Mean: 1679.3842
Gen: 57, Best: 66.2, Mean: 1595.4216
Gen: 58, Best: 66.2, Mean: 1490.0498
Gen: 59, Best: 66.2, Mean: 1570.2383
Gen: 60, Best: 66.2, Mean: 1435.7087
Gen: 61, Best: 62, Mean: 1533.5391
Gen: 62, Best: 62, Mean: 1472.0239
Gen: 63, Best: 62, Mean: 1501.2046
Gen: 64, Best: 62, Mean: 1442.8337
Gen: 65, Best: 61.4, Mean: 1444.8369
Gen: 66, Best: 61.4, Mean: 1473.8263
Gen: 67, Best: 61.4, Mean: 1328.167
Gen: 68, Best: 61.4, Mean: 1376.4398
Gen: 69, Best: 61.4, Mean: 1202.2091
Gen: 70, Best: 61.4, Mean: 1469.9636
Gen: 71, Best: 61.4, Mean: 1262.4629
Gen: 72, Best: 61.4, Mean: 1340.0522
Gen: 73, Best: 61.4, Mean: 1355.922
Gen: 74, Best: 54.3, Mean: 1383.7095
Gen: 75, Best: 54.3, Mean: 1349.0227
Gen: 76, Best: 54.3, Mean: 1311.5186
Gen: 77, Best: 54.3, Mean: 1225.916
Gen: 78, Best: 54.3, Mean: 1233.5
Gen: 79, Best: 54.3, Mean: 1316.9935
Gen: 80, Best: 54.3, Mean: 1269.5199
Gen: 81, Best: 54.3, Mean: 1259.6252
Gen: 82, Best: 54.3, Mean: 1288.0396
Gen: 83, Best: 54.3, Mean: 1363.9142
Gen: 84, Best: 54.3, Mean: 1321.6687
Gen: 85, Best: 54.3, Mean: 1238.331
Gen: 86, Best: 54.3, Mean: 1221.7115
Gen: 87, Best: 54.3, Mean: 1259.9117
Gen: 88, Best: 54.3, Mean: 1208.0914
Gen: 89, Best: 54.3, Mean: 1296.8314
Gen: 90, Best: 54.3, Mean: 1150.3551
Gen: 91, Best: 54.3, Mean: 1314.5834
Gen: 92, Best: 54.3, Mean: 1301.5864
Gen: 93, Best: 54.3, Mean: 1288.9905
Gen: 94, Best: 54.3, Mean: 1163.4569
Gen: 95, Best: 54.3, Mean: 1147.6625
Gen: 96, Best: 54.3, Mean: 1140.8092
Gen: 97, Best: 54.3, Mean: 1173.4877
Gen: 98, Best: 54.3, Mean: 1197.49
Gen: 99, Best: 54.3, Mean: 1198.1342
Gen: 100, Best: 54.3, Mean: 1148.4083
