Gen: 0, Best: 1360, Mean: 14615.805
Gen: 1, Best: 146.5, Mean: 14435.554
Gen: 2, Best: 146.5, Mean: 14253.95
Gen: 3, Best: 146.5, Mean: 13617.53
Gen: 4, Best: 146.5, Mean: 12791.167
Gen: 5, Best: 146.5, Mean: 12390.302
Gen: 6, Best: 59.6, Mean: 11573.842
Gen: 7, Best: 55.1, Mean: 10636.27
Gen: 8, Best: 55.1, Mean: 10106.2295
Gen: 9, Best: 55.1, Mean: 9619.01
Gen: 10, Best: 55.1, Mean: 9556.158
Gen: 11, Best: 55.1, Mean: 8391.181
Gen: 12, Best: 55.1, Mean: 8459.561
Gen: 13, Best: 55.1, Mean: 7711.973
Gen: 14, Best: 54.6, Mean: 7749.5825
Gen: 15, Best: 54.6, Mean: 7239.023
Gen: 16, Best: 52.6, Mean: 6173.5093
Gen: 17, Best: 52.6, Mean: 6577.245
Gen: 18, Best: 48.8, Mean: 6059.1016
Gen: 19, Best: 48.8, Mean: 5463.426
Gen: 20, Best: 48.8, Mean: 5326.011
Gen: 21, Best: 48.8, Mean: 4859.981
Gen: 22, Best: 48.8, Mean: 4331.251
Gen: 23, Best: 48.8, Mean: 4513.428
Gen: 24, Best: 47.8, Mean: 4451.6235
Gen: 25, Best: 47.8, Mean: 3956.711
Gen: 26, Best: 47.8, Mean: 4173.1597
Gen: 27, Best: 47.8, Mean: 4502.8486
Gen: 28, Best: 47.8, Mean: 3653.2378
Gen: 29, Best: 47.8, Mean: 3526.1016
Gen: 30, Best: 47.8, Mean: 3675.8545
Gen: 31, Best: 47.8, Mean: 3396.335
Gen: 32, Best: 47.8, Mean: 3287.505
Gen: 33, Best: 47.8, Mean: 3110.0068
Gen: 34, Best: 47.8, Mean: 2807.4333
Gen: 35, Best: 46.1, Mean: 2697.7095
Gen: 36, Best: 46.1, Mean: 2567.756
Gen: 37, Best: 46.1, Mean: 2591.0042
Gen: 38, Best: 46.1, Mean: 3055.4202
Gen: 39, Best: 46.1, Mean: 2394.7764
Gen: 40, Best: 46.1, Mean: 2186.4468
Gen: 41, Best: 46.1, Mean: 2176.936
Gen: 42, Best: 46.1, Mean: 2341.323
Gen: 43, Best: 46.1, Mean: 2713.401
Gen: 44, Best: 46.1, Mean: 2219.9485
Gen: 45, Best: 45, Mean: 2130.382
Gen: 46, Best: 45, Mean: 2209.6956
Gen: 47, Best: 45, Mean: 2262.385
Gen: 48, Best: 45, Mean: 2266.2507
Gen: 49, Best: 45, Mean: 2121.336
Gen: 50, Best: 45, Mean: 2341.8633
Gen: 51, Best: 45, Mean: 2117.8662
Gen: 52, Best: 45, Mean: 2076.0596
Gen: 53, Best: 45, Mean: 1728.7692
Gen: 54, Best: 45, Mean: 2110.2878
Gen: 55, Best: 45, Mean: 1785.5883
Gen: 56, Best: 45, Mean: 2382.6003
Gen: 57, Best: 45, Mean: 1743.3608
Gen: 58, Best: 45, Mean: 1877.6903
Gen: 59, Best: 42.4, Mean: 1864.1827
Gen: 60, Best: 42.4, Mean: 1741.1846
Gen: 61, Best: 42.4, Mean: 1659.2273
Gen: 62, Best: 42.4, Mean: 1556.1792
Gen: 63, Best: 42.4, Mean: 1690.3363
Gen: 64, Best: 41.3, Mean: 1542.842
Gen: 65, Best: 41.3, Mean: 1835.9801
Gen: 66, Best: 41.3, Mean: 1614.0732
Gen: 67, Best: 41.3, Mean: 1840.3359
Gen: 68, Best: 41.3, Mean: 1720.7012
Gen: 69, Best: 41.3, Mean: 1620.5857
Gen: 70, Best: 41.3, Mean: 1812.8475
Gen: 71, Best: 41.3, Mean: 1440.2438
Gen: 72, Best: 41.3, Mean: 1630.979
Gen: 73, Best: 41.3, Mean: 1697.4427
Gen: 74, Best: 41.3, Mean: 1473.7174
Gen: 75, Best: 41.3, Mean: 1673.5249
Gen: 76, Best: 41.3, Mean: 1484.451
Gen: 77, Best: 41.3, Mean: 1653.0457
Gen: 78, Best: 41.3, Mean: 1562.7823
Gen: 79, Best: 41.3, Mean: 1811.2177
Gen: 80, Best: 41.3, Mean: 1661.7115
Gen: 81, Best: 41.3, Mean: 1614.648
Gen: 82, Best: 41.3, Mean: 1391.4175
Gen: 83, Best: 40.2, Mean: 1597.0985
Gen: 84, Best: 40.2, Mean: 1548.7886
Gen: 85, Best: 40.2, Mean: 1686.3102
Gen: 86, Best: 40.2, Mean: 1581.5919
Gen: 87, Best: 40.2, Mean: 1880.9238
Gen: 88, Best: 40.2, Mean: 1680.1348
Gen: 89, Best: 40.2, Mean: 1469.0693
Gen: 90, Best: 40.2, Mean: 1843.0767
Gen: 91, Best: 40.2, Mean: 1580.4044
Gen: 92, Best: 40.2, Mean: 1899.0336
Gen: 93, Best: 40.2, Mean: 1908.1824
Gen: 94, Best: 40.2, Mean: 1944.6581
Gen: 95, Best: 37.9, Mean: 1871.3807
Gen: 96, Best: 37.9, Mean: 1918.4198
Gen: 97, Best: 37.9, Mean: 1917.6959
Gen: 98, Best: 37.9, Mean: 1770.8884
Gen: 99, Best: 37.9, Mean: 1757.4595
Gen: 100, Best: 37.9, Mean: 1680.7472
