Gen: 0, Best: 647, Mean: 3085.7395
Gen: 1, Best: 647, Mean: 2938.5066
Gen: 2, Best: 647, Mean: 2861.6406
Gen: 3, Best: 647, Mean: 3030.857
Gen: 4, Best: 647, Mean: 3008.8638
Gen: 5, Best: 647, Mean: 2914.3523
Gen: 6, Best: 647, Mean: 2808.302
Gen: 7, Best: 647, Mean: 2897.0896
Gen: 8, Best: 386.1, Mean: 2880.7786
Gen: 9, Best: 386.1, Mean: 2905.1396
Gen: 10, Best: 386.1, Mean: 2830.4797
Gen: 11, Best: 386.1, Mean: 2908.3635
Gen: 12, Best: 384.4, Mean: 2805.5486
Gen: 13, Best: 275, Mean: 2685.4343
Gen: 14, Best: 275, Mean: 2814.6138
Gen: 15, Best: 182.7, Mean: 2799.3708
Gen: 16, Best: 182.7, Mean: 2823.4827
Gen: 17, Best: 182.7, Mean: 2763.127
Gen: 18, Best: 182.7, Mean: 2710.4116
Gen: 19, Best: 182.7, Mean: 2697.2693
Gen: 20, Best: 182.7, Mean: 2691.7075
Gen: 21, Best: 182.7, Mean: 2516.452
Gen: 22, Best: 182.7, Mean: 2645.932
Gen: 23, Best: 182.7, Mean: 2697.1912
Gen: 24, Best: 182.7, Mean: 2736.16
Gen: 25, Best: 182.7, Mean: 2716.1855
Gen: 26, Best: 174.6, Mean: 2523.088
Gen: 27, Best: 174.6, Mean: 2671.616
Gen: 28, Best: 174.6, Mean: 2650.0212
Gen: 29, Best: 174.6, Mean: 2571.8894
Gen: 30, Best: 174.6, Mean: 2612.4272
Gen: 31, Best: 174.6, Mean: 2525.1987
Gen: 32, Best: 174.6, Mean: 2530.8472
Gen: 33, Best: 163.1, Mean: 2457.614
Gen: 34, Best: 80.8, Mean: 2469.3904
Gen: 35, Best: 80.8, Mean: 2588.8904
Gen: 36, Best: 80.8, Mean: 2378.6128
Gen: 37, Best: 80.8, Mean: 2378.8472
Gen: 38, Best: 80.8, Mean: 2434.7524
Gen: 39, Best: 80.8, Mean: 2405.3616
Gen: 40, Best: 80.8, Mean: 2255.7354
Gen: 41, Best: 80.8, Mean: 2402.361
Gen: 42, Best: 80.8, Mean: 2391.918
Gen: 43, Best: 80.8, Mean: 2320.0251
Gen: 44, Best: 80.8, Mean: 2417.529
Gen: 45, Best: 80.8, Mean: 2294.6047
Gen: 46, Best: 80.8, Mean: 2412.8174
Gen: 47, Best: 80.8, Mean: 2239.2146
Gen: 48, Best: 80.8, Mean: 2288.884
Gen: 49, Best: 80.8, Mean: 2193.8862
Gen: 50, Best: 80.8, Mean: 2248.757
Gen: 51, Best: 80.8, Mean: 2243.1372
Gen: 52, Best: 80.8, Mean: 2220.3376
Gen: 53, Best: 80.8, Mean: 2259.74
Gen: 54, Best: 80.8, Mean: 2182.3035
Gen: 55, Best: 53.7, Mean: 2212.9114
Gen: 56, Best: 53.7, Mean: 2158.6
Gen: 57, Best: 53.7, Mean: 2083.7966
Gen: 58, Best: 53.7, Mean: 2144.8486
Gen: 59, Best: 53.7, Mean: 2299.9084
Gen: 60, Best: 53.7, Mean: 2138.154
Gen: 61, Best: 53.7, Mean: 2233.0093
Gen: 62, Best: 53.7, Mean: 2301.346
Gen: 63, Best: 53.7, Mean: 2031.7981
Gen: 64, Best: 53.7, Mean: 2113.1655
Gen: 65, Best: 53.7, Mean: 2173.436
Gen: 66, Best: 53.7, Mean: 2031.1267
Gen: 67, Best: 53.7, Mean: 2086.0977
Gen: 68, Best: 53.7, Mean: 2022.6421
Gen: 69, Best: 53.7, Mean: 2118.724
Gen: 70, Best: 53.7, Mean: 2071.3525
Gen: 71, Best: 53.7, Mean: 2139.8767
Gen: 72, Best: 53.7, Mean: 2071.4514
Gen: 73, Best: 53.7, Mean: 2143.3418
Gen: 74, Best: 53.7, Mean: 1992.6698
Gen: 75, Best: 53.7, Mean: 2008.1705
Gen: 76, Best: 53.7, Mean: 2153.8667
Gen: 77, Best: 53.7, Mean: 2031.3215
Gen: 78, Best: 53.7, Mean: 2078.251
Gen: 79, Best: 53.7, Mean: 2175.6135
Gen: 80, Best: 53.7, Mean: 2088.4456
Gen: 81, Best: 53.7, Mean: 1922.2239
Gen: 82, Best: 53.7, Mean: 2046.9235
Gen: 83, Best: 53.7, Mean: 2052.7292
Gen: 84, Best: 53.7, Mean: 2076.4646
Gen: 85, Best: 53.7, Mean: 2131.1567
Gen: 86, Best: 44, Mean: 2005.0286
Gen: 87, Best: 44, Mean: 2045.7324
Gen: 88, Best: 44, Mean: 2021.9496
Gen: 89, Best: 44, Mean: 2020.5258
Gen: 90, Best: 44, Mean: 2058.9185
Gen: 91, Best: 44, Mean: 2060.1128
Gen: 92, Best: 44, Mean: 1953.1609
Gen: 93, Best: 44, Mean: 2038.4644
Gen: 94, Best: 44, Mean: 2096.889
Gen: 95, Best: 44, Mean: 2117.2334
Gen: 96, Best: 44, Mean: 2026.2155
Gen: 97, Best: 44, Mean: 2023.8516
Gen: 98, Best: 44, Mean: 2103.282
Gen: 99, Best: 44, Mean: 2012.1995
Gen: 100, Best: 44, Mean: 2000.017
