Gen: 0, Best: 111, Mean: 2888.5818
Gen: 1, Best: 111, Mean: 3145.649
Gen: 2, Best: 111, Mean: 2863.0957
Gen: 3, Best: 111, Mean: 2941.4155
Gen: 4, Best: 111, Mean: 2885.138
Gen: 5, Best: 111, Mean: 2802.2683
Gen: 6, Best: 111, Mean: 2785.2136
Gen: 7, Best: 111, Mean: 2903.1309
Gen: 8, Best: 111, Mean: 2845.06
Gen: 9, Best: 111, Mean: 2902.207
Gen: 10, Best: 111, Mean: 2936.362
Gen: 11, Best: 111, Mean: 2796.6895
Gen: 12, Best: 111, Mean: 2845.4136
Gen: 13, Best: 111, Mean: 2681.8616
Gen: 14, Best: 111, Mean: 2769.882
Gen: 15, Best: 111, Mean: 2897.8467
Gen: 16, Best: 111, Mean: 2766.493
Gen: 17, Best: 111, Mean: 2706.1682
Gen: 18, Best: 111, Mean: 2821.1821
Gen: 19, Best: 111, Mean: 2778.4968
Gen: 20, Best: 111, Mean: 2684.0137
Gen: 21, Best: 111, Mean: 2724.481
Gen: 22, Best: 111, Mean: 2708.982
Gen: 23, Best: 111, Mean: 2616.084
Gen: 24, Best: 111, Mean: 2537.6804
Gen: 25, Best: 111, Mean: 2649.6077
Gen: 26, Best: 111, Mean: 2739.9058
Gen: 27, Best: 111, Mean: 2629.6191
Gen: 28, Best: 111, Mean: 2731.5923
Gen: 29, Best: 111, Mean: 2596.1677
Gen: 30, Best: 111, Mean: 2668.835
Gen: 31, Best: 111, Mean: 2617.4526
Gen: 32, Best: 111, Mean: 2618.2117
Gen: 33, Best: 111, Mean: 2581.692
Gen: 34, Best: 111, Mean: 2530.5667
Gen: 35, Best: 111, Mean: 2469.995
Gen: 36, Best: 111, Mean: 2598.8916
Gen: 37, Best: 111, Mean: 2504.4824
Gen: 38, Best: 111, Mean: 2563.912
Gen: 39, Best: 111, Mean: 2418.1838
Gen: 40, Best: 111, Mean: 2332.739
Gen: 41, Best: 111, Mean: 2381.8872
Gen: 42, Best: 111, Mean: 2451.326
Gen: 43, Best: 111, Mean: 2449.5366
Gen: 44, Best: 111, Mean: 2445.8582
Gen: 45, Best: 111, Mean: 2397.748
Gen: 46, Best: 111, Mean: 2333.516
Gen: 47, Best: 111, Mean: 2316.8293
Gen: 48, Best: 107.2, Mean: 2399.901
Gen: 49, Best: 107.2, Mean: 2403.576
Gen: 50, Best: 107.2, Mean: 2278.3853
Gen: 51, Best: 107.2, Mean: 2267.5105
Gen: 52, Best: 107.2, Mean: 2314.3613
Gen: 53, Best: 107.2, Mean: 2306.198
Gen: 54, Best: 107.2, Mean: 2219.7087
Gen: 55, Best: 107.2, Mean: 2302.0483
Gen: 56, Best: 107.2, Mean: 2156.6567
Gen: 57, Best: 107.2, Mean: 2122.5354
Gen: 58, Best: 75.3, Mean: 2190.8076
Gen: 59, Best: 75.3, Mean: 2197.2327
Gen: 60, Best: 75.3, Mean: 2092.952
Gen: 61, Best: 75.3, Mean: 2175.185
Gen: 62, Best: 75.3, Mean: 2186.7153
Gen: 63, Best: 61.2, Mean: 2057.594
Gen: 64, Best: 61.2, Mean: 2092.1082
Gen: 65, Best: 61.2, Mean: 2151.84
Gen: 66, Best: 61.2, Mean: 2203.6128
Gen: 67, Best: 61.2, Mean: 2043.7972
Gen: 68, Best: 61.2, Mean: 2090.9426
Gen: 69, Best: 61.2, Mean: 2051.0425
Gen: 70, Best: 61.2, Mean: 2066.0996
Gen: 71, Best: 61.2, Mean: 2063.4358
Gen: 72, Best: 61.2, Mean: 2048.118
Gen: 73, Best: 61.2, Mean: 2041.0692
Gen: 74, Best: 61.2, Mean: 2055.8857
Gen: 75, Best: 61.2, Mean: 1976.4402
Gen: 76, Best: 61.2, Mean: 2014.3173
Gen: 77, Best: 61.2, Mean: 1948.7974
Gen: 78, Best: 61.2, Mean: 2062.0298
Gen: 79, Best: 61.2, Mean: 1990.0017
Gen: 80, Best: 61.2, Mean: 2023.2981
Gen: 81, Best: 61.2, Mean: 2048.9263
Gen: 82, Best: 61.2, Mean: 2031.0658
Gen: 83, Best: 61.2, Mean: 2041.8156
Gen: 84, Best: 61.2, Mean: 1901.4886
Gen: 85, Best: 61.2, Mean: 1862.8663
Gen: 86, Best: 61.2, Mean: 1943.5477
Gen: 87, Best: 61.2, Mean: 1971.6581
Gen: 88, Best: 61.2, Mean: 1963.0165
Gen: 89, Best: 61.2, Mean: 2017.8579
Gen: 90, Best: 61.2, Mean: 1923.8022
Gen: 91, Best: 61.2, Mean: 1884.2291
Gen: 92, Best: 61.2, Mean: 1779.8204
Gen: 93, Best: 61.2, Mean: 2006.3926
Gen: 94, Best: 61.2, Mean: 1911.951
Gen: 95, Best: 61.2, Mean: 2047.0564
Gen: 96, Best: 61.2, Mean: 1948.5311
Gen: 97, Best: 61.2, Mean: 1921.8347
Gen: 98, Best: 61.2, Mean: 1937.5386
Gen: 99, Best: 61.2, Mean: 2003.5748
Gen: 100, Best: 61.2, Mean: 2149.0457
