Gen: 0, Best: 286, Mean: 1296.7035
Gen: 1, Best: 286, Mean: 1284.0653
Gen: 2, Best: 161.1, Mean: 1228.2838
Gen: 3, Best: 161.1, Mean: 1289.4836
Gen: 4, Best: 161.1, Mean: 1295.056
Gen: 5, Best: 161.1, Mean: 1318.6707
Gen: 6, Best: 161.1, Mean: 1274.9366
Gen: 7, Best: 161.1, Mean: 1244.7407
Gen: 8, Best: 161.1, Mean: 1250.6115
Gen: 9, Best: 161.1, Mean: 1292.6823
Gen: 10, Best: 161.1, Mean: 1253.8217
Gen: 11, Best: 161.1, Mean: 1310.712
Gen: 12, Best: 161.1, Mean: 1284.2844
Gen: 13, Best: 161.1, Mean: 1245.7339
Gen: 14, Best: 155.6, Mean: 1252.0363
Gen: 15, Best: 155.6, Mean: 1216.2567
Gen: 16, Best: 155.6, Mean: 1275.6434
Gen: 17, Best: 155.6, Mean: 1186.5824
Gen: 18, Best: 155.6, Mean: 1243.5454
Gen: 19, Best: 155.6, Mean: 1231.1326
Gen: 20, Best: 132.9, Mean: 1168.4851
Gen: 21, Best: 118.1, Mean: 1208.753
Gen: 22, Best: 118.1, Mean: 1179.5709
Gen: 23, Best: 118.1, Mean: 1184.9305
Gen: 24, Best: 118.1, Mean: 1237.6863
Gen: 25, Best: 118.1, Mean: 1236.5521
Gen: 26, Best: 118.1, Mean: 1168.9576
Gen: 27, Best: 118.1, Mean: 1188.7238
Gen: 28, Best: 118.1, Mean: 1225.2366
Gen: 29, Best: 118.1, Mean: 1199.8439
Gen: 30, Best: 118.1, Mean: 1171.3901
Gen: 31, Best: 118.1, Mean: 1259.0845
Gen: 32, Best: 118.1, Mean: 1156.3943
Gen: 33, Best: 118.1, Mean: 1212.3975
Gen: 34, Best: 118.1, Mean: 1136.068
Gen: 35, Best: 118.1, Mean: 1139.3164
Gen: 36, Best: 118.1, Mean: 1129.2312
Gen: 37, Best: 118.1, Mean: 1097.2748
Gen: 38, Best: 118.1, Mean: 1086.201
Gen: 39, Best: 118.1, Mean: 1122.7448
Gen: 40, Best: 118.1, Mean: 1190.2289
Gen: 41, Best: 118.1, Mean: 1178.5682
Gen: 42, Best: 118.1, Mean: 1186.4802
Gen: 43, Best: 118.1, Mean: 1141.9546
Gen: 44, Best: 118.1, Mean: 1125.6628
Gen: 45, Best: 118.1, Mean: 1130.0006
Gen: 46, Best: 118.1, Mean: 1105.2513
Gen: 47, Best: 118.1, Mean: 1081.8582
Gen: 48, Best: 118.1, Mean: 1077.9286
Gen: 49, Best: 118.1, Mean: 1120.3381
Gen: 50, Best: 118.1, Mean: 1152.5911
Gen: 51, Best: 118.1, Mean: 1124.8289
Gen: 52, Best: 118.1, Mean: 1093.77
Gen: 53, Best: 118.1, Mean: 1086.3138
Gen: 54, Best: 118.1, Mean: 1139.5463
Gen: 55, Best: 118.1, Mean: 1186.4612
Gen: 56, Best: 118.1, Mean: 1110.9408
Gen: 57, Best: 118.1, Mean: 1067.3369
Gen: 58, Best: 118.1, Mean: 1078.1559
Gen: 59, Best: 118.1, Mean: 1070.5345
Gen: 60, Best: 118.1, Mean: 1095.4624
Gen: 61, Best: 118.1, Mean: 1103.0593
Gen: 62, Best: 118.1, Mean: 1162.7644
Gen: 63, Best: 118.1, Mean: 1001.181
Gen: 64, Best: 118.1, Mean: 1093.9263
Gen: 65, Best: 118.1, Mean: 1028.8729
Gen: 66, Best: 118.1, Mean: 1054.1766
Gen: 67, Best: 118.1, Mean: 1066.3628
Gen: 68, Best: 118.1, Mean: 1120.454
Gen: 69, Best: 118.1, Mean: 1082.3707
Gen: 70, Best: 118.1, Mean: 983.8219
Gen: 71, Best: 118.1, Mean: 1048.211
Gen: 72, Best: 118.1, Mean: 1081.8203
Gen: 73, Best: 118.1, Mean: 1002.98444
Gen: 74, Best: 118.1, Mean: 1055.0883
Gen: 75, Best: 118.1, Mean: 1034.2963
Gen: 76, Best: 118.1, Mean: 1067.9264
Gen: 77, Best: 118.1, Mean: 1037.0942
Gen: 78, Best: 118.1, Mean: 1056.2301
Gen: 79, Best: 118.1, Mean: 1042.0894
Gen: 80, Best: 118.1, Mean: 1090.6919
Gen: 81, Best: 118.1, Mean: 1031.7954
Gen: 82, Best: 118.1, Mean: 1034.5583
Gen: 83, Best: 118.1, Mean: 1020.9272
Gen: 84, Best: 118.1, Mean: 981.7403
Gen: 85, Best: 118.1, Mean: 1026.7336
Gen: 86, Best: 118.1, Mean: 1014.3614
Gen: 87, Best: 118.1, Mean: 1019.38446
Gen: 88, Best: 107.2, Mean: 1021.4031
Gen: 89, Best: 107.2, Mean: 1024.3711
Gen: 90, Best: 107.2, Mean: 1073.0413
Gen: 91, Best: 107.2, Mean: 1045.9742
Gen: 92, Best: 107.2, Mean: 971.27124
Gen: 93, Best: 107.2, Mean: 997.4914
Gen: 94, Best: 107.2, Mean: 1074.3167
Gen: 95, Best: 107.2, Mean: 1075.8973
Gen: 96, Best: 107.2, Mean: 993.25397
Gen: 97, Best: 107.2, Mean: 1011.0378
Gen: 98, Best: 107.2, Mean: 1009.2267
Gen: 99, Best: 107.2, Mean: 1002.0447
Gen: 100, Best: 107.2, Mean: 967.808
