Gen: 0, Best: 180.8, Mean: 1272.6405
Gen: 1, Best: 180.8, Mean: 1263.408
Gen: 2, Best: 180.8, Mean: 1324.4763
Gen: 3, Best: 180.8, Mean: 1326.1472
Gen: 4, Best: 180.8, Mean: 1259.5073
Gen: 5, Best: 180.8, Mean: 1280.0398
Gen: 6, Best: 180.8, Mean: 1207.0256
Gen: 7, Best: 180.8, Mean: 1270.6062
Gen: 8, Best: 180.8, Mean: 1246.3522
Gen: 9, Best: 180.8, Mean: 1253.1567
Gen: 10, Best: 180.8, Mean: 1211.5387
Gen: 11, Best: 180.8, Mean: 1205.1005
Gen: 12, Best: 180.8, Mean: 1291.1005
Gen: 13, Best: 180.8, Mean: 1247.0153
Gen: 14, Best: 180.8, Mean: 1286.8079
Gen: 15, Best: 180.8, Mean: 1245.2294
Gen: 16, Best: 180.8, Mean: 1198.6865
Gen: 17, Best: 180.8, Mean: 1193.5692
Gen: 18, Best: 180.8, Mean: 1238.7728
Gen: 19, Best: 180.8, Mean: 1158.1343
Gen: 20, Best: 165.8, Mean: 1146.4215
Gen: 21, Best: 161.4, Mean: 1125.9808
Gen: 22, Best: 161.4, Mean: 1193.513
Gen: 23, Best: 161.4, Mean: 1164.6808
Gen: 24, Best: 161.4, Mean: 1128.5917
Gen: 25, Best: 140.5, Mean: 1118.773
Gen: 26, Best: 140.5, Mean: 1137.6307
Gen: 27, Best: 140.5, Mean: 1067.5388
Gen: 28, Best: 140.5, Mean: 1113.3073
Gen: 29, Best: 140.5, Mean: 1114.3899
Gen: 30, Best: 140.5, Mean: 1133.8059
Gen: 31, Best: 140.5, Mean: 1154.0491
Gen: 32, Best: 140.5, Mean: 1088.6239
Gen: 33, Best: 140.5, Mean: 1105.4666
Gen: 34, Best: 140.5, Mean: 1143.2393
Gen: 35, Best: 140.5, Mean: 1082.1606
Gen: 36, Best: 140.5, Mean: 1134.5135
Gen: 37, Best: 140.5, Mean: 1049.8596
Gen: 38, Best: 140.5, Mean: 1135.8203
Gen: 39, Best: 140.5, Mean: 1109.5438
Gen: 40, Best: 140.5, Mean: 1025.757
Gen: 41, Best: 140.5, Mean: 1129.0408
Gen: 42, Best: 140.5, Mean: 1062.5913
Gen: 43, Best: 140.5, Mean: 1060.4663
Gen: 44, Best: 140.5, Mean: 1039.7745
Gen: 45, Best: 101.4, Mean: 1080.4694
Gen: 46, Best: 101.4, Mean: 1000.3761
Gen: 47, Best: 101.4, Mean: 1083.1653
Gen: 48, Best: 101.4, Mean: 1008.0573
Gen: 49, Best: 101.4, Mean: 1039.9502
Gen: 50, Best: 101.4, Mean: 983.15607
Gen: 51, Best: 101.4, Mean: 1047.1161
Gen: 52, Best: 101.4, Mean: 1058.5157
Gen: 53, Best: 101.4, Mean: 1041.4432
Gen: 54, Best: 101.4, Mean: 1021.9519
Gen: 55, Best: 101.4, Mean: 994.60394
Gen: 56, Best: 101.4, Mean: 1013.13727
Gen: 57, Best: 101.4, Mean: 988.21155
Gen: 58, Best: 101.4, Mean: 976.67505
Gen: 59, Best: 101.4, Mean: 1067.3467
Gen: 60, Best: 101.4, Mean: 1042.047
Gen: 61, Best: 101.4, Mean: 1041.5339
Gen: 62, Best: 101.4, Mean: 974.0084
Gen: 63, Best: 101.4, Mean: 991.7727
Gen: 64, Best: 101.4, Mean: 980.97906
Gen: 65, Best: 101.4, Mean: 1053.1146
Gen: 66, Best: 101.4, Mean: 1022.7159
Gen: 67, Best: 101.4, Mean: 994.4651
Gen: 68, Best: 101.4, Mean: 1069.0225
Gen: 69, Best: 101.4, Mean: 999.4588
Gen: 70, Best: 101.4, Mean: 990.0876
Gen: 71, Best: 101.4, Mean: 996.604
Gen: 72, Best: 101.4, Mean: 1009.51324
Gen: 73, Best: 101.4, Mean: 900.74835
Gen: 74, Best: 101.4, Mean: 980.33154
Gen: 75, Best: 101.4, Mean: 981.81335
Gen: 76, Best: 101.4, Mean: 946.7053
Gen: 77, Best: 93, Mean: 1000.8374
Gen: 78, Best: 93, Mean: 926.2661
Gen: 79, Best: 93, Mean: 1009.65875
Gen: 80, Best: 93, Mean: 921.04834
Gen: 81, Best: 93, Mean: 961.4698
Gen: 82, Best: 93, Mean: 952.9191
Gen: 83, Best: 93, Mean: 953.8666
Gen: 84, Best: 93, Mean: 962.6
Gen: 85, Best: 93, Mean: 1001.35956
Gen: 86, Best: 93, Mean: 962.70026
Gen: 87, Best: 93, Mean: 912.9375
Gen: 88, Best: 93, Mean: 948.6232
Gen: 89, Best: 93, Mean: 925.12366
Gen: 90, Best: 93, Mean: 900.8667
Gen: 91, Best: 93, Mean: 975.687
Gen: 92, Best: 93, Mean: 926.4043
Gen: 93, Best: 93, Mean: 957.76483
Gen: 94, Best: 83.6, Mean: 965.97095
Gen: 95, Best: 83.6, Mean: 966.07806
Gen: 96, Best: 83.6, Mean: 933.5444
Gen: 97, Best: 83.6, Mean: 905.2724
Gen: 98, Best: 83.6, Mean: 928.7461
Gen: 99, Best: 83.6, Mean: 923.3358
Gen: 100, Best: 83.6, Mean: 970.8051
