Gen: 0, Best: 1283.3, Mean: 3234.236
Gen: 1, Best: 810.6, Mean: 3191.6667
Gen: 2, Best: 810.6, Mean: 3193.791
Gen: 3, Best: 810.6, Mean: 3313.1396
Gen: 4, Best: 767.8, Mean: 3182.2422
Gen: 5, Best: 767.8, Mean: 3173.2805
Gen: 6, Best: 767.8, Mean: 3096.8525
Gen: 7, Best: 767.8, Mean: 3237.3066
Gen: 8, Best: 274.1, Mean: 3184.5374
Gen: 9, Best: 274.1, Mean: 3024.8315
Gen: 10, Best: 274.1, Mean: 3101.669
Gen: 11, Best: 274.1, Mean: 3143.6853
Gen: 12, Best: 274.1, Mean: 3067.164
Gen: 13, Best: 274.1, Mean: 2965.8704
Gen: 14, Best: 274.1, Mean: 2983.2207
Gen: 15, Best: 274.1, Mean: 2830.1484
Gen: 16, Best: 274.1, Mean: 3067.9326
Gen: 17, Best: 274.1, Mean: 2969.77
Gen: 18, Best: 274.1, Mean: 2878.193
Gen: 19, Best: 274.1, Mean: 2914.3682
Gen: 20, Best: 274.1, Mean: 2970.002
Gen: 21, Best: 274.1, Mean: 2926.537
Gen: 22, Best: 233.6, Mean: 2949.3008
Gen: 23, Best: 233.6, Mean: 2907.139
Gen: 24, Best: 233.6, Mean: 2872.333
Gen: 25, Best: 233.6, Mean: 3054.4832
Gen: 26, Best: 233.6, Mean: 2920.3662
Gen: 27, Best: 233.6, Mean: 2955.1907
Gen: 28, Best: 233.6, Mean: 2884.2144
Gen: 29, Best: 233.6, Mean: 2921.3728
Gen: 30, Best: 233.6, Mean: 2944.3953
Gen: 31, Best: 233.6, Mean: 3016.335
Gen: 32, Best: 233.6, Mean: 2941.5464
Gen: 33, Best: 233.6, Mean: 2844.5935
Gen: 34, Best: 233.6, Mean: 2703.299
Gen: 35, Best: 233.6, Mean: 2766.5386
Gen: 36, Best: 233.6, Mean: 2846.3838
Gen: 37, Best: 233.6, Mean: 2878.1885
Gen: 38, Best: 233.6, Mean: 2887.5803
Gen: 39, Best: 233.6, Mean: 2818.9648
Gen: 40, Best: 172.9, Mean: 2836.873
Gen: 41, Best: 172.9, Mean: 2876.2856
Gen: 42, Best: 172.9, Mean: 2807.369
Gen: 43, Best: 172.9, Mean: 2902.8315
Gen: 44, Best: 172.9, Mean: 2742.26
Gen: 45, Best: 172.9, Mean: 2716.8706
Gen: 46, Best: 172.9, Mean: 2823.4114
Gen: 47, Best: 172.9, Mean: 2860.4026
Gen: 48, Best: 172.9, Mean: 2809.601
Gen: 49, Best: 172.9, Mean: 2813.6091
Gen: 50, Best: 172.9, Mean: 2725.6082
Gen: 51, Best: 172.9, Mean: 2799.6514
Gen: 52, Best: 172.9, Mean: 2765.3042
Gen: 53, Best: 172.9, Mean: 2702.2356
Gen: 54, Best: 172.9, Mean: 2701.5293
Gen: 55, Best: 171.1, Mean: 2653.7737
Gen: 56, Best: 171.1, Mean: 2743.2292
Gen: 57, Best: 171.1, Mean: 2755.24
Gen: 58, Best: 171.1, Mean: 2805.0125
Gen: 59, Best: 171.1, Mean: 2835.7424
Gen: 60, Best: 171.1, Mean: 2632.9934
Gen: 61, Best: 171.1, Mean: 2795.0752
Gen: 62, Best: 171.1, Mean: 2658.6228
Gen: 63, Best: 171.1, Mean: 2677.4365
Gen: 64, Best: 171.1, Mean: 2640.6807
Gen: 65, Best: 171.1, Mean: 2796.6162
Gen: 66, Best: 171.1, Mean: 2691.8162
Gen: 67, Best: 171.1, Mean: 2631.769
Gen: 68, Best: 171.1, Mean: 2648.458
Gen: 69, Best: 171.1, Mean: 2657.626
Gen: 70, Best: 171.1, Mean: 2684.2844
Gen: 71, Best: 171.1, Mean: 2606.6128
Gen: 72, Best: 171.1, Mean: 2701.5588
Gen: 73, Best: 171.1, Mean: 2600.961
Gen: 74, Best: 171.1, Mean: 2634.743
Gen: 75, Best: 171.1, Mean: 2618.142
Gen: 76, Best: 101.1, Mean: 2561.6958
Gen: 77, Best: 101.1, Mean: 2651.6946
Gen: 78, Best: 101.1, Mean: 2723.713
Gen: 79, Best: 101.1, Mean: 2608.1138
Gen: 80, Best: 101.1, Mean: 2617.5818
Gen: 81, Best: 101.1, Mean: 2573.914
Gen: 82, Best: 101.1, Mean: 2555.7573
Gen: 83, Best: 101.1, Mean: 2556.4436
Gen: 84, Best: 101.1, Mean: 2671.6719
Gen: 85, Best: 101.1, Mean: 2462.8916
Gen: 86, Best: 101.1, Mean: 2550.6997
Gen: 87, Best: 101.1, Mean: 2654.457
Gen: 88, Best: 101.1, Mean: 2608.1501
Gen: 89, Best: 101.1, Mean: 2618.8853
Gen: 90, Best: 101.1, Mean: 2521.9377
Gen: 91, Best: 101.1, Mean: 2515.5022
Gen: 92, Best: 101.1, Mean: 2566.4624
Gen: 93, Best: 101.1, Mean: 2636.3706
Gen: 94, Best: 101.1, Mean: 2596.2605
Gen: 95, Best: 101.1, Mean: 2482.336
Gen: 96, Best: 101.1, Mean: 2499.5083
Gen: 97, Best: 101.1, Mean: 2530.7815
Gen: 98, Best: 101.1, Mean: 2469.5894
Gen: 99, Best: 101.1, Mean: 2612.7783
Gen: 100, Best: 101.1, Mean: 2515.956
