Gen: 0, Best: 2517, Mean: 11713.072
Gen: 1, Best: 159.6, Mean: 11347.138
Gen: 2, Best: 159.6, Mean: 11336.731
Gen: 3, Best: 159.6, Mean: 11016.668
Gen: 4, Best: 159.6, Mean: 10036.033
Gen: 5, Best: 159.6, Mean: 10717.121
Gen: 6, Best: 66.1, Mean: 10219.874
Gen: 7, Best: 66.1, Mean: 10632.833
Gen: 8, Best: 66.1, Mean: 10270.725
Gen: 9, Best: 66.1, Mean: 9493.564
Gen: 10, Best: 66.1, Mean: 9162.146
Gen: 11, Best: 59.7, Mean: 8455.631
Gen: 12, Best: 59.7, Mean: 7661.562
Gen: 13, Best: 58.5, Mean: 6974.6816
Gen: 14, Best: 50.3, Mean: 6631.8564
Gen: 15, Best: 50.3, Mean: 5989.316
Gen: 16, Best: 50.3, Mean: 5244.946
Gen: 17, Best: 50.3, Mean: 5206.415
Gen: 18, Best: 50.3, Mean: 4949.1924
Gen: 19, Best: 50.3, Mean: 4582.144
Gen: 20, Best: 50.3, Mean: 4400.9556
Gen: 21, Best: 50.3, Mean: 3986.4033
Gen: 22, Best: 50.3, Mean: 3906.2913
Gen: 23, Best: 50.3, Mean: 3576.5583
Gen: 24, Best: 50.3, Mean: 3491.274
Gen: 25, Best: 50.3, Mean: 3374.9565
Gen: 26, Best: 50.3, Mean: 3200.6526
Gen: 27, Best: 50.3, Mean: 3197.106
Gen: 28, Best: 50.3, Mean: 2864.9167
Gen: 29, Best: 50.3, Mean: 2833.39
Gen: 30, Best: 50.3, Mean: 2893.7844
Gen: 31, Best: 50.3, Mean: 2743.6035
Gen: 32, Best: 50.3, Mean: 2447.5535
Gen: 33, Best: 50.3, Mean: 2161.3562
Gen: 34, Best: 50.3, Mean: 2287.7595
Gen: 35, Best: 49.7, Mean: 2040.124
Gen: 36, Best: 49.7, Mean: 1877.6024
Gen: 37, Best: 40.2, Mean: 1965.7512
Gen: 38, Best: 40.2, Mean: 1923.0742
Gen: 39, Best: 40.2, Mean: 1937.036
Gen: 40, Best: 40.2, Mean: 1710.0944
Gen: 41, Best: 40.2, Mean: 1676.3165
Gen: 42, Best: 40.2, Mean: 1904.3324
Gen: 43, Best: 40.2, Mean: 1585.8894
Gen: 44, Best: 40.2, Mean: 1687.2057
Gen: 45, Best: 40.2, Mean: 1764.7769
Gen: 46, Best: 40.2, Mean: 1611.1885
Gen: 47, Best: 40.2, Mean: 1808.6932
Gen: 48, Best: 40.2, Mean: 2014.5676
Gen: 49, Best: 40.2, Mean: 1542.7435
Gen: 50, Best: 40.2, Mean: 1466.4987
Gen: 51, Best: 40.2, Mean: 1662.7
Gen: 52, Best: 40.2, Mean: 1674.063
Gen: 53, Best: 40.2, Mean: 1382.6923
Gen: 54, Best: 40.2, Mean: 1417.9393
Gen: 55, Best: 40.2, Mean: 1651.6592
Gen: 56, Best: 40.2, Mean: 1655.75
Gen: 57, Best: 40.2, Mean: 1379.0359
Gen: 58, Best: 40.2, Mean: 1313.755
Gen: 59, Best: 40.2, Mean: 1359.2034
Gen: 60, Best: 40.2, Mean: 1239.3752
Gen: 61, Best: 40.2, Mean: 1419.2341
Gen: 62, Best: 40.2, Mean: 1266.2112
Gen: 63, Best: 40.2, Mean: 1209.909
Gen: 64, Best: 40.2, Mean: 1218.9476
Gen: 65, Best: 40.2, Mean: 1345.8267
Gen: 66, Best: 40.2, Mean: 1359.2448
Gen: 67, Best: 40.2, Mean: 1486.8826
Gen: 68, Best: 40.2, Mean: 1377.0564
Gen: 69, Best: 40.2, Mean: 1471.6617
Gen: 70, Best: 40.2, Mean: 1267.2402
Gen: 71, Best: 40.2, Mean: 1242.6416
Gen: 72, Best: 40.2, Mean: 1245.0502
Gen: 73, Best: 40.2, Mean: 1104.8706
Gen: 74, Best: 40.2, Mean: 1324.7695
Gen: 75, Best: 40.2, Mean: 1197.641
Gen: 76, Best: 40.2, Mean: 1378.8916
Gen: 77, Best: 40.2, Mean: 1114.5925
Gen: 78, Best: 40.2, Mean: 1141.8427
Gen: 79, Best: 40.2, Mean: 1092.1805
Gen: 80, Best: 40.2, Mean: 1141.3083
Gen: 81, Best: 40.2, Mean: 1279.2079
Gen: 82, Best: 40.2, Mean: 1209.97
Gen: 83, Best: 40.2, Mean: 1322.8973
Gen: 84, Best: 40.2, Mean: 1436.299
Gen: 85, Best: 40.2, Mean: 1218.5563
Gen: 86, Best: 40.2, Mean: 1238.3604
Gen: 87, Best: 40.2, Mean: 1088.7559
Gen: 88, Best: 40.2, Mean: 1244.2163
Gen: 89, Best: 40.2, Mean: 1556.0388
Gen: 90, Best: 40.2, Mean: 1126.2655
Gen: 91, Best: 40.2, Mean: 1140.785
Gen: 92, Best: 40.2, Mean: 1242.0724
Gen: 93, Best: 40.2, Mean: 1296.49
Gen: 94, Best: 40.2, Mean: 1064.3489
Gen: 95, Best: 40.2, Mean: 978.4735
Gen: 96, Best: 40.2, Mean: 1180.7024
Gen: 97, Best: 40.2, Mean: 1062.4106
Gen: 98, Best: 40.2, Mean: 1229.7903
Gen: 99, Best: 40.2, Mean: 1376.7034
Gen: 100, Best: 40.2, Mean: 1149.706
