Gen: 0, Best: 1237.3, Mean: 3197.0227
Gen: 1, Best: 827.3, Mean: 3140.76
Gen: 2, Best: 702.7, Mean: 3147.1125
Gen: 3, Best: 702.7, Mean: 3228.0452
Gen: 4, Best: 702.7, Mean: 3092.31
Gen: 5, Best: 702.7, Mean: 3154.7466
Gen: 6, Best: 702.7, Mean: 3192.8137
Gen: 7, Best: 577.8, Mean: 3019.6362
Gen: 8, Best: 545, Mean: 3195.986
Gen: 9, Best: 545, Mean: 3098.4583
Gen: 10, Best: 545, Mean: 3042.8352
Gen: 11, Best: 545, Mean: 3012.7341
Gen: 12, Best: 545, Mean: 3059.1855
Gen: 13, Best: 545, Mean: 3097.8928
Gen: 14, Best: 497.6, Mean: 2996.209
Gen: 15, Best: 497.6, Mean: 3042.9692
Gen: 16, Best: 497.6, Mean: 2935.174
Gen: 17, Best: 497.6, Mean: 2920.2805
Gen: 18, Best: 497.6, Mean: 3041.936
Gen: 19, Best: 497.6, Mean: 2851.6897
Gen: 20, Best: 368.7, Mean: 2909.2957
Gen: 21, Best: 368.7, Mean: 2822.5303
Gen: 22, Best: 368.7, Mean: 2855.9465
Gen: 23, Best: 368.7, Mean: 2898.142
Gen: 24, Best: 368.7, Mean: 2930.3696
Gen: 25, Best: 368.7, Mean: 2768.1704
Gen: 26, Best: 368.7, Mean: 2892.52
Gen: 27, Best: 368.7, Mean: 2785.3862
Gen: 28, Best: 368.7, Mean: 2879.3606
Gen: 29, Best: 368.7, Mean: 2869.1167
Gen: 30, Best: 368.7, Mean: 2793.4602
Gen: 31, Best: 256.8, Mean: 2866.9453
Gen: 32, Best: 256.8, Mean: 2841.2727
Gen: 33, Best: 256.8, Mean: 2795.909
Gen: 34, Best: 256.8, Mean: 2718.2075
Gen: 35, Best: 256.8, Mean: 2659.2712
Gen: 36, Best: 143.8, Mean: 2613.2673
Gen: 37, Best: 143.8, Mean: 2637.5007
Gen: 38, Best: 143.8, Mean: 2578.464
Gen: 39, Best: 143.8, Mean: 2676.149
Gen: 40, Best: 143.8, Mean: 2589.34
Gen: 41, Best: 143.8, Mean: 2541.3542
Gen: 42, Best: 143.8, Mean: 2535.9387
Gen: 43, Best: 130.3, Mean: 2631.4387
Gen: 44, Best: 130.3, Mean: 2506.1895
Gen: 45, Best: 97.2, Mean: 2377.0425
Gen: 46, Best: 97.2, Mean: 2426.126
Gen: 47, Best: 97.2, Mean: 2473.368
Gen: 48, Best: 97.2, Mean: 2526.2275
Gen: 49, Best: 97.2, Mean: 2407.891
Gen: 50, Best: 97.2, Mean: 2414.0781
Gen: 51, Best: 97.2, Mean: 2210.4373
Gen: 52, Best: 97.2, Mean: 2278.184
Gen: 53, Best: 97.2, Mean: 2279.444
Gen: 54, Best: 97.2, Mean: 2329.407
Gen: 55, Best: 97.2, Mean: 2314.4834
Gen: 56, Best: 97.2, Mean: 2306.4749
Gen: 57, Best: 97.2, Mean: 2328.138
Gen: 58, Best: 97.2, Mean: 2300.1526
Gen: 59, Best: 97.2, Mean: 2266.6123
Gen: 60, Best: 97.2, Mean: 2347.552
Gen: 61, Best: 97.2, Mean: 2328.7263
Gen: 62, Best: 97.2, Mean: 2411.2092
Gen: 63, Best: 95.6, Mean: 2199.178
Gen: 64, Best: 95.6, Mean: 2372.5056
Gen: 65, Best: 95.6, Mean: 2193.7502
Gen: 66, Best: 90.3, Mean: 2221.4224
Gen: 67, Best: 90.3, Mean: 2224.2534
Gen: 68, Best: 90.3, Mean: 2350.546
Gen: 69, Best: 90.3, Mean: 2271.6975
Gen: 70, Best: 90.3, Mean: 2227.5195
Gen: 71, Best: 90.3, Mean: 2292.5857
Gen: 72, Best: 90.3, Mean: 1989.1382
Gen: 73, Best: 90.3, Mean: 2110.8105
Gen: 74, Best: 90.3, Mean: 2077.6868
Gen: 75, Best: 90.3, Mean: 2143.3706
Gen: 76, Best: 90.3, Mean: 2106.9463
Gen: 77, Best: 90.3, Mean: 2123.257
Gen: 78, Best: 90.3, Mean: 2006.0033
Gen: 79, Best: 90.3, Mean: 2099.8928
Gen: 80, Best: 90.3, Mean: 2015.3092
Gen: 81, Best: 90.3, Mean: 2151.5945
Gen: 82, Best: 90.3, Mean: 2184.5413
Gen: 83, Best: 90.3, Mean: 2158.8452
Gen: 84, Best: 90.3, Mean: 2080.0479
Gen: 85, Best: 85.7, Mean: 2080.966
Gen: 86, Best: 85.7, Mean: 2150.667
Gen: 87, Best: 85.7, Mean: 2093.035
Gen: 88, Best: 85.7, Mean: 2140.169
Gen: 89, Best: 85.7, Mean: 2035.4323
Gen: 90, Best: 85.7, Mean: 2059.1975
Gen: 91, Best: 85.7, Mean: 2118.8796
Gen: 92, Best: 85.7, Mean: 1976.8654
Gen: 93, Best: 85.7, Mean: 2017.9907
Gen: 94, Best: 85.7, Mean: 2080.6128
Gen: 95, Best: 85.7, Mean: 2054.624
Gen: 96, Best: 85.7, Mean: 2048.3547
Gen: 97, Best: 85.7, Mean: 2155.5107
Gen: 98, Best: 85.7, Mean: 2108.798
Gen: 99, Best: 85.7, Mean: 2077.657
Gen: 100, Best: 85.7, Mean: 1998.657
