Gen: 0, Best: 4299, Mean: 16226.4375
Gen: 1, Best: 4299, Mean: 16198.276
Gen: 2, Best: 4299, Mean: 15935.686
Gen: 3, Best: 4299, Mean: 15366.076
Gen: 4, Best: 3043.2, Mean: 15077.804
Gen: 5, Best: 1341.8, Mean: 14075.094
Gen: 6, Best: 1341.8, Mean: 13878.464
Gen: 7, Best: 1341.8, Mean: 13007.332
Gen: 8, Best: 1341.8, Mean: 12755.3545
Gen: 9, Best: 671.1, Mean: 12335.638
Gen: 10, Best: 671.1, Mean: 11795.495
Gen: 11, Best: 671.1, Mean: 11159.954
Gen: 12, Best: 671.1, Mean: 11094.1875
Gen: 13, Best: 671.1, Mean: 10911.431
Gen: 14, Best: 539.9, Mean: 10466.849
Gen: 15, Best: 377.6, Mean: 10394.331
Gen: 16, Best: 67.1, Mean: 10395.5
Gen: 17, Best: 67.1, Mean: 9489.645
Gen: 18, Best: 67.1, Mean: 9369.077
Gen: 19, Best: 66.7, Mean: 9844.596
Gen: 20, Best: 66.7, Mean: 9647.374
Gen: 21, Best: 66.7, Mean: 8979.39
Gen: 22, Best: 64.2, Mean: 9388.122
Gen: 23, Best: 64.2, Mean: 8876.908
Gen: 24, Best: 64.2, Mean: 8610.097
Gen: 25, Best: 64.2, Mean: 8783.249
Gen: 26, Best: 64.2, Mean: 8653.475
Gen: 27, Best: 61, Mean: 7941.2393
Gen: 28, Best: 61, Mean: 7998.9766
Gen: 29, Best: 61, Mean: 7699.3667
Gen: 30, Best: 60.6, Mean: 8050.548
Gen: 31, Best: 59.7, Mean: 8004.48
Gen: 32, Best: 59.7, Mean: 8007.586
Gen: 33, Best: 56, Mean: 7925.02
Gen: 34, Best: 56, Mean: 7583.1963
Gen: 35, Best: 56, Mean: 7603.7583
Gen: 36, Best: 56, Mean: 7325.938
Gen: 37, Best: 56, Mean: 7524.2725
Gen: 38, Best: 56, Mean: 6958.5273
Gen: 39, Best: 56, Mean: 7239.71
Gen: 40, Best: 56, Mean: 7293.2573
Gen: 41, Best: 56, Mean: 6985.3066
Gen: 42, Best: 56, Mean: 6701.8076
Gen: 43, Best: 56, Mean: 6464.2515
Gen: 44, Best: 56, Mean: 6950.478
Gen: 45, Best: 56, Mean: 6351.271
Gen: 46, Best: 56, Mean: 6806.873
Gen: 47, Best: 56, Mean: 6801.0024
Gen: 48, Best: 56, Mean: 6533.8926
Gen: 49, Best: 54.8, Mean: 6263.9224
Gen: 50, Best: 54.8, Mean: 6820.541
Gen: 51, Best: 54.8, Mean: 6318.5864
Gen: 52, Best: 54.8, Mean: 6425.997
Gen: 53, Best: 54.8, Mean: 6099.786
Gen: 54, Best: 54.8, Mean: 6481.4175
Gen: 55, Best: 54.8, Mean: 5928.388
Gen: 56, Best: 54.8, Mean: 5970.1406
Gen: 57, Best: 54.8, Mean: 6173.3643
Gen: 58, Best: 54.8, Mean: 5546.643
Gen: 59, Best: 54.8, Mean: 5844.0293
Gen: 60, Best: 54.8, Mean: 5798.604
Gen: 61, Best: 54.8, Mean: 5331.6797
Gen: 62, Best: 54.8, Mean: 5653.5347
Gen: 63, Best: 54.8, Mean: 5953.8345
Gen: 64, Best: 54.8, Mean: 5963.3154
Gen: 65, Best: 54.8, Mean: 5745.722
Gen: 66, Best: 54.8, Mean: 5474.121
Gen: 67, Best: 54.8, Mean: 5522.55
Gen: 68, Best: 54.8, Mean: 5507.3315
Gen: 69, Best: 54.8, Mean: 5334.2324
Gen: 70, Best: 54.8, Mean: 5676.082
Gen: 71, Best: 54.8, Mean: 5487.4395
Gen: 72, Best: 54.8, Mean: 5459.846
Gen: 73, Best: 54.1, Mean: 5180.4146
Gen: 74, Best: 54.1, Mean: 5443.203
Gen: 75, Best: 54.1, Mean: 5451.404
Gen: 76, Best: 54.1, Mean: 4932.5493
Gen: 77, Best: 54.1, Mean: 5081.0947
Gen: 78, Best: 54.1, Mean: 5594.2686
Gen: 79, Best: 54.1, Mean: 5042.968
Gen: 80, Best: 54.1, Mean: 5273.6206
Gen: 81, Best: 53.6, Mean: 4921.35
Gen: 82, Best: 53.6, Mean: 5409.98
Gen: 83, Best: 53.6, Mean: 4989.537
Gen: 84, Best: 53.6, Mean: 4805.5947
Gen: 85, Best: 53.6, Mean: 4765.1543
Gen: 86, Best: 53.6, Mean: 4778.353
Gen: 87, Best: 53.6, Mean: 5073.97
Gen: 88, Best: 53.6, Mean: 5323.8687
Gen: 89, Best: 53.6, Mean: 4969.1543
Gen: 90, Best: 53.6, Mean: 4803.5166
Gen: 91, Best: 53.6, Mean: 4894.7026
Gen: 92, Best: 53.6, Mean: 4977.863
Gen: 93, Best: 53.6, Mean: 4542.111
Gen: 94, Best: 53.6, Mean: 4682.864
Gen: 95, Best: 53.6, Mean: 4400.581
Gen: 96, Best: 53.6, Mean: 4639.737
Gen: 97, Best: 53.6, Mean: 4707.9336
Gen: 98, Best: 53.6, Mean: 4729.347
Gen: 99, Best: 53.6, Mean: 4462.895
Gen: 100, Best: 53.6, Mean: 4819.385
