Gen: 0, Best: 2067.3, Mean: 16006.241
Gen: 1, Best: 2067.3, Mean: 15461.538
Gen: 2, Best: 2067.3, Mean: 14972.055
Gen: 3, Best: 2067.3, Mean: 15197.602
Gen: 4, Best: 2067.3, Mean: 14819.885
Gen: 5, Best: 2067.3, Mean: 13928.277
Gen: 6, Best: 2067.3, Mean: 13538.076
Gen: 7, Best: 1262.1, Mean: 13141.869
Gen: 8, Best: 1262.1, Mean: 12265.485
Gen: 9, Best: 717.6, Mean: 11492.98
Gen: 10, Best: 717.6, Mean: 11702.174
Gen: 11, Best: 366.7, Mean: 11436.045
Gen: 12, Best: 366.7, Mean: 11192.8
Gen: 13, Best: 362.7, Mean: 10835.47
Gen: 14, Best: 362.7, Mean: 10212.458
Gen: 15, Best: 176.6, Mean: 10120.874
Gen: 16, Best: 66.7, Mean: 9798.164
Gen: 17, Best: 66.7, Mean: 10058.49
Gen: 18, Best: 65.6, Mean: 9345.935
Gen: 19, Best: 65.6, Mean: 9671.873
Gen: 20, Best: 65.6, Mean: 9693.913
Gen: 21, Best: 65.6, Mean: 9812.378
Gen: 22, Best: 65.6, Mean: 9989.953
Gen: 23, Best: 65.6, Mean: 9339.656
Gen: 24, Best: 65.6, Mean: 8909.423
Gen: 25, Best: 65.6, Mean: 8997.681
Gen: 26, Best: 65.6, Mean: 8843.63
Gen: 27, Best: 65.6, Mean: 8899.557
Gen: 28, Best: 65.6, Mean: 8241.756
Gen: 29, Best: 65.6, Mean: 8317.339
Gen: 30, Best: 65.6, Mean: 8708.4375
Gen: 31, Best: 59, Mean: 8661.072
Gen: 32, Best: 59, Mean: 7998.445
Gen: 33, Best: 59, Mean: 7420.1685
Gen: 34, Best: 59, Mean: 7751.364
Gen: 35, Best: 59, Mean: 7325.4814
Gen: 36, Best: 59, Mean: 7259.0703
Gen: 37, Best: 59, Mean: 7072.128
Gen: 38, Best: 59, Mean: 6986.698
Gen: 39, Best: 59, Mean: 7080.7427
Gen: 40, Best: 59, Mean: 6898.051
Gen: 41, Best: 59, Mean: 6736.456
Gen: 42, Best: 59, Mean: 6755.845
Gen: 43, Best: 52.4, Mean: 7024.754
Gen: 44, Best: 52.4, Mean: 6257.009
Gen: 45, Best: 52.3, Mean: 6382.9844
Gen: 46, Best: 52.3, Mean: 6268.166
Gen: 47, Best: 52.3, Mean: 6074.33
Gen: 48, Best: 52.3, Mean: 6139.676
Gen: 49, Best: 52.3, Mean: 5815.5474
Gen: 50, Best: 52.3, Mean: 5902.736
Gen: 51, Best: 52.3, Mean: 5437.99
Gen: 52, Best: 52.3, Mean: 5682.852
Gen: 53, Best: 52.3, Mean: 5371.4863
Gen: 54, Best: 52.3, Mean: 5566.6133
Gen: 55, Best: 52.3, Mean: 5091.0723
Gen: 56, Best: 52.3, Mean: 5407.4185
Gen: 57, Best: 52.3, Mean: 5015.6416
Gen: 58, Best: 52.3, Mean: 5105.4604
Gen: 59, Best: 52.3, Mean: 5123.817
Gen: 60, Best: 52.3, Mean: 5191.234
Gen: 61, Best: 52.3, Mean: 4994.8174
Gen: 62, Best: 52.3, Mean: 5048.7764
Gen: 63, Best: 50.6, Mean: 4784.631
Gen: 64, Best: 50.6, Mean: 5442.864
Gen: 65, Best: 50.6, Mean: 5313.625
Gen: 66, Best: 50.6, Mean: 5005.4644
Gen: 67, Best: 50.6, Mean: 5173.3984
Gen: 68, Best: 50.6, Mean: 4919.454
Gen: 69, Best: 50.6, Mean: 5114.115
Gen: 70, Best: 50.2, Mean: 5045.0596
Gen: 71, Best: 50.2, Mean: 5324.3384
Gen: 72, Best: 50.2, Mean: 4746.9917
Gen: 73, Best: 50.2, Mean: 5517.975
Gen: 74, Best: 50.2, Mean: 5027.247
Gen: 75, Best: 50.2, Mean: 4292.8447
Gen: 76, Best: 50.2, Mean: 5359.638
Gen: 77, Best: 50.2, Mean: 5058.3906
Gen: 78, Best: 50.2, Mean: 4540.57
Gen: 79, Best: 50.2, Mean: 4864.0244
Gen: 80, Best: 50.2, Mean: 4845.2974
Gen: 81, Best: 50.2, Mean: 4687.6157
Gen: 82, Best: 50.2, Mean: 4832.8403
Gen: 83, Best: 50.2, Mean: 4357.209
Gen: 84, Best: 50.2, Mean: 4704.162
Gen: 85, Best: 50.2, Mean: 4821.1235
Gen: 86, Best: 50.2, Mean: 4530.52
Gen: 87, Best: 50.2, Mean: 4696.4653
Gen: 88, Best: 50.2, Mean: 4641.0884
Gen: 89, Best: 50.2, Mean: 4967.5366
Gen: 90, Best: 50.2, Mean: 4335.689
Gen: 91, Best: 50.2, Mean: 4487.843
Gen: 92, Best: 50.2, Mean: 4273.896
Gen: 93, Best: 50.2, Mean: 4700.3877
Gen: 94, Best: 50.2, Mean: 4410.134
Gen: 95, Best: 50.2, Mean: 4430.403
Gen: 96, Best: 50.2, Mean: 4685.186
Gen: 97, Best: 50.2, Mean: 4324.691
Gen: 98, Best: 50.2, Mean: 4890.127
Gen: 99, Best: 50.2, Mean: 4342.7993
Gen: 100, Best: 50.2, Mean: 4583.064
