Gen: 0, Best: 131.7, Mean: 1048.9618
Gen: 1, Best: 131.7, Mean: 1100.0212
Gen: 2, Best: 131.7, Mean: 1105.4978
Gen: 3, Best: 111.5, Mean: 1147.2487
Gen: 4, Best: 111.5, Mean: 1036.4501
Gen: 5, Best: 64.7, Mean: 989.8992
Gen: 6, Best: 64.7, Mean: 1092.3695
Gen: 7, Best: 64.7, Mean: 1047.1395
Gen: 8, Best: 64.7, Mean: 1070.3533
Gen: 9, Best: 64.7, Mean: 1013.85986
Gen: 10, Best: 64.7, Mean: 977.147
Gen: 11, Best: 53.3, Mean: 954.888
Gen: 12, Best: 53.3, Mean: 964.0471
Gen: 13, Best: 53.3, Mean: 1039.345
Gen: 14, Best: 53.3, Mean: 890.11725
Gen: 15, Best: 53.3, Mean: 907.569
Gen: 16, Best: 49.8, Mean: 930.5163
Gen: 17, Best: 49.8, Mean: 897.6642
Gen: 18, Best: 49.8, Mean: 882.0129
Gen: 19, Best: 49.8, Mean: 940.88885
Gen: 20, Best: 49.8, Mean: 871.5628
Gen: 21, Best: 49.8, Mean: 848.6758
Gen: 22, Best: 49.8, Mean: 857.8594
Gen: 23, Best: 49.8, Mean: 833.08014
Gen: 24, Best: 49.8, Mean: 803.86285
Gen: 25, Best: 49.8, Mean: 821.2194
Gen: 26, Best: 49.8, Mean: 808.74457
Gen: 27, Best: 49.8, Mean: 774.496
Gen: 28, Best: 49.8, Mean: 773.6042
Gen: 29, Best: 49.8, Mean: 719.2431
Gen: 30, Best: 49.8, Mean: 690.4901
Gen: 31, Best: 46.9, Mean: 714.0534
Gen: 32, Best: 46.9, Mean: 687.0071
Gen: 33, Best: 46.9, Mean: 660.90515
Gen: 34, Best: 46.9, Mean: 727.1932
Gen: 35, Best: 46.9, Mean: 684.82556
Gen: 36, Best: 46.9, Mean: 657.70886
Gen: 37, Best: 46.9, Mean: 669.9926
Gen: 38, Best: 46.9, Mean: 635.7998
Gen: 39, Best: 46.9, Mean: 652.2543
Gen: 40, Best: 46.9, Mean: 662.44836
Gen: 41, Best: 46.9, Mean: 658.0831
Gen: 42, Best: 46.9, Mean: 622.1263
Gen: 43, Best: 46.9, Mean: 612.63983
Gen: 44, Best: 46.9, Mean: 643.7178
Gen: 45, Best: 46.9, Mean: 671.29694
Gen: 46, Best: 46.1, Mean: 634.7458
Gen: 47, Best: 46.1, Mean: 586.1788
Gen: 48, Best: 46.1, Mean: 600.26685
Gen: 49, Best: 43.3, Mean: 642.3821
Gen: 50, Best: 43.3, Mean: 542.7647
Gen: 51, Best: 43.3, Mean: 542.1969
Gen: 52, Best: 43.3, Mean: 586.1861
Gen: 53, Best: 43.3, Mean: 611.36487
Gen: 54, Best: 43.3, Mean: 530.56323
Gen: 55, Best: 43.3, Mean: 531.1571
Gen: 56, Best: 43.3, Mean: 529.16614
Gen: 57, Best: 43.3, Mean: 512.23413
Gen: 58, Best: 43.3, Mean: 570.9891
Gen: 59, Best: 43.3, Mean: 521.3756
Gen: 60, Best: 43.3, Mean: 513.85004
Gen: 61, Best: 43.3, Mean: 513.60504
Gen: 62, Best: 43.3, Mean: 489.0243
Gen: 63, Best: 43.3, Mean: 541.1243
Gen: 64, Best: 43.3, Mean: 504.6681
Gen: 65, Best: 43.3, Mean: 486.15265
Gen: 66, Best: 43.3, Mean: 531.95825
Gen: 67, Best: 43.3, Mean: 482.527
Gen: 68, Best: 43.3, Mean: 486.36734
Gen: 69, Best: 43.3, Mean: 521.3011
Gen: 70, Best: 42.1, Mean: 499.35757
Gen: 71, Best: 41.7, Mean: 450.1621
Gen: 72, Best: 41.7, Mean: 451.04486
Gen: 73, Best: 41.7, Mean: 497.4298
Gen: 74, Best: 41.7, Mean: 476.3935
Gen: 75, Best: 41.7, Mean: 466.92462
Gen: 76, Best: 41.7, Mean: 460.2697
Gen: 77, Best: 41.7, Mean: 483.52832
Gen: 78, Best: 41.7, Mean: 479.40744
Gen: 79, Best: 41.7, Mean: 465.66125
Gen: 80, Best: 41.7, Mean: 443.0169
Gen: 81, Best: 41.7, Mean: 445.25415
Gen: 82, Best: 41.7, Mean: 443.71448
Gen: 83, Best: 41.7, Mean: 437.6318
Gen: 84, Best: 41.7, Mean: 436.53934
Gen: 85, Best: 41.7, Mean: 431.97995
Gen: 86, Best: 41.7, Mean: 419.34677
Gen: 87, Best: 41.7, Mean: 418.72235
Gen: 88, Best: 41.7, Mean: 400.05768
Gen: 89, Best: 41.7, Mean: 439.38165
Gen: 90, Best: 41.7, Mean: 429.56546
Gen: 91, Best: 41.7, Mean: 376.8686
Gen: 92, Best: 41.7, Mean: 462.49005
Gen: 93, Best: 41.7, Mean: 392.3935
Gen: 94, Best: 41.7, Mean: 459.88605
Gen: 95, Best: 41.7, Mean: 399.8031
Gen: 96, Best: 41.7, Mean: 458.58765
Gen: 97, Best: 41.7, Mean: 414.09393
Gen: 98, Best: 41.7, Mean: 384.3553
Gen: 99, Best: 41.7, Mean: 394.83432
Gen: 100, Best: 41.7, Mean: 436.25934
