Gen: 0, Best: 2586, Mean: 11992.926
Gen: 1, Best: 1638, Mean: 12211.681
Gen: 2, Best: 1638, Mean: 12666.883
Gen: 3, Best: 1638, Mean: 12326.415
Gen: 4, Best: 1638, Mean: 11964.432
Gen: 5, Best: 1638, Mean: 12254.123
Gen: 6, Best: 1638, Mean: 12133.669
Gen: 7, Best: 1638, Mean: 12302.205
Gen: 8, Best: 1638, Mean: 12004.367
Gen: 9, Best: 1638, Mean: 12501.8125
Gen: 10, Best: 1638, Mean: 12299.199
Gen: 11, Best: 1638, Mean: 12288.313
Gen: 12, Best: 1264.2, Mean: 12308.497
Gen: 13, Best: 1264.2, Mean: 11805.254
Gen: 14, Best: 1029.8, Mean: 12079.761
Gen: 15, Best: 1029.8, Mean: 12161.544
Gen: 16, Best: 1029.8, Mean: 11866.417
Gen: 17, Best: 1029.8, Mean: 12160.017
Gen: 18, Best: 1029.8, Mean: 12546.828
Gen: 19, Best: 1029.8, Mean: 12029.482
Gen: 20, Best: 1029.8, Mean: 12290.358
Gen: 21, Best: 1029.8, Mean: 12097.958
Gen: 22, Best: 1029.8, Mean: 12045.131
Gen: 23, Best: 1029.8, Mean: 11455.024
Gen: 24, Best: 1015.3, Mean: 12057.072
Gen: 25, Best: 1015.3, Mean: 11577.022
Gen: 26, Best: 1015.3, Mean: 11383.245
Gen: 27, Best: 1015.3, Mean: 11737.477
Gen: 28, Best: 1015.3, Mean: 11661.691
Gen: 29, Best: 1015.3, Mean: 11414.727
Gen: 30, Best: 1015.3, Mean: 11216.104
Gen: 31, Best: 1015.3, Mean: 11509.445
Gen: 32, Best: 1015.3, Mean: 12001.1045
Gen: 33, Best: 1015.3, Mean: 11900.677
Gen: 34, Best: 1015.3, Mean: 11311.036
Gen: 35, Best: 1015.3, Mean: 11862.846
Gen: 36, Best: 1015.3, Mean: 11523.71
Gen: 37, Best: 1015.3, Mean: 11504.965
Gen: 38, Best: 1015.3, Mean: 11148.114
Gen: 39, Best: 1015.3, Mean: 11216.324
Gen: 40, Best: 1015.3, Mean: 11290.304
Gen: 41, Best: 1015.3, Mean: 11233.95
Gen: 42, Best: 1015.3, Mean: 11725.826
Gen: 43, Best: 1015.3, Mean: 11672.591
Gen: 44, Best: 1015.3, Mean: 11780.845
Gen: 45, Best: 1015.3, Mean: 11235.102
Gen: 46, Best: 1015.3, Mean: 12153.912
Gen: 47, Best: 1015.3, Mean: 11380.703
Gen: 48, Best: 1015.3, Mean: 11240.6045
Gen: 49, Best: 1015.3, Mean: 11225.499
Gen: 50, Best: 1015.3, Mean: 11351.813
Gen: 51, Best: 1015.3, Mean: 11418.609
Gen: 52, Best: 1015.3, Mean: 11921.979
Gen: 53, Best: 1015.3, Mean: 11489.34
Gen: 54, Best: 1015.3, Mean: 11525.42
Gen: 55, Best: 1015.3, Mean: 11841.011
Gen: 56, Best: 1015.3, Mean: 11712.864
Gen: 57, Best: 1015.3, Mean: 11608.669
Gen: 58, Best: 1015.3, Mean: 11351.72
Gen: 59, Best: 1015.3, Mean: 11449.25
Gen: 60, Best: 1015.3, Mean: 11690.287
Gen: 61, Best: 1015.3, Mean: 11081.449
Gen: 62, Best: 1015.3, Mean: 11061.781
Gen: 63, Best: 998.5, Mean: 11184.733
Gen: 64, Best: 998.5, Mean: 10804.347
Gen: 65, Best: 998.5, Mean: 11074.5625
Gen: 66, Best: 998.5, Mean: 11417.246
Gen: 67, Best: 998.5, Mean: 11548.215
Gen: 68, Best: 998.5, Mean: 11116.189
Gen: 69, Best: 998.5, Mean: 11427.03
Gen: 70, Best: 893.9, Mean: 11121.369
Gen: 71, Best: 893.9, Mean: 11222.063
Gen: 72, Best: 893.9, Mean: 10896.997
Gen: 73, Best: 893.9, Mean: 11297.09
Gen: 74, Best: 893.9, Mean: 10924.398
Gen: 75, Best: 893.9, Mean: 11017.367
Gen: 76, Best: 893.9, Mean: 11064.527
Gen: 77, Best: 893.9, Mean: 11042.096
Gen: 78, Best: 893.9, Mean: 11271.572
Gen: 79, Best: 893.9, Mean: 10976.893
Gen: 80, Best: 893.9, Mean: 10715.881
Gen: 81, Best: 893.9, Mean: 10947.16
Gen: 82, Best: 893.9, Mean: 10763.295
Gen: 83, Best: 893.9, Mean: 10892.16
Gen: 84, Best: 893.9, Mean: 11174.515
Gen: 85, Best: 893.9, Mean: 11330.99
Gen: 86, Best: 893.9, Mean: 10578.3
Gen: 87, Best: 893.9, Mean: 10759.535
Gen: 88, Best: 893.9, Mean: 11185.113
Gen: 89, Best: 893.9, Mean: 11387.787
Gen: 90, Best: 893.9, Mean: 11031.52
Gen: 91, Best: 893.9, Mean: 10747.742
Gen: 92, Best: 893.9, Mean: 11239.979
Gen: 93, Best: 893.9, Mean: 10720.648
Gen: 94, Best: 893.9, Mean: 10883.158
Gen: 95, Best: 893.9, Mean: 10781.524
Gen: 96, Best: 893.9, Mean: 10522.064
Gen: 97, Best: 893.9, Mean: 11007.446
Gen: 98, Best: 893.9, Mean: 10678.286
Gen: 99, Best: 893.9, Mean: 10961.849
Gen: 100, Best: 893.9, Mean: 10469.976
