Gen: 0, Best: 11527, Mean: 22698.525
Gen: 1, Best: 11527, Mean: 22808.047
Gen: 2, Best: 11527, Mean: 22612.545
Gen: 3, Best: 11527, Mean: 22262.281
Gen: 4, Best: 8676.7, Mean: 22785.758
Gen: 5, Best: 8676.7, Mean: 22191.262
Gen: 6, Best: 7091.6, Mean: 22387.018
Gen: 7, Best: 7091.6, Mean: 22192.775
Gen: 8, Best: 7091.6, Mean: 22213.01
Gen: 9, Best: 7034.4, Mean: 22349.738
Gen: 10, Best: 7034.4, Mean: 21678.771
Gen: 11, Best: 7034.4, Mean: 22277.271
Gen: 12, Best: 7034.4, Mean: 21888.633
Gen: 13, Best: 5537.6, Mean: 21383.242
Gen: 14, Best: 5537.6, Mean: 21275.604
Gen: 15, Best: 5537.6, Mean: 21235.506
Gen: 16, Best: 5537.6, Mean: 21516.518
Gen: 17, Best: 5537.6, Mean: 21337.988
Gen: 18, Best: 5537.6, Mean: 21214.127
Gen: 19, Best: 5537.6, Mean: 20891.936
Gen: 20, Best: 5537.6, Mean: 21091.81
Gen: 21, Best: 5537.6, Mean: 21086.69
Gen: 22, Best: 5537.6, Mean: 20930.543
Gen: 23, Best: 5537.6, Mean: 21434.299
Gen: 24, Best: 5537.6, Mean: 20655.293
Gen: 25, Best: 5537.6, Mean: 20926.146
Gen: 26, Best: 5537.6, Mean: 20592.824
Gen: 27, Best: 5537.6, Mean: 20641.865
Gen: 28, Best: 5537.6, Mean: 20482.502
Gen: 29, Best: 5537.6, Mean: 20489.383
Gen: 30, Best: 5537.6, Mean: 20555.215
Gen: 31, Best: 5537.6, Mean: 19713.16
Gen: 32, Best: 5537.6, Mean: 20212.143
Gen: 33, Best: 5537.6, Mean: 20252.12
Gen: 34, Best: 5537.6, Mean: 20074.12
Gen: 35, Best: 5537.6, Mean: 19793.428
Gen: 36, Best: 3507.3, Mean: 19255.178
Gen: 37, Best: 3507.3, Mean: 20277.102
Gen: 38, Best: 3317.9, Mean: 19174.89
Gen: 39, Best: 3317.9, Mean: 19236.492
Gen: 40, Best: 3317.9, Mean: 19086.697
Gen: 41, Best: 3317.9, Mean: 19728.936
Gen: 42, Best: 3317.9, Mean: 18940.258
Gen: 43, Best: 3317.9, Mean: 19450.377
Gen: 44, Best: 3317.9, Mean: 18745.104
Gen: 45, Best: 3317.9, Mean: 19105.482
Gen: 46, Best: 3317.9, Mean: 18027.44
Gen: 47, Best: 3317.9, Mean: 18364.115
Gen: 48, Best: 3317.9, Mean: 18687.336
Gen: 49, Best: 3317.9, Mean: 18538.514
Gen: 50, Best: 3317.9, Mean: 18119.154
Gen: 51, Best: 3317.9, Mean: 17783.285
Gen: 52, Best: 3317.9, Mean: 17785.94
Gen: 53, Best: 3317.9, Mean: 17198.992
Gen: 54, Best: 3317.9, Mean: 17819.979
Gen: 55, Best: 3317.9, Mean: 18095.598
Gen: 56, Best: 3317.9, Mean: 18058.563
Gen: 57, Best: 3317.9, Mean: 17687.008
Gen: 58, Best: 3317.9, Mean: 17720.865
Gen: 59, Best: 3317.9, Mean: 17496.996
Gen: 60, Best: 3317.9, Mean: 16554.703
Gen: 61, Best: 3317.9, Mean: 17111.104
Gen: 62, Best: 3317.9, Mean: 16239.767
Gen: 63, Best: 3317.9, Mean: 17419.4
Gen: 64, Best: 3317.9, Mean: 16269.968
Gen: 65, Best: 3255, Mean: 17366.896
Gen: 66, Best: 3255, Mean: 16317.965
Gen: 67, Best: 3255, Mean: 16992.65
Gen: 68, Best: 3255, Mean: 17201.684
Gen: 69, Best: 3255, Mean: 16457.5
Gen: 70, Best: 3255, Mean: 15999.724
Gen: 71, Best: 3255, Mean: 15911.209
Gen: 72, Best: 3255, Mean: 16576.162
Gen: 73, Best: 3255, Mean: 16700.582
Gen: 74, Best: 1330.6, Mean: 15722.112
Gen: 75, Best: 1330.6, Mean: 16093.776
Gen: 76, Best: 1330.6, Mean: 15493.483
Gen: 77, Best: 1330.6, Mean: 16019.003
Gen: 78, Best: 1330.6, Mean: 15884.99
Gen: 79, Best: 1330.6, Mean: 15418.226
Gen: 80, Best: 1330.6, Mean: 16517.068
Gen: 81, Best: 1330.6, Mean: 16260.011
Gen: 82, Best: 1330.6, Mean: 15542.186
Gen: 83, Best: 1330.6, Mean: 15816.9
Gen: 84, Best: 1330.6, Mean: 15278.482
Gen: 85, Best: 152.4, Mean: 15730.901
Gen: 86, Best: 152.4, Mean: 15429.931
Gen: 87, Best: 152.4, Mean: 15379.555
Gen: 88, Best: 152.4, Mean: 15881.455
Gen: 89, Best: 152.4, Mean: 14661.455
Gen: 90, Best: 152.4, Mean: 15282.485
Gen: 91, Best: 152.4, Mean: 15300.788
Gen: 92, Best: 152.4, Mean: 15977.631
Gen: 93, Best: 152.4, Mean: 15353.8
Gen: 94, Best: 152.4, Mean: 15575.858
Gen: 95, Best: 152.4, Mean: 14999.454
Gen: 96, Best: 152.4, Mean: 14577.16
Gen: 97, Best: 152.4, Mean: 14784.614
Gen: 98, Best: 152.4, Mean: 15242.091
Gen: 99, Best: 152.4, Mean: 15334.108
Gen: 100, Best: 152.4, Mean: 14905.712
