Gen: 0, Best: 9952.1, Mean: 22577.064
Gen: 1, Best: 9952.1, Mean: 22565.885
Gen: 2, Best: 9952.1, Mean: 22398.129
Gen: 3, Best: 9952.1, Mean: 22636.146
Gen: 4, Best: 9952.1, Mean: 22830.39
Gen: 5, Best: 9952.1, Mean: 22806.555
Gen: 6, Best: 9952.1, Mean: 22063.896
Gen: 7, Best: 9952.1, Mean: 22346.457
Gen: 8, Best: 9566.4, Mean: 22249.838
Gen: 9, Best: 9566.4, Mean: 21923.56
Gen: 10, Best: 9566.4, Mean: 21895.994
Gen: 11, Best: 7358.3, Mean: 22492.117
Gen: 12, Best: 7358.3, Mean: 22218.426
Gen: 13, Best: 7358.3, Mean: 22148.203
Gen: 14, Best: 7358.3, Mean: 21977.385
Gen: 15, Best: 7358.3, Mean: 22004.97
Gen: 16, Best: 7358.3, Mean: 21778.057
Gen: 17, Best: 7358.3, Mean: 21991.9
Gen: 18, Best: 7358.3, Mean: 21997.97
Gen: 19, Best: 6918.8, Mean: 21840.629
Gen: 20, Best: 6918.8, Mean: 22113.242
Gen: 21, Best: 6918.8, Mean: 21152.715
Gen: 22, Best: 6918.8, Mean: 21411.11
Gen: 23, Best: 6918.8, Mean: 21684.92
Gen: 24, Best: 6918.8, Mean: 21902.836
Gen: 25, Best: 6918.8, Mean: 21302.398
Gen: 26, Best: 6918.8, Mean: 21761.236
Gen: 27, Best: 6918.8, Mean: 21157.002
Gen: 28, Best: 6918.8, Mean: 21541.602
Gen: 29, Best: 6918.8, Mean: 21155.813
Gen: 30, Best: 6918.8, Mean: 21043.928
Gen: 31, Best: 6918.8, Mean: 20541.195
Gen: 32, Best: 6918.8, Mean: 20870.697
Gen: 33, Best: 6918.8, Mean: 20840.559
Gen: 34, Best: 6918.8, Mean: 20978.266
Gen: 35, Best: 6918.8, Mean: 20913.344
Gen: 36, Best: 6918.8, Mean: 20857.238
Gen: 37, Best: 6918.8, Mean: 20678.12
Gen: 38, Best: 6918.8, Mean: 20374.125
Gen: 39, Best: 6918.8, Mean: 20337.248
Gen: 40, Best: 6918.8, Mean: 20763.717
Gen: 41, Best: 6918.8, Mean: 20512.852
Gen: 42, Best: 6918.8, Mean: 20634.807
Gen: 43, Best: 6918.8, Mean: 20902.979
Gen: 44, Best: 6918.8, Mean: 20504.43
Gen: 45, Best: 6918.8, Mean: 21126.746
Gen: 46, Best: 6918.8, Mean: 20530.453
Gen: 47, Best: 6918.8, Mean: 20496.125
Gen: 48, Best: 6918.8, Mean: 20271.852
Gen: 49, Best: 6918.8, Mean: 20648.21
Gen: 50, Best: 6918.8, Mean: 20517.898
Gen: 51, Best: 6918.8, Mean: 20639.773
Gen: 52, Best: 6918.8, Mean: 20338.057
Gen: 53, Best: 6918.8, Mean: 20410.68
Gen: 54, Best: 6918.8, Mean: 20053.47
Gen: 55, Best: 6918.8, Mean: 19882.174
Gen: 56, Best: 6918.8, Mean: 19574.658
Gen: 57, Best: 6918.8, Mean: 19624.063
Gen: 58, Best: 6918.8, Mean: 19793.193
Gen: 59, Best: 6918.8, Mean: 19636.855
Gen: 60, Best: 6918.8, Mean: 19396.46
Gen: 61, Best: 6918.8, Mean: 19477.941
Gen: 62, Best: 6918.8, Mean: 19271.994
Gen: 63, Best: 6018, Mean: 19317.957
Gen: 64, Best: 6018, Mean: 19600.629
Gen: 65, Best: 6018, Mean: 19209.877
Gen: 66, Best: 6018, Mean: 19246.035
Gen: 67, Best: 6018, Mean: 19042.258
Gen: 68, Best: 6018, Mean: 18876.332
Gen: 69, Best: 6018, Mean: 18804.373
Gen: 70, Best: 5830.8, Mean: 19276.133
Gen: 71, Best: 5830.8, Mean: 18957.654
Gen: 72, Best: 3151.5, Mean: 19448.662
Gen: 73, Best: 3151.5, Mean: 18911.203
Gen: 74, Best: 3151.5, Mean: 19192.414
Gen: 75, Best: 3151.5, Mean: 19308.125
Gen: 76, Best: 3151.5, Mean: 18946.914
Gen: 77, Best: 3151.5, Mean: 18944.053
Gen: 78, Best: 3151.5, Mean: 18654.318
Gen: 79, Best: 3151.5, Mean: 18373.725
Gen: 80, Best: 890.4, Mean: 18271.426
Gen: 81, Best: 890.4, Mean: 18568.549
Gen: 82, Best: 890.4, Mean: 18249.979
Gen: 83, Best: 890.4, Mean: 18001.22
Gen: 84, Best: 890.4, Mean: 18497.504
Gen: 85, Best: 890.4, Mean: 17830.121
Gen: 86, Best: 890.4, Mean: 18181.848
Gen: 87, Best: 890.4, Mean: 18585.639
Gen: 88, Best: 890.4, Mean: 17790.889
Gen: 89, Best: 890.4, Mean: 17511.035
Gen: 90, Best: 890.4, Mean: 17290.293
Gen: 91, Best: 890.4, Mean: 17381.188
Gen: 92, Best: 890.4, Mean: 17339.201
Gen: 93, Best: 890.4, Mean: 16931.021
Gen: 94, Best: 890.4, Mean: 17771.666
Gen: 95, Best: 890.4, Mean: 16950.68
Gen: 96, Best: 890.4, Mean: 17487.443
Gen: 97, Best: 890.4, Mean: 17107.06
Gen: 98, Best: 890.4, Mean: 17415.467
Gen: 99, Best: 185.4, Mean: 17380.047
Gen: 100, Best: 185.4, Mean: 16970.727
