Gen: 0, Best: 1462.7, Mean: 3359.4604
Gen: 1, Best: 655.6, Mean: 3337.2056
Gen: 2, Best: 655.6, Mean: 3321.2366
Gen: 3, Best: 655.6, Mean: 3417.987
Gen: 4, Best: 655.6, Mean: 3357.2627
Gen: 5, Best: 655.6, Mean: 3272.956
Gen: 6, Best: 655.6, Mean: 3280.9338
Gen: 7, Best: 655.6, Mean: 3342.7434
Gen: 8, Best: 655.6, Mean: 3371.241
Gen: 9, Best: 655.6, Mean: 3197.3477
Gen: 10, Best: 655.6, Mean: 3364.0752
Gen: 11, Best: 655.6, Mean: 3362.273
Gen: 12, Best: 645.6, Mean: 3377.3726
Gen: 13, Best: 645.6, Mean: 3286.491
Gen: 14, Best: 645.6, Mean: 3384.8547
Gen: 15, Best: 645.6, Mean: 3197.1694
Gen: 16, Best: 645.6, Mean: 3290.9429
Gen: 17, Best: 618.6, Mean: 3234.7952
Gen: 18, Best: 618.6, Mean: 3224.3354
Gen: 19, Best: 618.6, Mean: 3215.0356
Gen: 20, Best: 602.2, Mean: 3232.1116
Gen: 21, Best: 602.2, Mean: 3182.8718
Gen: 22, Best: 602.2, Mean: 3208.5134
Gen: 23, Best: 602.2, Mean: 3114.342
Gen: 24, Best: 602.2, Mean: 3255.0735
Gen: 25, Best: 602.2, Mean: 3129.3215
Gen: 26, Best: 531.9, Mean: 3107.517
Gen: 27, Best: 231.3, Mean: 3059.6753
Gen: 28, Best: 231.3, Mean: 3041.4417
Gen: 29, Best: 231.3, Mean: 3113.5737
Gen: 30, Best: 231.3, Mean: 3047.886
Gen: 31, Best: 231.3, Mean: 3122.0576
Gen: 32, Best: 231.3, Mean: 3134.7239
Gen: 33, Best: 231.3, Mean: 3024.9646
Gen: 34, Best: 231.3, Mean: 2985.38
Gen: 35, Best: 231.3, Mean: 3047.0803
Gen: 36, Best: 231.3, Mean: 3037.6726
Gen: 37, Best: 231.3, Mean: 2895.008
Gen: 38, Best: 231.3, Mean: 2813.9343
Gen: 39, Best: 231.3, Mean: 2846.3328
Gen: 40, Best: 231.3, Mean: 2874.3474
Gen: 41, Best: 122.1, Mean: 2901.977
Gen: 42, Best: 122.1, Mean: 2828.9583
Gen: 43, Best: 122.1, Mean: 2822.164
Gen: 44, Best: 122.1, Mean: 2741.3003
Gen: 45, Best: 122.1, Mean: 2738.263
Gen: 46, Best: 122.1, Mean: 2694.4773
Gen: 47, Best: 122.1, Mean: 2763.732
Gen: 48, Best: 122.1, Mean: 2808.2986
Gen: 49, Best: 122.1, Mean: 2632.0425
Gen: 50, Best: 122.1, Mean: 2592.7825
Gen: 51, Best: 122.1, Mean: 2626.8
Gen: 52, Best: 122.1, Mean: 2719.1467
Gen: 53, Best: 122.1, Mean: 2635.1257
Gen: 54, Best: 122.1, Mean: 2754.325
Gen: 55, Best: 122.1, Mean: 2538.4875
Gen: 56, Best: 122.1, Mean: 2566.8699
Gen: 57, Best: 122.1, Mean: 2680.1265
Gen: 58, Best: 122.1, Mean: 2661.3953
Gen: 59, Best: 122.1, Mean: 2668.9375
Gen: 60, Best: 122.1, Mean: 2681.4795
Gen: 61, Best: 122.1, Mean: 2572.2354
Gen: 62, Best: 122.1, Mean: 2542.0999
Gen: 63, Best: 122.1, Mean: 2682.8423
Gen: 64, Best: 122.1, Mean: 2598.3896
Gen: 65, Best: 122.1, Mean: 2605.0442
Gen: 66, Best: 122.1, Mean: 2546.4565
Gen: 67, Best: 122.1, Mean: 2547.3088
Gen: 68, Best: 122.1, Mean: 2487.7122
Gen: 69, Best: 122.1, Mean: 2582.7183
Gen: 70, Best: 122.1, Mean: 2462.7627
Gen: 71, Best: 122.1, Mean: 2576.153
Gen: 72, Best: 122.1, Mean: 2514.6123
Gen: 73, Best: 122.1, Mean: 2554.0293
Gen: 74, Best: 122.1, Mean: 2442.2236
Gen: 75, Best: 122.1, Mean: 2310.3088
Gen: 76, Best: 122.1, Mean: 2540.8652
Gen: 77, Best: 122.1, Mean: 2533.3125
Gen: 78, Best: 122.1, Mean: 2490.9714
Gen: 79, Best: 122.1, Mean: 2403.9639
Gen: 80, Best: 122.1, Mean: 2462.1377
Gen: 81, Best: 122.1, Mean: 2435.2595
Gen: 82, Best: 122.1, Mean: 2544.3247
Gen: 83, Best: 122.1, Mean: 2335.5042
Gen: 84, Best: 122.1, Mean: 2413.4583
Gen: 85, Best: 122.1, Mean: 2423.6238
Gen: 86, Best: 122.1, Mean: 2405.1318
Gen: 87, Best: 116.4, Mean: 2341.5505
Gen: 88, Best: 116.4, Mean: 2360.878
Gen: 89, Best: 116.4, Mean: 2256.6882
Gen: 90, Best: 116.4, Mean: 2394.185
Gen: 91, Best: 116.4, Mean: 2451.8528
Gen: 92, Best: 116.4, Mean: 2349.2747
Gen: 93, Best: 116.4, Mean: 2249.2493
Gen: 94, Best: 116.4, Mean: 2357.3223
Gen: 95, Best: 116.4, Mean: 2200.7195
Gen: 96, Best: 116.4, Mean: 2263.7708
Gen: 97, Best: 116.4, Mean: 2344.7925
Gen: 98, Best: 116.4, Mean: 2225.4885
Gen: 99, Best: 116.4, Mean: 2201.9612
Gen: 100, Best: 99, Mean: 2159.4778
