Gen: 0, Best: 1905, Mean: 11760.208
Gen: 1, Best: 1905, Mean: 12742.985
Gen: 2, Best: 286, Mean: 11450.629
Gen: 3, Best: 286, Mean: 11960.003
Gen: 4, Best: 286, Mean: 12133.581
Gen: 5, Best: 286, Mean: 11850.832
Gen: 6, Best: 286, Mean: 11942.477
Gen: 7, Best: 286, Mean: 11885.826
Gen: 8, Best: 286, Mean: 11841.83
Gen: 9, Best: 286, Mean: 11634.365
Gen: 10, Best: 286, Mean: 11418.231
Gen: 11, Best: 286, Mean: 11594.508
Gen: 12, Best: 286, Mean: 11426.153
Gen: 13, Best: 286, Mean: 11543.113
Gen: 14, Best: 192.4, Mean: 11030.213
Gen: 15, Best: 192.4, Mean: 11310.236
Gen: 16, Best: 192.4, Mean: 10948.496
Gen: 17, Best: 192.4, Mean: 11321.451
Gen: 18, Best: 192.4, Mean: 10936.09
Gen: 19, Best: 192.4, Mean: 11080.641
Gen: 20, Best: 192.4, Mean: 10730.717
Gen: 21, Best: 192.4, Mean: 11232.269
Gen: 22, Best: 192.4, Mean: 10374.397
Gen: 23, Best: 164, Mean: 10298.833
Gen: 24, Best: 164, Mean: 10148.132
Gen: 25, Best: 164, Mean: 10053.862
Gen: 26, Best: 164, Mean: 10060.534
Gen: 27, Best: 164, Mean: 9834.21
Gen: 28, Best: 164, Mean: 9731.352
Gen: 29, Best: 164, Mean: 9410.876
Gen: 30, Best: 164, Mean: 9390.27
Gen: 31, Best: 117.8, Mean: 9604.83
Gen: 32, Best: 117.8, Mean: 9315.485
Gen: 33, Best: 117.8, Mean: 9098.421
Gen: 34, Best: 117.8, Mean: 9131.797
Gen: 35, Best: 117.8, Mean: 8861.948
Gen: 36, Best: 117.8, Mean: 9024.49
Gen: 37, Best: 117.8, Mean: 8848.658
Gen: 38, Best: 117.8, Mean: 8776.554
Gen: 39, Best: 117.8, Mean: 8922.354
Gen: 40, Best: 117.8, Mean: 8677.865
Gen: 41, Best: 94.1, Mean: 7889.6597
Gen: 42, Best: 94.1, Mean: 8217.656
Gen: 43, Best: 94.1, Mean: 8909.365
Gen: 44, Best: 94.1, Mean: 8765.82
Gen: 45, Best: 94.1, Mean: 8309.804
Gen: 46, Best: 94.1, Mean: 8178.046
Gen: 47, Best: 94.1, Mean: 7896.557
Gen: 48, Best: 94.1, Mean: 7921.79
Gen: 49, Best: 94.1, Mean: 7921.3667
Gen: 50, Best: 94.1, Mean: 7835.7817
Gen: 51, Best: 94.1, Mean: 8116.4585
Gen: 52, Best: 83, Mean: 7149.092
Gen: 53, Best: 83, Mean: 7313.3667
Gen: 54, Best: 81.4, Mean: 6912.293
Gen: 55, Best: 81.4, Mean: 6480.9814
Gen: 56, Best: 81.4, Mean: 7073.4023
Gen: 57, Best: 81.4, Mean: 7303.8657
Gen: 58, Best: 81.4, Mean: 7006.3154
Gen: 59, Best: 81.4, Mean: 6892.79
Gen: 60, Best: 81.4, Mean: 6861.7813
Gen: 61, Best: 81.4, Mean: 6101.9287
Gen: 62, Best: 81.4, Mean: 6491.0947
Gen: 63, Best: 81.4, Mean: 5728.365
Gen: 64, Best: 81.4, Mean: 6203.115
Gen: 65, Best: 81.4, Mean: 6515.4663
Gen: 66, Best: 81.4, Mean: 7069.3154
Gen: 67, Best: 81.4, Mean: 6167.1094
Gen: 68, Best: 81.4, Mean: 6467.271
Gen: 69, Best: 81.4, Mean: 6079.9893
Gen: 70, Best: 75.1, Mean: 6211.829
Gen: 71, Best: 75.1, Mean: 6108.8384
Gen: 72, Best: 70.8, Mean: 5749.354
Gen: 73, Best: 70.8, Mean: 6350.1406
Gen: 74, Best: 70.8, Mean: 6170.29
Gen: 75, Best: 70.8, Mean: 6344.1113
Gen: 76, Best: 70.8, Mean: 6129.1636
Gen: 77, Best: 70.8, Mean: 5837.698
Gen: 78, Best: 70.8, Mean: 6083.741
Gen: 79, Best: 70.8, Mean: 6067.23
Gen: 80, Best: 70.8, Mean: 6051.7524
Gen: 81, Best: 70.8, Mean: 5604.807
Gen: 82, Best: 70.8, Mean: 6222.5493
Gen: 83, Best: 70.8, Mean: 5835.296
Gen: 84, Best: 70.8, Mean: 5394.669
Gen: 85, Best: 70.8, Mean: 5823.6606
Gen: 86, Best: 70.8, Mean: 5638.859
Gen: 87, Best: 70.8, Mean: 5524.1743
Gen: 88, Best: 70.8, Mean: 5651.0234
Gen: 89, Best: 70.8, Mean: 5113.703
Gen: 90, Best: 70.8, Mean: 5101.7417
Gen: 91, Best: 70.8, Mean: 5536.703
Gen: 92, Best: 70.8, Mean: 5448.739
Gen: 93, Best: 70.8, Mean: 5278.3335
Gen: 94, Best: 70.8, Mean: 5065.34
Gen: 95, Best: 70.8, Mean: 5140.9517
Gen: 96, Best: 70.8, Mean: 4966.0815
Gen: 97, Best: 70.8, Mean: 5311.5156
Gen: 98, Best: 70.8, Mean: 5303.365
Gen: 99, Best: 70.8, Mean: 4949.246
Gen: 100, Best: 70.8, Mean: 5186.703
