Gen: 0, Best: 1191.8, Mean: 3493.689
Gen: 1, Best: 1191.8, Mean: 3554.93
Gen: 2, Best: 1152, Mean: 3346.8035
Gen: 3, Best: 1152, Mean: 3550.7717
Gen: 4, Best: 1152, Mean: 3475.9326
Gen: 5, Best: 751.5, Mean: 3353.0786
Gen: 6, Best: 751.5, Mean: 3354.796
Gen: 7, Best: 751.5, Mean: 3335.972
Gen: 8, Best: 751.5, Mean: 3409.1616
Gen: 9, Best: 751.5, Mean: 3257.5544
Gen: 10, Best: 751.5, Mean: 3305.1702
Gen: 11, Best: 751.5, Mean: 3207.9094
Gen: 12, Best: 670.8, Mean: 3248.9822
Gen: 13, Best: 670.8, Mean: 3251.4321
Gen: 14, Best: 670.8, Mean: 3177.7815
Gen: 15, Best: 670.8, Mean: 3143.783
Gen: 16, Best: 670.8, Mean: 3029.1345
Gen: 17, Best: 670.8, Mean: 3097.9043
Gen: 18, Best: 554.6, Mean: 3094.0425
Gen: 19, Best: 554.6, Mean: 2975.9421
Gen: 20, Best: 507.1, Mean: 2953.0798
Gen: 21, Best: 507.1, Mean: 2848.303
Gen: 22, Best: 507.1, Mean: 2961.5212
Gen: 23, Best: 203, Mean: 2786.506
Gen: 24, Best: 203, Mean: 2894.2783
Gen: 25, Best: 203, Mean: 2843.4614
Gen: 26, Best: 203, Mean: 2679.148
Gen: 27, Best: 203, Mean: 2811.5093
Gen: 28, Best: 203, Mean: 2837.75
Gen: 29, Best: 203, Mean: 2627.4048
Gen: 30, Best: 203, Mean: 2724.1853
Gen: 31, Best: 203, Mean: 2701.7856
Gen: 32, Best: 203, Mean: 2695.7258
Gen: 33, Best: 203, Mean: 2733.1196
Gen: 34, Best: 203, Mean: 2679.8015
Gen: 35, Best: 203, Mean: 2501.3052
Gen: 36, Best: 203, Mean: 2694.1545
Gen: 37, Best: 203, Mean: 2690.3481
Gen: 38, Best: 203, Mean: 2625.6758
Gen: 39, Best: 203, Mean: 2651.925
Gen: 40, Best: 203, Mean: 2426.0554
Gen: 41, Best: 203, Mean: 2476.5037
Gen: 42, Best: 161.5, Mean: 2570.7783
Gen: 43, Best: 161.5, Mean: 2465.1436
Gen: 44, Best: 161.5, Mean: 2407.1675
Gen: 45, Best: 161.5, Mean: 2536.8037
Gen: 46, Best: 161.5, Mean: 2434.9185
Gen: 47, Best: 161.5, Mean: 2365.8923
Gen: 48, Best: 161.5, Mean: 2398.7336
Gen: 49, Best: 118.1, Mean: 2414.91
Gen: 50, Best: 118.1, Mean: 2431.7603
Gen: 51, Best: 118.1, Mean: 2387.7717
Gen: 52, Best: 118.1, Mean: 2388.9282
Gen: 53, Best: 118.1, Mean: 2332.6309
Gen: 54, Best: 118.1, Mean: 2354.5923
Gen: 55, Best: 118.1, Mean: 2460.4163
Gen: 56, Best: 118.1, Mean: 2311.8274
Gen: 57, Best: 118.1, Mean: 2247.9368
Gen: 58, Best: 118.1, Mean: 2285.044
Gen: 59, Best: 118.1, Mean: 2119.1443
Gen: 60, Best: 118.1, Mean: 2340.6565
Gen: 61, Best: 118.1, Mean: 2239.85
Gen: 62, Best: 118.1, Mean: 2251.361
Gen: 63, Best: 118.1, Mean: 2376.1663
Gen: 64, Best: 118.1, Mean: 2135.3098
Gen: 65, Best: 118.1, Mean: 2239.2126
Gen: 66, Best: 118.1, Mean: 2245.3372
Gen: 67, Best: 118.1, Mean: 2199.3599
Gen: 68, Best: 118.1, Mean: 2310.6604
Gen: 69, Best: 118.1, Mean: 2336.4004
Gen: 70, Best: 118.1, Mean: 2171.8413
Gen: 71, Best: 118.1, Mean: 2211.4832
Gen: 72, Best: 118.1, Mean: 2098.6624
Gen: 73, Best: 118.1, Mean: 2175.3118
Gen: 74, Best: 108.6, Mean: 2154.4124
Gen: 75, Best: 108.6, Mean: 2182.1548
Gen: 76, Best: 108.6, Mean: 2211.4038
Gen: 77, Best: 108.6, Mean: 2203.837
Gen: 78, Best: 108.6, Mean: 2090.8545
Gen: 79, Best: 108.6, Mean: 2189.549
Gen: 80, Best: 108.6, Mean: 2170.7263
Gen: 81, Best: 108.6, Mean: 2075.6367
Gen: 82, Best: 108.6, Mean: 2292.7412
Gen: 83, Best: 108.6, Mean: 2084.227
Gen: 84, Best: 108.1, Mean: 2119.2476
Gen: 85, Best: 105, Mean: 2074.7737
Gen: 86, Best: 105, Mean: 2119.7354
Gen: 87, Best: 105, Mean: 2079.8406
Gen: 88, Best: 105, Mean: 2159.374
Gen: 89, Best: 105, Mean: 2237.1199
Gen: 90, Best: 105, Mean: 2094.9758
Gen: 91, Best: 105, Mean: 2077.49
Gen: 92, Best: 105, Mean: 2078.7717
Gen: 93, Best: 105, Mean: 2112.5396
Gen: 94, Best: 105, Mean: 2113.9937
Gen: 95, Best: 105, Mean: 2149.5928
Gen: 96, Best: 105, Mean: 2050.193
Gen: 97, Best: 105, Mean: 2100.174
Gen: 98, Best: 105, Mean: 2106.5479
Gen: 99, Best: 105, Mean: 2020.8766
Gen: 100, Best: 105, Mean: 2133.625
