Gen: 0, Best: 11342.8, Mean: 22321.352
Gen: 1, Best: 11342.8, Mean: 22997.318
Gen: 2, Best: 11342.8, Mean: 22862.955
Gen: 3, Best: 11342.8, Mean: 22477.78
Gen: 4, Best: 10438.8, Mean: 22609.39
Gen: 5, Best: 10438.8, Mean: 22681.406
Gen: 6, Best: 10438.8, Mean: 22443.035
Gen: 7, Best: 10438.8, Mean: 22519.701
Gen: 8, Best: 10438.8, Mean: 22937.271
Gen: 9, Best: 10438.8, Mean: 22820.824
Gen: 10, Best: 9449.7, Mean: 22301.527
Gen: 11, Best: 9449.7, Mean: 22247.203
Gen: 12, Best: 9449.7, Mean: 21624.934
Gen: 13, Best: 9449.7, Mean: 21881.666
Gen: 14, Best: 9449.7, Mean: 22526.682
Gen: 15, Best: 9449.7, Mean: 21989.857
Gen: 16, Best: 7390.1, Mean: 21829.49
Gen: 17, Best: 7390.1, Mean: 21925.357
Gen: 18, Best: 7390.1, Mean: 21750.46
Gen: 19, Best: 7390.1, Mean: 22349.809
Gen: 20, Best: 7390.1, Mean: 21993.338
Gen: 21, Best: 7390.1, Mean: 21752.484
Gen: 22, Best: 7390.1, Mean: 21667.184
Gen: 23, Best: 7390.1, Mean: 21492.646
Gen: 24, Best: 7390.1, Mean: 21588.436
Gen: 25, Best: 7390.1, Mean: 21087.072
Gen: 26, Best: 7390.1, Mean: 21457.344
Gen: 27, Best: 7390.1, Mean: 21306.566
Gen: 28, Best: 7390.1, Mean: 21415.06
Gen: 29, Best: 7390.1, Mean: 21523.729
Gen: 30, Best: 7390.1, Mean: 21043.918
Gen: 31, Best: 7390.1, Mean: 20768.688
Gen: 32, Best: 6425.8, Mean: 20673.73
Gen: 33, Best: 6425.8, Mean: 21250.18
Gen: 34, Best: 5424.6, Mean: 20496.451
Gen: 35, Best: 5424.6, Mean: 20292.162
Gen: 36, Best: 5424.6, Mean: 20882.207
Gen: 37, Best: 5424.6, Mean: 20377.863
Gen: 38, Best: 5424.6, Mean: 20719.074
Gen: 39, Best: 5424.6, Mean: 19801.21
Gen: 40, Best: 5424.6, Mean: 19870.584
Gen: 41, Best: 5424.6, Mean: 19731.834
Gen: 42, Best: 5424.6, Mean: 19402.414
Gen: 43, Best: 5424.6, Mean: 20368.764
Gen: 44, Best: 5424.6, Mean: 19858.95
Gen: 45, Best: 5424.6, Mean: 19435.102
Gen: 46, Best: 5424.6, Mean: 19078.361
Gen: 47, Best: 5424.6, Mean: 19641.861
Gen: 48, Best: 5424.6, Mean: 19996.61
Gen: 49, Best: 4694.9, Mean: 19582.537
Gen: 50, Best: 4694.9, Mean: 19467.902
Gen: 51, Best: 4694.9, Mean: 19758.947
Gen: 52, Best: 4694.9, Mean: 19682.684
Gen: 53, Best: 4694.9, Mean: 19346.748
Gen: 54, Best: 4694.9, Mean: 19181.611
Gen: 55, Best: 4694.9, Mean: 19296.607
Gen: 56, Best: 4694.9, Mean: 19295.156
Gen: 57, Best: 4694.9, Mean: 19422.186
Gen: 58, Best: 4694.9, Mean: 18965.326
Gen: 59, Best: 4694.9, Mean: 19767.316
Gen: 60, Best: 4694.9, Mean: 19259.793
Gen: 61, Best: 4694.9, Mean: 19001.246
Gen: 62, Best: 4694.9, Mean: 19162.07
Gen: 63, Best: 4694.9, Mean: 19226.994
Gen: 64, Best: 4694.9, Mean: 19307.217
Gen: 65, Best: 4694.9, Mean: 18792.426
Gen: 66, Best: 4694.9, Mean: 19517.28
Gen: 67, Best: 4694.9, Mean: 19339.697
Gen: 68, Best: 4694.9, Mean: 19626.453
Gen: 69, Best: 3466.3, Mean: 19117.361
Gen: 70, Best: 3466.3, Mean: 19459.201
Gen: 71, Best: 3466.3, Mean: 18977.332
Gen: 72, Best: 3466.3, Mean: 18838.762
Gen: 73, Best: 277.1, Mean: 18554.121
Gen: 74, Best: 277.1, Mean: 18526.357
Gen: 75, Best: 277.1, Mean: 18347.379
Gen: 76, Best: 277.1, Mean: 18117.383
Gen: 77, Best: 277.1, Mean: 18143.04
Gen: 78, Best: 277.1, Mean: 18524.49
Gen: 79, Best: 277.1, Mean: 18204.197
Gen: 80, Best: 277.1, Mean: 17794.379
Gen: 81, Best: 277.1, Mean: 18433.29
Gen: 82, Best: 277.1, Mean: 17866.217
Gen: 83, Best: 277.1, Mean: 18340.15
Gen: 84, Best: 277.1, Mean: 18399.807
Gen: 85, Best: 277.1, Mean: 18248.805
Gen: 86, Best: 277.1, Mean: 18575.578
Gen: 87, Best: 277.1, Mean: 18423.87
Gen: 88, Best: 277.1, Mean: 17847.91
Gen: 89, Best: 277.1, Mean: 17727.283
Gen: 90, Best: 277.1, Mean: 17939.355
Gen: 91, Best: 277.1, Mean: 17786.79
Gen: 92, Best: 277.1, Mean: 18154.717
Gen: 93, Best: 277.1, Mean: 17506.168
Gen: 94, Best: 277.1, Mean: 18074.738
Gen: 95, Best: 277.1, Mean: 18128.275
Gen: 96, Best: 277.1, Mean: 17495.336
Gen: 97, Best: 277.1, Mean: 17491.309
Gen: 98, Best: 277.1, Mean: 17738.09
Gen: 99, Best: 277.1, Mean: 18117.549
Gen: 100, Best: 277.1, Mean: 17949.941
