Gen: 0, Best: 10316, Mean: 22588.43
Gen: 1, Best: 10316, Mean: 22179.59
Gen: 2, Best: 10316, Mean: 22320.719
Gen: 3, Best: 10316, Mean: 21871.107
Gen: 4, Best: 10316, Mean: 22302.73
Gen: 5, Best: 10316, Mean: 22209.275
Gen: 6, Best: 10316, Mean: 21686.2
Gen: 7, Best: 10316, Mean: 21917.049
Gen: 8, Best: 10316, Mean: 22019.488
Gen: 9, Best: 10316, Mean: 21898.398
Gen: 10, Best: 10316, Mean: 21321.236
Gen: 11, Best: 10316, Mean: 21566.398
Gen: 12, Best: 10316, Mean: 21683.4
Gen: 13, Best: 7969.9, Mean: 21520.098
Gen: 14, Best: 7969.9, Mean: 21354.857
Gen: 15, Best: 7969.9, Mean: 21435.719
Gen: 16, Best: 7969.9, Mean: 21337.826
Gen: 17, Best: 7969.9, Mean: 21399.451
Gen: 18, Best: 7969.9, Mean: 21509.27
Gen: 19, Best: 7969.9, Mean: 20998.666
Gen: 20, Best: 7969.9, Mean: 21061.69
Gen: 21, Best: 7969.9, Mean: 20771.33
Gen: 22, Best: 7969.9, Mean: 20116.469
Gen: 23, Best: 7969.9, Mean: 20999.629
Gen: 24, Best: 7969.9, Mean: 20430.15
Gen: 25, Best: 7969.9, Mean: 19721.887
Gen: 26, Best: 7969.9, Mean: 20567.738
Gen: 27, Best: 7526.8, Mean: 20002.396
Gen: 28, Best: 7526.8, Mean: 19887.146
Gen: 29, Best: 7526.8, Mean: 19919.367
Gen: 30, Best: 7526.8, Mean: 19561.684
Gen: 31, Best: 7526.8, Mean: 19738.355
Gen: 32, Best: 7526.8, Mean: 19419.67
Gen: 33, Best: 7526.8, Mean: 19535.473
Gen: 34, Best: 7526.8, Mean: 19551.174
Gen: 35, Best: 7526.8, Mean: 19272.281
Gen: 36, Best: 7040, Mean: 19708.28
Gen: 37, Best: 7040, Mean: 19905.963
Gen: 38, Best: 7040, Mean: 19311.098
Gen: 39, Best: 7040, Mean: 18940.098
Gen: 40, Best: 7040, Mean: 19183.125
Gen: 41, Best: 7040, Mean: 18805.258
Gen: 42, Best: 5527.2, Mean: 18811.068
Gen: 43, Best: 5527.2, Mean: 18262.04
Gen: 44, Best: 1487.7, Mean: 18215.947
Gen: 45, Best: 1487.7, Mean: 18511.33
Gen: 46, Best: 1487.7, Mean: 18246.29
Gen: 47, Best: 1487.7, Mean: 17622.19
Gen: 48, Best: 1487.7, Mean: 18195.42
Gen: 49, Best: 1487.7, Mean: 18070.557
Gen: 50, Best: 1487.7, Mean: 17446.604
Gen: 51, Best: 1487.7, Mean: 17814.186
Gen: 52, Best: 1487.7, Mean: 17240.238
Gen: 53, Best: 1487.7, Mean: 17220.209
Gen: 54, Best: 1487.7, Mean: 17321.186
Gen: 55, Best: 1487.7, Mean: 17077.129
Gen: 56, Best: 1487.7, Mean: 16769.885
Gen: 57, Best: 1487.7, Mean: 16951.016
Gen: 58, Best: 1191.6, Mean: 16607.457
Gen: 59, Best: 1191.6, Mean: 16888.244
Gen: 60, Best: 1191.6, Mean: 17062.111
Gen: 61, Best: 1191.6, Mean: 16677.412
Gen: 62, Best: 1191.6, Mean: 16663.02
Gen: 63, Best: 1191.6, Mean: 16841.225
Gen: 64, Best: 1191.6, Mean: 16858.13
Gen: 65, Best: 1191.6, Mean: 16796.992
Gen: 66, Best: 1191.6, Mean: 16271.568
Gen: 67, Best: 1191.6, Mean: 16491.436
Gen: 68, Best: 1191.6, Mean: 16047.459
Gen: 69, Best: 1191.6, Mean: 16233.496
Gen: 70, Best: 1191.6, Mean: 16268.208
Gen: 71, Best: 1191.6, Mean: 16832.748
Gen: 72, Best: 1191.6, Mean: 16647.664
Gen: 73, Best: 1191.6, Mean: 16201.656
Gen: 74, Best: 1191.6, Mean: 16437.979
Gen: 75, Best: 1191.6, Mean: 16083.629
Gen: 76, Best: 1191.6, Mean: 15875.742
Gen: 77, Best: 1191.6, Mean: 16035.463
Gen: 78, Best: 1191.6, Mean: 15867.881
Gen: 79, Best: 1191.6, Mean: 15389.595
Gen: 80, Best: 1191.6, Mean: 15383.463
Gen: 81, Best: 1191.6, Mean: 15584.214
Gen: 82, Best: 1191.6, Mean: 15151.342
Gen: 83, Best: 1191.6, Mean: 15800.492
Gen: 84, Best: 1191.6, Mean: 14756.523
Gen: 85, Best: 1191.6, Mean: 15494.658
Gen: 86, Best: 1191.6, Mean: 15609.653
Gen: 87, Best: 1191.6, Mean: 15148.215
Gen: 88, Best: 1191.6, Mean: 15425.968
Gen: 89, Best: 1191.6, Mean: 14710.136
Gen: 90, Best: 1191.6, Mean: 15517.294
Gen: 91, Best: 1191.6, Mean: 14937.099
Gen: 92, Best: 1191.6, Mean: 14841.559
Gen: 93, Best: 1191.6, Mean: 14891.271
Gen: 94, Best: 396.7, Mean: 15028.751
Gen: 95, Best: 396.7, Mean: 14256.121
Gen: 96, Best: 396.7, Mean: 15175.17
Gen: 97, Best: 396.7, Mean: 14654.014
Gen: 98, Best: 396.7, Mean: 15126.042
Gen: 99, Best: 396.7, Mean: 15114.104
Gen: 100, Best: 396.7, Mean: 14786.082
