Gen: 0, Best: 12486, Mean: 21947.855
Gen: 1, Best: 12486, Mean: 22867.8
Gen: 2, Best: 12003.8, Mean: 22582.328
Gen: 3, Best: 11173, Mean: 22737.855
Gen: 4, Best: 7926.7, Mean: 21703.984
Gen: 5, Best: 7926.7, Mean: 22012.494
Gen: 6, Best: 7926.7, Mean: 22375.88
Gen: 7, Best: 7926.7, Mean: 22568.564
Gen: 8, Best: 7926.7, Mean: 22271.943
Gen: 9, Best: 7537.4, Mean: 21827.406
Gen: 10, Best: 7537.4, Mean: 21638.379
Gen: 11, Best: 7537.4, Mean: 21979.254
Gen: 12, Best: 7537.4, Mean: 22027.47
Gen: 13, Best: 7537.4, Mean: 21932.67
Gen: 14, Best: 6837, Mean: 21451.773
Gen: 15, Best: 6837, Mean: 21623.244
Gen: 16, Best: 6837, Mean: 21394.334
Gen: 17, Best: 6837, Mean: 21075.336
Gen: 18, Best: 6837, Mean: 21858.045
Gen: 19, Best: 6837, Mean: 21414.912
Gen: 20, Best: 6837, Mean: 20929.979
Gen: 21, Best: 6837, Mean: 20959.781
Gen: 22, Best: 6837, Mean: 21329.94
Gen: 23, Best: 6837, Mean: 21032.1
Gen: 24, Best: 6837, Mean: 20984.98
Gen: 25, Best: 6837, Mean: 20985.857
Gen: 26, Best: 6837, Mean: 21217.715
Gen: 27, Best: 6837, Mean: 20786.83
Gen: 28, Best: 6837, Mean: 20216.496
Gen: 29, Best: 6837, Mean: 20903.418
Gen: 30, Best: 6837, Mean: 20618.734
Gen: 31, Best: 5131, Mean: 20641.932
Gen: 32, Best: 5131, Mean: 20790.36
Gen: 33, Best: 5131, Mean: 20132.813
Gen: 34, Best: 5131, Mean: 20190.762
Gen: 35, Best: 5131, Mean: 19959.348
Gen: 36, Best: 5131, Mean: 20134.912
Gen: 37, Best: 3902.6, Mean: 20237.486
Gen: 38, Best: 3902.6, Mean: 20493.479
Gen: 39, Best: 3902.6, Mean: 20005.781
Gen: 40, Best: 3902.6, Mean: 20359.207
Gen: 41, Best: 3902.6, Mean: 20123.494
Gen: 42, Best: 3902.6, Mean: 19686.627
Gen: 43, Best: 3902.6, Mean: 20268.436
Gen: 44, Best: 3902.6, Mean: 19798.57
Gen: 45, Best: 3902.6, Mean: 19634.2
Gen: 46, Best: 3902.6, Mean: 19521.64
Gen: 47, Best: 3902.6, Mean: 19254.129
Gen: 48, Best: 3902.6, Mean: 19716.605
Gen: 49, Best: 3902.6, Mean: 19749.754
Gen: 50, Best: 3902.6, Mean: 19640.309
Gen: 51, Best: 3902.6, Mean: 18957.166
Gen: 52, Best: 3852.1, Mean: 19365.111
Gen: 53, Best: 3852.1, Mean: 19390.455
Gen: 54, Best: 3852.1, Mean: 19582.215
Gen: 55, Best: 3852.1, Mean: 19353.104
Gen: 56, Best: 3852.1, Mean: 19249.99
Gen: 57, Best: 3852.1, Mean: 19249.98
Gen: 58, Best: 3852.1, Mean: 19327.521
Gen: 59, Best: 3852.1, Mean: 18793.326
Gen: 60, Best: 3852.1, Mean: 19320.373
Gen: 61, Best: 3852.1, Mean: 18903.912
Gen: 62, Best: 3852.1, Mean: 19122.227
Gen: 63, Best: 3852.1, Mean: 19345.281
Gen: 64, Best: 3852.1, Mean: 18825.398
Gen: 65, Best: 3852.1, Mean: 19174.09
Gen: 66, Best: 3852.1, Mean: 19223.8
Gen: 67, Best: 3852.1, Mean: 19554.521
Gen: 68, Best: 3852.1, Mean: 18818.832
Gen: 69, Best: 3852.1, Mean: 18032.135
Gen: 70, Best: 3852.1, Mean: 18496.34
Gen: 71, Best: 3852.1, Mean: 18490.703
Gen: 72, Best: 3852.1, Mean: 18469.74
Gen: 73, Best: 3852.1, Mean: 18433.004
Gen: 74, Best: 3852.1, Mean: 18140.152
Gen: 75, Best: 3852.1, Mean: 18374.84
Gen: 76, Best: 3852.1, Mean: 18547.045
Gen: 77, Best: 3852.1, Mean: 18508.182
Gen: 78, Best: 3852.1, Mean: 18165.393
Gen: 79, Best: 3852.1, Mean: 17840.234
Gen: 80, Best: 3852.1, Mean: 18829.598
Gen: 81, Best: 3852.1, Mean: 18568.125
Gen: 82, Best: 3852.1, Mean: 18456.428
Gen: 83, Best: 3852.1, Mean: 18559.734
Gen: 84, Best: 3852.1, Mean: 17898.48
Gen: 85, Best: 2532.5, Mean: 17578.652
Gen: 86, Best: 2532.5, Mean: 17679.543
Gen: 87, Best: 2532.5, Mean: 17953.23
Gen: 88, Best: 2532.5, Mean: 17518.762
Gen: 89, Best: 2532.5, Mean: 17766.898
Gen: 90, Best: 2532.5, Mean: 17291.94
Gen: 91, Best: 2532.5, Mean: 17367.697
Gen: 92, Best: 2532.5, Mean: 17379.314
Gen: 93, Best: 2519.8, Mean: 17281.398
Gen: 94, Best: 2519.8, Mean: 17251.176
Gen: 95, Best: 2519.8, Mean: 17270.576
Gen: 96, Best: 2519.8, Mean: 17583.22
Gen: 97, Best: 2519.8, Mean: 17600.307
Gen: 98, Best: 2519.8, Mean: 16912.432
Gen: 99, Best: 2519.8, Mean: 17445.795
Gen: 100, Best: 2519.8, Mean: 17644.408
