Gen: 0, Best: 2689, Mean: 11186.23
Gen: 1, Best: 321.9, Mean: 10615.172
Gen: 2, Best: 321.9, Mean: 10768.143
Gen: 3, Best: 321.9, Mean: 10550.646
Gen: 4, Best: 321.9, Mean: 10398.434
Gen: 5, Best: 321.9, Mean: 10552.623
Gen: 6, Best: 321.9, Mean: 9683.696
Gen: 7, Best: 321.9, Mean: 9298.855
Gen: 8, Best: 321.9, Mean: 9052.658
Gen: 9, Best: 321.9, Mean: 8440.717
Gen: 10, Best: 111, Mean: 8433.944
Gen: 11, Best: 111, Mean: 8089.4224
Gen: 12, Best: 111, Mean: 8403.015
Gen: 13, Best: 111, Mean: 7885.282
Gen: 14, Best: 111, Mean: 8137.436
Gen: 15, Best: 111, Mean: 8020.941
Gen: 16, Best: 111, Mean: 7458.944
Gen: 17, Best: 111, Mean: 7102.487
Gen: 18, Best: 111, Mean: 7201.359
Gen: 19, Best: 111, Mean: 7430.0566
Gen: 20, Best: 111, Mean: 7626.036
Gen: 21, Best: 111, Mean: 7482.4116
Gen: 22, Best: 111, Mean: 7238.1084
Gen: 23, Best: 111, Mean: 6716.82
Gen: 24, Best: 111, Mean: 6964.4663
Gen: 25, Best: 111, Mean: 7053.1016
Gen: 26, Best: 89.3, Mean: 6795.652
Gen: 27, Best: 89.3, Mean: 6784.1143
Gen: 28, Best: 89.3, Mean: 6564.2656
Gen: 29, Best: 79.5, Mean: 6836.061
Gen: 30, Best: 79.5, Mean: 6797.489
Gen: 31, Best: 74.8, Mean: 6539.0386
Gen: 32, Best: 74.8, Mean: 6489.4165
Gen: 33, Best: 74.8, Mean: 6339.564
Gen: 34, Best: 74.8, Mean: 6625.4175
Gen: 35, Best: 74.8, Mean: 6087.198
Gen: 36, Best: 74.8, Mean: 6180.978
Gen: 37, Best: 74.8, Mean: 6470.289
Gen: 38, Best: 74.8, Mean: 6303.8184
Gen: 39, Best: 74.8, Mean: 6367.6006
Gen: 40, Best: 74.8, Mean: 5966.278
Gen: 41, Best: 74.8, Mean: 5908.907
Gen: 42, Best: 74.8, Mean: 6013.763
Gen: 43, Best: 74.8, Mean: 6220.6323
Gen: 44, Best: 74.8, Mean: 5951.604
Gen: 45, Best: 74.8, Mean: 6103.0225
Gen: 46, Best: 74.8, Mean: 5849.182
Gen: 47, Best: 74.8, Mean: 5969.477
Gen: 48, Best: 64.2, Mean: 5832.2744
Gen: 49, Best: 64.2, Mean: 5740.68
Gen: 50, Best: 64.2, Mean: 5670.466
Gen: 51, Best: 64.2, Mean: 5845.7163
Gen: 52, Best: 64.2, Mean: 5770.9585
Gen: 53, Best: 64.2, Mean: 5815.8794
Gen: 54, Best: 64.2, Mean: 5387.2666
Gen: 55, Best: 64.2, Mean: 5456.3823
Gen: 56, Best: 64.2, Mean: 5481.665
Gen: 57, Best: 64.2, Mean: 5683.559
Gen: 58, Best: 64.2, Mean: 5072.5723
Gen: 59, Best: 64.2, Mean: 5698.5713
Gen: 60, Best: 64.2, Mean: 5109.527
Gen: 61, Best: 64.2, Mean: 5836.404
Gen: 62, Best: 64.2, Mean: 5313.3906
Gen: 63, Best: 64.2, Mean: 5328.9204
Gen: 64, Best: 64.2, Mean: 5078.408
Gen: 65, Best: 64.2, Mean: 5092.5137
Gen: 66, Best: 64.2, Mean: 5134.3584
Gen: 67, Best: 64.2, Mean: 5151.1484
Gen: 68, Best: 64.2, Mean: 4879.7437
Gen: 69, Best: 64.2, Mean: 4931.8022
Gen: 70, Best: 63.5, Mean: 4947.6846
Gen: 71, Best: 63.5, Mean: 5292.3755
Gen: 72, Best: 63.5, Mean: 4829.0396
Gen: 73, Best: 63.5, Mean: 4751.2573
Gen: 74, Best: 63.5, Mean: 4913.5957
Gen: 75, Best: 63.5, Mean: 5186.5493
Gen: 76, Best: 63.5, Mean: 5123.866
Gen: 77, Best: 63.5, Mean: 4763.1235
Gen: 78, Best: 63.5, Mean: 4978.0435
Gen: 79, Best: 63.5, Mean: 4788.705
Gen: 80, Best: 63.5, Mean: 4620.6333
Gen: 81, Best: 63.5, Mean: 5040.7417
Gen: 82, Best: 63.5, Mean: 4738.1465
Gen: 83, Best: 63.5, Mean: 4690.6978
Gen: 84, Best: 63.5, Mean: 4886.662
Gen: 85, Best: 63.5, Mean: 4308.0474
Gen: 86, Best: 63.5, Mean: 4489.42
Gen: 87, Best: 63.5, Mean: 4825.283
Gen: 88, Best: 63.5, Mean: 4428.651
Gen: 89, Best: 63.5, Mean: 4749.8257
Gen: 90, Best: 63.5, Mean: 4799.3267
Gen: 91, Best: 63.5, Mean: 4575.413
Gen: 92, Best: 63.5, Mean: 4579.6855
Gen: 93, Best: 63.5, Mean: 4306.9917
Gen: 94, Best: 63.5, Mean: 4351.0483
Gen: 95, Best: 63.5, Mean: 4549.559
Gen: 96, Best: 63.5, Mean: 4526.931
Gen: 97, Best: 63.5, Mean: 4316.246
Gen: 98, Best: 63.5, Mean: 4077.505
Gen: 99, Best: 63.5, Mean: 4146.54
Gen: 100, Best: 63.5, Mean: 4411.587
