Gen: 0, Best: 1983.3, Mean: 10655.51
Gen: 1, Best: 1983.3, Mean: 10855.129
Gen: 2, Best: 1983.3, Mean: 10930.182
Gen: 3, Best: 1983.3, Mean: 10417.195
Gen: 4, Best: 1983.3, Mean: 11006.374
Gen: 5, Best: 1983.3, Mean: 10830.594
Gen: 6, Best: 1983.3, Mean: 10951.551
Gen: 7, Best: 1983.3, Mean: 10557.533
Gen: 8, Best: 1983.3, Mean: 10078.399
Gen: 9, Best: 1642.3, Mean: 10251.923
Gen: 10, Best: 1642.3, Mean: 9688.851
Gen: 11, Best: 1239.2, Mean: 9758.232
Gen: 12, Best: 1239.2, Mean: 9359.97
Gen: 13, Best: 1239.2, Mean: 9370.549
Gen: 14, Best: 1239.2, Mean: 9048.584
Gen: 15, Best: 561.2, Mean: 9025.229
Gen: 16, Best: 561.2, Mean: 8592.2705
Gen: 17, Best: 267.3, Mean: 8211.129
Gen: 18, Best: 267.3, Mean: 8444.8
Gen: 19, Best: 267.3, Mean: 8418.276
Gen: 20, Best: 267.3, Mean: 8183.0225
Gen: 21, Best: 267.3, Mean: 8001.2563
Gen: 22, Best: 267.3, Mean: 8137.7363
Gen: 23, Best: 267.3, Mean: 7981.595
Gen: 24, Best: 242.8, Mean: 7993.909
Gen: 25, Best: 242.8, Mean: 7518.1973
Gen: 26, Best: 242.8, Mean: 7789.8633
Gen: 27, Best: 186.5, Mean: 7702.954
Gen: 28, Best: 186.5, Mean: 7362.845
Gen: 29, Best: 127.9, Mean: 7391.1436
Gen: 30, Best: 78.4, Mean: 7028.546
Gen: 31, Best: 78.4, Mean: 7162.557
Gen: 32, Best: 78.4, Mean: 7493.7134
Gen: 33, Best: 78.4, Mean: 7486.1665
Gen: 34, Best: 78.4, Mean: 7458.3135
Gen: 35, Best: 78.4, Mean: 7654.0845
Gen: 36, Best: 78.4, Mean: 7258.6504
Gen: 37, Best: 78.4, Mean: 7114.688
Gen: 38, Best: 78.4, Mean: 7295.2954
Gen: 39, Best: 78.4, Mean: 7220.522
Gen: 40, Best: 78.4, Mean: 7152.1113
Gen: 41, Best: 78.4, Mean: 7322.481
Gen: 42, Best: 78.4, Mean: 6762.6
Gen: 43, Best: 78.4, Mean: 6555.109
Gen: 44, Best: 78.4, Mean: 6800.2847
Gen: 45, Best: 78.4, Mean: 6887.459
Gen: 46, Best: 78.4, Mean: 6632.579
Gen: 47, Best: 78.4, Mean: 6226.4272
Gen: 48, Best: 78.4, Mean: 6256.0337
Gen: 49, Best: 78.4, Mean: 6657.5293
Gen: 50, Best: 56.1, Mean: 6379.5454
Gen: 51, Best: 56.1, Mean: 6673.8174
Gen: 52, Best: 56.1, Mean: 6374.08
Gen: 53, Best: 56.1, Mean: 6025.343
Gen: 54, Best: 56.1, Mean: 5788.139
Gen: 55, Best: 56.1, Mean: 6256.203
Gen: 56, Best: 56.1, Mean: 6007.507
Gen: 57, Best: 56.1, Mean: 6095.9795
Gen: 58, Best: 56.1, Mean: 6438.169
Gen: 59, Best: 56.1, Mean: 6054.6978
Gen: 60, Best: 56.1, Mean: 5875.2427
Gen: 61, Best: 56.1, Mean: 6318.908
Gen: 62, Best: 56.1, Mean: 6108.627
Gen: 63, Best: 56.1, Mean: 6322.0864
Gen: 64, Best: 56.1, Mean: 6184.059
Gen: 65, Best: 56.1, Mean: 6129.177
Gen: 66, Best: 56.1, Mean: 6395.4766
Gen: 67, Best: 56.1, Mean: 5946.335
Gen: 68, Best: 56.1, Mean: 5952.9575
Gen: 69, Best: 56.1, Mean: 5884.1196
Gen: 70, Best: 56.1, Mean: 5862.704
Gen: 71, Best: 56.1, Mean: 5883.1797
Gen: 72, Best: 56.1, Mean: 6376.5405
Gen: 73, Best: 56.1, Mean: 5694.107
Gen: 74, Best: 56.1, Mean: 5756.27
Gen: 75, Best: 56.1, Mean: 5777.3247
Gen: 76, Best: 56.1, Mean: 5769.926
Gen: 77, Best: 56.1, Mean: 5903.1304
Gen: 78, Best: 56.1, Mean: 5029.115
Gen: 79, Best: 56.1, Mean: 5307.175
Gen: 80, Best: 56.1, Mean: 5381.4814
Gen: 81, Best: 56.1, Mean: 5215.0703
Gen: 82, Best: 56.1, Mean: 5313.931
Gen: 83, Best: 56.1, Mean: 5424.853
Gen: 84, Best: 56.1, Mean: 5259.518
Gen: 85, Best: 56.1, Mean: 5399.595
Gen: 86, Best: 56.1, Mean: 5045.9766
Gen: 87, Best: 56.1, Mean: 5405.467
Gen: 88, Best: 56.1, Mean: 4948.868
Gen: 89, Best: 56.1, Mean: 4906.1636
Gen: 90, Best: 56.1, Mean: 4764.958
Gen: 91, Best: 56.1, Mean: 5397.967
Gen: 92, Best: 56.1, Mean: 4835.99
Gen: 93, Best: 56.1, Mean: 4859.649
Gen: 94, Best: 56.1, Mean: 4793.3813
Gen: 95, Best: 56.1, Mean: 4936.8306
Gen: 96, Best: 56.1, Mean: 4639.972
Gen: 97, Best: 56.1, Mean: 4658.349
Gen: 98, Best: 56.1, Mean: 5015.044
Gen: 99, Best: 56.1, Mean: 4768.796
Gen: 100, Best: 56.1, Mean: 4759.7056
