Gen: 0, Best: 1988, Mean: 11341.0625
Gen: 1, Best: 1988, Mean: 10807.385
Gen: 2, Best: 1988, Mean: 11219.352
Gen: 3, Best: 1988, Mean: 10637.6875
Gen: 4, Best: 1199.3, Mean: 10428.041
Gen: 5, Best: 1199.3, Mean: 10282.964
Gen: 6, Best: 1199.3, Mean: 10023.547
Gen: 7, Best: 1105.7, Mean: 9373.937
Gen: 8, Best: 713.6, Mean: 9581.285
Gen: 9, Best: 713.6, Mean: 9434.86
Gen: 10, Best: 713.6, Mean: 9103.88
Gen: 11, Best: 713.6, Mean: 8586.927
Gen: 12, Best: 713.6, Mean: 8965
Gen: 13, Best: 713.6, Mean: 8588.908
Gen: 14, Best: 323, Mean: 8538.474
Gen: 15, Best: 323, Mean: 8365.337
Gen: 16, Best: 323, Mean: 8432.672
Gen: 17, Best: 323, Mean: 7992.8345
Gen: 18, Best: 323, Mean: 8454.884
Gen: 19, Best: 64, Mean: 8169.1914
Gen: 20, Best: 64, Mean: 7972.597
Gen: 21, Best: 64, Mean: 8233.706
Gen: 22, Best: 64, Mean: 7816.661
Gen: 23, Best: 64, Mean: 7400.4165
Gen: 24, Best: 64, Mean: 7361.3003
Gen: 25, Best: 64, Mean: 7403.9824
Gen: 26, Best: 64, Mean: 7769.8403
Gen: 27, Best: 64, Mean: 7274.539
Gen: 28, Best: 64, Mean: 7605.481
Gen: 29, Best: 64, Mean: 7628.2974
Gen: 30, Best: 64, Mean: 7284.687
Gen: 31, Best: 64, Mean: 6974.6553
Gen: 32, Best: 64, Mean: 7358.3296
Gen: 33, Best: 64, Mean: 7188.879
Gen: 34, Best: 64, Mean: 7205.6787
Gen: 35, Best: 64, Mean: 7775.427
Gen: 36, Best: 64, Mean: 7018.676
Gen: 37, Best: 64, Mean: 6747.6675
Gen: 38, Best: 64, Mean: 6905.5903
Gen: 39, Best: 64, Mean: 6710.757
Gen: 40, Best: 64, Mean: 7062.6606
Gen: 41, Best: 64, Mean: 6696.2363
Gen: 42, Best: 64, Mean: 6903.765
Gen: 43, Best: 64, Mean: 6810.013
Gen: 44, Best: 64, Mean: 6588.8364
Gen: 45, Best: 64, Mean: 6294.448
Gen: 46, Best: 64, Mean: 6692.9253
Gen: 47, Best: 64, Mean: 6578.661
Gen: 48, Best: 64, Mean: 6628.5405
Gen: 49, Best: 64, Mean: 6726.296
Gen: 50, Best: 64, Mean: 6697.8643
Gen: 51, Best: 64, Mean: 6329.184
Gen: 52, Best: 64, Mean: 6874.868
Gen: 53, Best: 64, Mean: 6073.4683
Gen: 54, Best: 64, Mean: 5828.661
Gen: 55, Best: 64, Mean: 6329.7295
Gen: 56, Best: 64, Mean: 6385.871
Gen: 57, Best: 64, Mean: 6489.041
Gen: 58, Best: 64, Mean: 6791.098
Gen: 59, Best: 64, Mean: 6428.268
Gen: 60, Best: 64, Mean: 6403.722
Gen: 61, Best: 64, Mean: 6298.7026
Gen: 62, Best: 64, Mean: 6666.761
Gen: 63, Best: 64, Mean: 6227.763
Gen: 64, Best: 64, Mean: 6263.0884
Gen: 65, Best: 64, Mean: 6280.2905
Gen: 66, Best: 64, Mean: 6486.679
Gen: 67, Best: 64, Mean: 5868.378
Gen: 68, Best: 64, Mean: 5899.993
Gen: 69, Best: 64, Mean: 6284.853
Gen: 70, Best: 64, Mean: 6509.8335
Gen: 71, Best: 64, Mean: 6361.6436
Gen: 72, Best: 64, Mean: 6567.8223
Gen: 73, Best: 64, Mean: 5762.87
Gen: 74, Best: 64, Mean: 6024.611
Gen: 75, Best: 64, Mean: 5985.1895
Gen: 76, Best: 64, Mean: 5948.4395
Gen: 77, Best: 64, Mean: 5819.4844
Gen: 78, Best: 64, Mean: 6231.2847
Gen: 79, Best: 64, Mean: 5794.1006
Gen: 80, Best: 64, Mean: 5808.3813
Gen: 81, Best: 64, Mean: 6028.788
Gen: 82, Best: 64, Mean: 6009.7686
Gen: 83, Best: 64, Mean: 5538.237
Gen: 84, Best: 64, Mean: 5545.43
Gen: 85, Best: 64, Mean: 5638.0884
Gen: 86, Best: 64, Mean: 5503.8594
Gen: 87, Best: 64, Mean: 5886.8384
Gen: 88, Best: 64, Mean: 5581.789
Gen: 89, Best: 64, Mean: 5615.8037
Gen: 90, Best: 64, Mean: 5455.6323
Gen: 91, Best: 64, Mean: 5588.877
Gen: 92, Best: 64, Mean: 5250.967
Gen: 93, Best: 64, Mean: 5432.223
Gen: 94, Best: 64, Mean: 5082.702
Gen: 95, Best: 64, Mean: 5667.897
Gen: 96, Best: 64, Mean: 5253.048
Gen: 97, Best: 64, Mean: 5398.33
Gen: 98, Best: 64, Mean: 5770.736
Gen: 99, Best: 64, Mean: 5461.193
Gen: 100, Best: 64, Mean: 5508.041
