Gen: 0, Best: 12147.2, Mean: 22847.83
Gen: 1, Best: 11451.7, Mean: 22492.049
Gen: 2, Best: 11451.7, Mean: 23185.17
Gen: 3, Best: 11451.7, Mean: 23044.582
Gen: 4, Best: 11451.7, Mean: 23093.309
Gen: 5, Best: 11152.4, Mean: 23096.854
Gen: 6, Best: 11152.4, Mean: 22534.17
Gen: 7, Best: 10475, Mean: 22896.66
Gen: 8, Best: 10475, Mean: 22737.283
Gen: 9, Best: 8579.6, Mean: 22088.88
Gen: 10, Best: 8579.6, Mean: 21769.271
Gen: 11, Best: 8579.6, Mean: 22429.238
Gen: 12, Best: 8579.6, Mean: 21890.418
Gen: 13, Best: 8579.6, Mean: 21662.297
Gen: 14, Best: 8579.6, Mean: 22213.197
Gen: 15, Best: 8579.6, Mean: 21819.383
Gen: 16, Best: 8579.6, Mean: 22045.389
Gen: 17, Best: 8579.6, Mean: 21526.193
Gen: 18, Best: 8579.6, Mean: 21548.035
Gen: 19, Best: 8579.6, Mean: 21830.846
Gen: 20, Best: 8579.6, Mean: 21820.785
Gen: 21, Best: 8579.6, Mean: 21973.957
Gen: 22, Best: 8579.6, Mean: 21473.193
Gen: 23, Best: 6833.3, Mean: 21339.346
Gen: 24, Best: 6833.3, Mean: 21448.352
Gen: 25, Best: 6833.3, Mean: 21371.063
Gen: 26, Best: 6833.3, Mean: 21124.262
Gen: 27, Best: 6833.3, Mean: 21689.672
Gen: 28, Best: 6833.3, Mean: 20796.32
Gen: 29, Best: 6833.3, Mean: 20888.926
Gen: 30, Best: 6833.3, Mean: 20710.107
Gen: 31, Best: 6833.3, Mean: 21253.303
Gen: 32, Best: 6833.3, Mean: 21219.434
Gen: 33, Best: 6833.3, Mean: 20646.59
Gen: 34, Best: 6833.3, Mean: 20341.967
Gen: 35, Best: 6833.3, Mean: 20417.646
Gen: 36, Best: 6833.3, Mean: 20689.049
Gen: 37, Best: 6833.3, Mean: 20417.693
Gen: 38, Best: 6833.3, Mean: 20755.846
Gen: 39, Best: 6833.3, Mean: 19990.396
Gen: 40, Best: 6833.3, Mean: 20004.559
Gen: 41, Best: 6636, Mean: 20202.795
Gen: 42, Best: 6636, Mean: 19746.738
Gen: 43, Best: 6636, Mean: 20283.104
Gen: 44, Best: 6636, Mean: 19740.51
Gen: 45, Best: 6636, Mean: 19852.396
Gen: 46, Best: 6636, Mean: 19625.447
Gen: 47, Best: 6636, Mean: 20082.57
Gen: 48, Best: 6078.4, Mean: 19113.4
Gen: 49, Best: 6078.4, Mean: 19931.465
Gen: 50, Best: 6078.4, Mean: 19526.633
Gen: 51, Best: 6078.4, Mean: 19458.848
Gen: 52, Best: 6078.4, Mean: 19703.766
Gen: 53, Best: 4776, Mean: 19963.875
Gen: 54, Best: 4776, Mean: 19627.04
Gen: 55, Best: 4776, Mean: 19487.03
Gen: 56, Best: 4776, Mean: 19236.713
Gen: 57, Best: 4776, Mean: 19542.254
Gen: 58, Best: 4776, Mean: 18683.09
Gen: 59, Best: 4776, Mean: 19386.04
Gen: 60, Best: 4776, Mean: 19004.174
Gen: 61, Best: 4776, Mean: 19174.314
Gen: 62, Best: 4776, Mean: 18982.148
Gen: 63, Best: 4776, Mean: 18897.297
Gen: 64, Best: 4776, Mean: 19530.46
Gen: 65, Best: 4776, Mean: 19580.27
Gen: 66, Best: 4776, Mean: 19390.375
Gen: 67, Best: 4776, Mean: 19321.688
Gen: 68, Best: 4776, Mean: 18786.451
Gen: 69, Best: 4776, Mean: 19126.72
Gen: 70, Best: 4776, Mean: 18798.736
Gen: 71, Best: 4776, Mean: 18826.336
Gen: 72, Best: 4776, Mean: 18720.023
Gen: 73, Best: 4776, Mean: 18717.063
Gen: 74, Best: 3822.4, Mean: 18776.21
Gen: 75, Best: 3822.4, Mean: 18580.645
Gen: 76, Best: 3822.4, Mean: 18840.848
Gen: 77, Best: 3822.4, Mean: 18624.557
Gen: 78, Best: 3822.4, Mean: 19223.121
Gen: 79, Best: 3822.4, Mean: 18793.08
Gen: 80, Best: 3412.2, Mean: 19064.758
Gen: 81, Best: 3412.2, Mean: 18873.057
Gen: 82, Best: 3412.2, Mean: 18596.104
Gen: 83, Best: 3412.2, Mean: 18967.488
Gen: 84, Best: 3412.2, Mean: 18687.203
Gen: 85, Best: 3412.2, Mean: 17881.324
Gen: 86, Best: 3412.2, Mean: 18479.71
Gen: 87, Best: 3412.2, Mean: 18179.355
Gen: 88, Best: 3412.2, Mean: 18560.305
Gen: 89, Best: 3412.2, Mean: 18889.193
Gen: 90, Best: 3412.2, Mean: 18702.846
Gen: 91, Best: 3412.2, Mean: 18047.055
Gen: 92, Best: 3412.2, Mean: 18275.54
Gen: 93, Best: 700.4, Mean: 17742.326
Gen: 94, Best: 700.4, Mean: 18457.168
Gen: 95, Best: 700.4, Mean: 18096.412
Gen: 96, Best: 700.4, Mean: 18120.09
Gen: 97, Best: 700.4, Mean: 18976.34
Gen: 98, Best: 700.4, Mean: 18631.459
Gen: 99, Best: 700.4, Mean: 17979.102
Gen: 100, Best: 700.4, Mean: 18244.682
