Gen: 0, Best: 68.6, Mean: 1914.5607
Gen: 1, Best: 66.7, Mean: 1969.6614
Gen: 2, Best: 66.7, Mean: 1963.8689
Gen: 3, Best: 66.7, Mean: 1827.0313
Gen: 4, Best: 66.7, Mean: 1930.276
Gen: 5, Best: 66.7, Mean: 1868.3079
Gen: 6, Best: 66.7, Mean: 1778.1188
Gen: 7, Best: 66.7, Mean: 1766.096
Gen: 8, Best: 66.7, Mean: 1879.4661
Gen: 9, Best: 66.7, Mean: 1761.9812
Gen: 10, Best: 66.7, Mean: 1826.8477
Gen: 11, Best: 66.7, Mean: 1814.4233
Gen: 12, Best: 66.7, Mean: 1744.3857
Gen: 13, Best: 66.7, Mean: 1768.4877
Gen: 14, Best: 66.7, Mean: 1720.9698
Gen: 15, Best: 66.7, Mean: 1780.8019
Gen: 16, Best: 66.7, Mean: 1738.0988
Gen: 17, Best: 66.7, Mean: 1723.1709
Gen: 18, Best: 53, Mean: 1660.0294
Gen: 19, Best: 53, Mean: 1762.8918
Gen: 20, Best: 53, Mean: 1652.0925
Gen: 21, Best: 53, Mean: 1698.8853
Gen: 22, Best: 53, Mean: 1706.6936
Gen: 23, Best: 53, Mean: 1744.3809
Gen: 24, Best: 53, Mean: 1686.6157
Gen: 25, Best: 53, Mean: 1607.3256
Gen: 26, Best: 38.3, Mean: 1699.8989
Gen: 27, Best: 38.3, Mean: 1683.5848
Gen: 28, Best: 38.3, Mean: 1588.581
Gen: 29, Best: 38.3, Mean: 1471.5143
Gen: 30, Best: 38.3, Mean: 1555.8848
Gen: 31, Best: 38.3, Mean: 1542.6243
Gen: 32, Best: 38.3, Mean: 1484.8995
Gen: 33, Best: 38.3, Mean: 1443.2687
Gen: 34, Best: 38.3, Mean: 1376.2539
Gen: 35, Best: 38.3, Mean: 1463.737
Gen: 36, Best: 38.3, Mean: 1276.3623
Gen: 37, Best: 28, Mean: 1350.94
Gen: 38, Best: 27.9, Mean: 1328.3689
Gen: 39, Best: 26.4, Mean: 1428.5328
Gen: 40, Best: 26.4, Mean: 1252.5348
Gen: 41, Best: 26.4, Mean: 1243.34
Gen: 42, Best: 25.4, Mean: 1287.3954
Gen: 43, Best: 25.4, Mean: 1208.1953
Gen: 44, Best: 24.5, Mean: 1159.6459
Gen: 45, Best: 24.5, Mean: 1087.0142
Gen: 46, Best: 24.5, Mean: 1057.1223
Gen: 47, Best: 21.6, Mean: 1050.8076
Gen: 48, Best: 20.9, Mean: 974.96765
Gen: 49, Best: 20.9, Mean: 933.9519
Gen: 50, Best: 20.9, Mean: 1025.2676
Gen: 51, Best: 20.9, Mean: 954.77356
Gen: 52, Best: 20.9, Mean: 914.32623
Gen: 53, Best: 20.9, Mean: 918.66144
Gen: 54, Best: 20.9, Mean: 967.0593
Gen: 55, Best: 20.9, Mean: 813.3282
Gen: 56, Best: 20.9, Mean: 917.9354
Gen: 57, Best: 20.9, Mean: 907.1235
Gen: 58, Best: 20.9, Mean: 823.1497
Gen: 59, Best: 20.9, Mean: 868.01953
Gen: 60, Best: 20.9, Mean: 873.4387
Gen: 61, Best: 20.9, Mean: 808.19653
Gen: 62, Best: 20.9, Mean: 819.4384
Gen: 63, Best: 20.9, Mean: 846.4644
Gen: 64, Best: 20.9, Mean: 704.14667
Gen: 65, Best: 19.1, Mean: 741.1563
Gen: 66, Best: 19.1, Mean: 713.4775
Gen: 67, Best: 19.1, Mean: 679.7663
Gen: 68, Best: 19.1, Mean: 670.5071
Gen: 69, Best: 19.1, Mean: 669.3128
Gen: 70, Best: 19.1, Mean: 701.4031
Gen: 71, Best: 17.7, Mean: 750.46313
Gen: 72, Best: 17.7, Mean: 678.37054
Gen: 73, Best: 17.7, Mean: 716.8761
Gen: 74, Best: 17.7, Mean: 667.2491
Gen: 75, Best: 17.7, Mean: 712.28296
Gen: 76, Best: 17.7, Mean: 676.5479
Gen: 77, Best: 17.7, Mean: 638.8865
Gen: 78, Best: 17.7, Mean: 613.9819
Gen: 79, Best: 17.7, Mean: 612.41187
Gen: 80, Best: 17.7, Mean: 603.972
Gen: 81, Best: 17.7, Mean: 642.19745
Gen: 82, Best: 17.7, Mean: 710.73834
Gen: 83, Best: 17.7, Mean: 620.0443
Gen: 84, Best: 17.7, Mean: 644.35175
Gen: 85, Best: 17.7, Mean: 628.50555
Gen: 86, Best: 17.7, Mean: 521.8577
Gen: 87, Best: 17.7, Mean: 595.5074
Gen: 88, Best: 17.7, Mean: 534.43384
Gen: 89, Best: 17.7, Mean: 583.6712
Gen: 90, Best: 17.7, Mean: 546.2626
Gen: 91, Best: 17.7, Mean: 545.00635
Gen: 92, Best: 17.7, Mean: 559.45026
Gen: 93, Best: 17.7, Mean: 593.2009
Gen: 94, Best: 17.7, Mean: 554.5686
Gen: 95, Best: 17.7, Mean: 525.2406
Gen: 96, Best: 17.7, Mean: 511.42044
Gen: 97, Best: 17.7, Mean: 530.6228
Gen: 98, Best: 17.7, Mean: 502.80374
Gen: 99, Best: 17.7, Mean: 523.9106
Gen: 100, Best: 17.7, Mean: 543.76324
