Gen: 0, Best: 209, Mean: 1921.3873
Gen: 1, Best: 177.1, Mean: 1856.7683
Gen: 2, Best: 130.9, Mean: 1897.307
Gen: 3, Best: 115, Mean: 1917.0911
Gen: 4, Best: 57.3, Mean: 1865.2972
Gen: 5, Best: 57.3, Mean: 1863.9684
Gen: 6, Best: 57.3, Mean: 1802.2375
Gen: 7, Best: 57.3, Mean: 1892.0504
Gen: 8, Best: 53.2, Mean: 1679.7063
Gen: 9, Best: 53.2, Mean: 1800.7834
Gen: 10, Best: 53.2, Mean: 1782.7506
Gen: 11, Best: 53.2, Mean: 1849.1018
Gen: 12, Best: 53.2, Mean: 1862.8422
Gen: 13, Best: 53.2, Mean: 1732.2699
Gen: 14, Best: 53.2, Mean: 1697.7743
Gen: 15, Best: 53.2, Mean: 1644.9849
Gen: 16, Best: 53.2, Mean: 1667.179
Gen: 17, Best: 53.2, Mean: 1722.7137
Gen: 18, Best: 53.2, Mean: 1648.6421
Gen: 19, Best: 53.2, Mean: 1635.2556
Gen: 20, Best: 53.2, Mean: 1658.4817
Gen: 21, Best: 53.2, Mean: 1495.7778
Gen: 22, Best: 47.6, Mean: 1561.166
Gen: 23, Best: 43.3, Mean: 1518.0659
Gen: 24, Best: 43.3, Mean: 1459.2505
Gen: 25, Best: 43.3, Mean: 1592.0038
Gen: 26, Best: 43.3, Mean: 1629.7266
Gen: 27, Best: 43.3, Mean: 1602.0773
Gen: 28, Best: 31.8, Mean: 1480.6624
Gen: 29, Best: 31.8, Mean: 1494.6329
Gen: 30, Best: 31.8, Mean: 1420.1539
Gen: 31, Best: 31.8, Mean: 1569.5931
Gen: 32, Best: 31.8, Mean: 1462.5786
Gen: 33, Best: 26.3, Mean: 1387.1687
Gen: 34, Best: 26.3, Mean: 1448.8915
Gen: 35, Best: 26.3, Mean: 1378.2692
Gen: 36, Best: 26.3, Mean: 1369.1334
Gen: 37, Best: 26.3, Mean: 1411.0288
Gen: 38, Best: 26.3, Mean: 1277.572
Gen: 39, Best: 26.3, Mean: 1362.3455
Gen: 40, Best: 26.3, Mean: 1244.2245
Gen: 41, Best: 26.3, Mean: 1290.2002
Gen: 42, Best: 26.3, Mean: 1251.9143
Gen: 43, Best: 26.3, Mean: 1204.7465
Gen: 44, Best: 26.3, Mean: 1226.5267
Gen: 45, Best: 26.3, Mean: 1185.7122
Gen: 46, Best: 26.3, Mean: 1032.3058
Gen: 47, Best: 26.3, Mean: 1172.5941
Gen: 48, Best: 25.2, Mean: 1036.378
Gen: 49, Best: 24.6, Mean: 1015.00934
Gen: 50, Best: 22.5, Mean: 1021.8417
Gen: 51, Best: 22.5, Mean: 987.16724
Gen: 52, Best: 22.5, Mean: 1000.3225
Gen: 53, Best: 22.5, Mean: 870.7582
Gen: 54, Best: 22.5, Mean: 918.5632
Gen: 55, Best: 22.5, Mean: 915.3074
Gen: 56, Best: 22.5, Mean: 834.31683
Gen: 57, Best: 22.5, Mean: 960.1259
Gen: 58, Best: 22.5, Mean: 924.2864
Gen: 59, Best: 22.5, Mean: 877.4833
Gen: 60, Best: 22.5, Mean: 849.4241
Gen: 61, Best: 22.5, Mean: 822.1742
Gen: 62, Best: 22.5, Mean: 822.99255
Gen: 63, Best: 20.2, Mean: 967.1605
Gen: 64, Best: 20.2, Mean: 787.95844
Gen: 65, Best: 20.2, Mean: 849.1477
Gen: 66, Best: 20.2, Mean: 781.5775
Gen: 67, Best: 20.2, Mean: 842.9472
Gen: 68, Best: 20.2, Mean: 799.1023
Gen: 69, Best: 20.2, Mean: 867.30396
Gen: 70, Best: 20.2, Mean: 815.99695
Gen: 71, Best: 20.2, Mean: 814.4133
Gen: 72, Best: 20.2, Mean: 743.6926
Gen: 73, Best: 20.2, Mean: 758.12836
Gen: 74, Best: 20.2, Mean: 796.6389
Gen: 75, Best: 20.2, Mean: 744.82227
Gen: 76, Best: 20.2, Mean: 808.382
Gen: 77, Best: 18.7, Mean: 827.20465
Gen: 78, Best: 18.7, Mean: 830.2693
Gen: 79, Best: 18.7, Mean: 721.7537
Gen: 80, Best: 18.7, Mean: 769.8319
Gen: 81, Best: 18.7, Mean: 723.0707
Gen: 82, Best: 18.7, Mean: 734.781
Gen: 83, Best: 18.7, Mean: 855.7302
Gen: 84, Best: 18.7, Mean: 777.9747
Gen: 85, Best: 18.7, Mean: 665.8279
Gen: 86, Best: 18.7, Mean: 767.1468
Gen: 87, Best: 18.7, Mean: 777.5843
Gen: 88, Best: 18.7, Mean: 690.6732
Gen: 89, Best: 18.7, Mean: 704.3876
Gen: 90, Best: 18.7, Mean: 773.345
Gen: 91, Best: 18.7, Mean: 739.125
Gen: 92, Best: 18.7, Mean: 783.2724
Gen: 93, Best: 18.7, Mean: 682.7424
Gen: 94, Best: 18.7, Mean: 834.02325
Gen: 95, Best: 18.7, Mean: 771.7052
Gen: 96, Best: 18.7, Mean: 736.95795
Gen: 97, Best: 18.7, Mean: 715.76105
Gen: 98, Best: 18.7, Mean: 793.64496
Gen: 99, Best: 18.7, Mean: 729.46814
Gen: 100, Best: 18.7, Mean: 669.61017
