Gen: 0, Best: 115.8, Mean: 1824.6794
Gen: 1, Best: 108.8, Mean: 1855.0734
Gen: 2, Best: 51.7, Mean: 1904.2737
Gen: 3, Best: 51.7, Mean: 1897.7455
Gen: 4, Best: 51.7, Mean: 1832.6068
Gen: 5, Best: 51.7, Mean: 1855.6956
Gen: 6, Best: 51.7, Mean: 1824.1814
Gen: 7, Best: 51.7, Mean: 1779.0885
Gen: 8, Best: 51.7, Mean: 1794.5244
Gen: 9, Best: 51.7, Mean: 1796.3267
Gen: 10, Best: 51.7, Mean: 1744.999
Gen: 11, Best: 51.7, Mean: 1836.3188
Gen: 12, Best: 43.3, Mean: 1737.0967
Gen: 13, Best: 43.3, Mean: 1779.6318
Gen: 14, Best: 43.3, Mean: 1684.3573
Gen: 15, Best: 43.3, Mean: 1648.9222
Gen: 16, Best: 43.3, Mean: 1621.6024
Gen: 17, Best: 43.3, Mean: 1585.1489
Gen: 18, Best: 43.3, Mean: 1616.7494
Gen: 19, Best: 43.3, Mean: 1631.9666
Gen: 20, Best: 43.3, Mean: 1517.0575
Gen: 21, Best: 43.3, Mean: 1588.8007
Gen: 22, Best: 43.3, Mean: 1695.9674
Gen: 23, Best: 43.3, Mean: 1664.7323
Gen: 24, Best: 43.3, Mean: 1639.3147
Gen: 25, Best: 43.3, Mean: 1582.612
Gen: 26, Best: 43.3, Mean: 1490.5975
Gen: 27, Best: 43.3, Mean: 1510.6827
Gen: 28, Best: 43.3, Mean: 1558.967
Gen: 29, Best: 43.3, Mean: 1589.4387
Gen: 30, Best: 43.3, Mean: 1441.3798
Gen: 31, Best: 40.6, Mean: 1430.4027
Gen: 32, Best: 38, Mean: 1500.2317
Gen: 33, Best: 38, Mean: 1448.7383
Gen: 34, Best: 38, Mean: 1444.696
Gen: 35, Best: 38, Mean: 1490.9523
Gen: 36, Best: 27.9, Mean: 1440.0491
Gen: 37, Best: 27.9, Mean: 1394.6472
Gen: 38, Best: 24.4, Mean: 1307.1216
Gen: 39, Best: 24.4, Mean: 1277.2415
Gen: 40, Best: 24.4, Mean: 1297.7898
Gen: 41, Best: 24.4, Mean: 1252.2112
Gen: 42, Best: 24.4, Mean: 1248.9973
Gen: 43, Best: 24.4, Mean: 1283.1986
Gen: 44, Best: 24.4, Mean: 1186.8522
Gen: 45, Best: 24.4, Mean: 1277.5427
Gen: 46, Best: 24.4, Mean: 1236.2927
Gen: 47, Best: 24.4, Mean: 1172.9005
Gen: 48, Best: 24.4, Mean: 1166.299
Gen: 49, Best: 24.4, Mean: 1169.727
Gen: 50, Best: 24.4, Mean: 1150.5786
Gen: 51, Best: 24.4, Mean: 1158.896
Gen: 52, Best: 24.4, Mean: 1013.854
Gen: 53, Best: 24.4, Mean: 1226.4637
Gen: 54, Best: 24.4, Mean: 1223.1188
Gen: 55, Best: 24.4, Mean: 1098.212
Gen: 56, Best: 24.4, Mean: 1060.5652
Gen: 57, Best: 24.4, Mean: 1029.9684
Gen: 58, Best: 24.4, Mean: 1062.6327
Gen: 59, Best: 24.4, Mean: 1084.8041
Gen: 60, Best: 24.4, Mean: 1005.1387
Gen: 61, Best: 24.4, Mean: 1013.386
Gen: 62, Best: 24.4, Mean: 951.92957
Gen: 63, Best: 23.7, Mean: 893.0884
Gen: 64, Best: 23.7, Mean: 1024.9625
Gen: 65, Best: 23.7, Mean: 939.4134
Gen: 66, Best: 23.7, Mean: 1037.359
Gen: 67, Best: 23.7, Mean: 951.2418
Gen: 68, Best: 23.7, Mean: 911.58856
Gen: 69, Best: 23.7, Mean: 956.3923
Gen: 70, Best: 23.7, Mean: 937.8821
Gen: 71, Best: 23.7, Mean: 968.76825
Gen: 72, Best: 23.7, Mean: 954.6619
Gen: 73, Best: 23.7, Mean: 967.68585
Gen: 74, Best: 23.7, Mean: 928.42065
Gen: 75, Best: 23.7, Mean: 976.7432
Gen: 76, Best: 23.7, Mean: 877.36316
Gen: 77, Best: 23.7, Mean: 839.6924
Gen: 78, Best: 23.7, Mean: 956.55365
Gen: 79, Best: 23.7, Mean: 984.3732
Gen: 80, Best: 23.7, Mean: 957.8841
Gen: 81, Best: 23.7, Mean: 984.2489
Gen: 82, Best: 23.7, Mean: 876.42944
Gen: 83, Best: 23.7, Mean: 835.3926
Gen: 84, Best: 23.7, Mean: 977.83185
Gen: 85, Best: 23.7, Mean: 867.5758
Gen: 86, Best: 23.7, Mean: 941.3015
Gen: 87, Best: 23.7, Mean: 922.2553
Gen: 88, Best: 23.7, Mean: 890.44324
Gen: 89, Best: 23.7, Mean: 956.8827
Gen: 90, Best: 23.7, Mean: 899.1792
Gen: 91, Best: 21.8, Mean: 825.9917
Gen: 92, Best: 21.8, Mean: 844.20654
Gen: 93, Best: 21.8, Mean: 861.3772
Gen: 94, Best: 21.8, Mean: 965.38873
Gen: 95, Best: 21.8, Mean: 876.93744
Gen: 96, Best: 21.8, Mean: 856.5827
Gen: 97, Best: 21.8, Mean: 877.76227
Gen: 98, Best: 21.8, Mean: 814.2701
Gen: 99, Best: 21.8, Mean: 872.50397
Gen: 100, Best: 21.8, Mean: 763.551
