Gen: 0, Best: 66, Mean: 1956.5732
Gen: 1, Best: 66, Mean: 1801.0297
Gen: 2, Best: 66, Mean: 1883.6649
Gen: 3, Best: 66, Mean: 1847.4791
Gen: 4, Best: 66, Mean: 1840.4896
Gen: 5, Best: 66, Mean: 1737.2834
Gen: 6, Best: 66, Mean: 1892.2758
Gen: 7, Best: 66, Mean: 1845.4814
Gen: 8, Best: 66, Mean: 1829.8494
Gen: 9, Best: 66, Mean: 1839.4175
Gen: 10, Best: 66, Mean: 1929.472
Gen: 11, Best: 66, Mean: 1778.7404
Gen: 12, Best: 66, Mean: 1714.3995
Gen: 13, Best: 66, Mean: 1760.947
Gen: 14, Best: 57, Mean: 1762.7484
Gen: 15, Best: 57, Mean: 1755.0631
Gen: 16, Best: 57, Mean: 1780.8295
Gen: 17, Best: 51, Mean: 1631.0436
Gen: 18, Best: 51, Mean: 1703.8041
Gen: 19, Best: 51, Mean: 1713.3928
Gen: 20, Best: 51, Mean: 1673.7166
Gen: 21, Best: 51, Mean: 1656.3818
Gen: 22, Best: 51, Mean: 1682.7141
Gen: 23, Best: 51, Mean: 1654.297
Gen: 24, Best: 51, Mean: 1629.7323
Gen: 25, Best: 51, Mean: 1666.945
Gen: 26, Best: 51, Mean: 1612.6737
Gen: 27, Best: 51, Mean: 1564.299
Gen: 28, Best: 51, Mean: 1600.5808
Gen: 29, Best: 51, Mean: 1489.7784
Gen: 30, Best: 51, Mean: 1578.4661
Gen: 31, Best: 51, Mean: 1495.6024
Gen: 32, Best: 51, Mean: 1544.784
Gen: 33, Best: 51, Mean: 1576.8512
Gen: 34, Best: 49.5, Mean: 1471.6517
Gen: 35, Best: 49.5, Mean: 1529.7646
Gen: 36, Best: 49.5, Mean: 1515.795
Gen: 37, Best: 49.5, Mean: 1448.3041
Gen: 38, Best: 49.5, Mean: 1418.572
Gen: 39, Best: 49.5, Mean: 1354.7167
Gen: 40, Best: 49.5, Mean: 1408.0123
Gen: 41, Best: 49.5, Mean: 1488.8138
Gen: 42, Best: 49.5, Mean: 1482.451
Gen: 43, Best: 49.5, Mean: 1386.4388
Gen: 44, Best: 49.5, Mean: 1343.2517
Gen: 45, Best: 49.5, Mean: 1356.9835
Gen: 46, Best: 49.5, Mean: 1382.3853
Gen: 47, Best: 49.5, Mean: 1337.3104
Gen: 48, Best: 49.5, Mean: 1359.8478
Gen: 49, Best: 49.5, Mean: 1296.2347
Gen: 50, Best: 49.5, Mean: 1369.683
Gen: 51, Best: 49.5, Mean: 1347.3147
Gen: 52, Best: 49.5, Mean: 1397.02
Gen: 53, Best: 49.5, Mean: 1224.0286
Gen: 54, Best: 49.5, Mean: 1265.1044
Gen: 55, Best: 49.5, Mean: 1340.0688
Gen: 56, Best: 49.5, Mean: 1352.9897
Gen: 57, Best: 49.5, Mean: 1214.8666
Gen: 58, Best: 49.5, Mean: 1247.1753
Gen: 59, Best: 47, Mean: 1263.7657
Gen: 60, Best: 47, Mean: 1284.5065
Gen: 61, Best: 47, Mean: 1268.7938
Gen: 62, Best: 47, Mean: 1305.9261
Gen: 63, Best: 47, Mean: 1190.8081
Gen: 64, Best: 47, Mean: 1270.3768
Gen: 65, Best: 47, Mean: 1288.7386
Gen: 66, Best: 47, Mean: 1125.747
Gen: 67, Best: 47, Mean: 1186.5519
Gen: 68, Best: 47, Mean: 1173.3303
Gen: 69, Best: 47, Mean: 1205.1141
Gen: 70, Best: 47, Mean: 1243.1432
Gen: 71, Best: 47, Mean: 1224.9507
Gen: 72, Best: 47, Mean: 1246.4027
Gen: 73, Best: 47, Mean: 1158.6544
Gen: 74, Best: 47, Mean: 1279.0813
Gen: 75, Best: 47, Mean: 1269.1399
Gen: 76, Best: 43.7, Mean: 1229.2799
Gen: 77, Best: 43.7, Mean: 1116.7036
Gen: 78, Best: 43.7, Mean: 1141.401
Gen: 79, Best: 43.7, Mean: 1186.3547
Gen: 80, Best: 43.7, Mean: 1239.261
Gen: 81, Best: 40.2, Mean: 1232.9297
Gen: 82, Best: 40.2, Mean: 1132.321
Gen: 83, Best: 38.4, Mean: 1188.0719
Gen: 84, Best: 38.4, Mean: 1255.4812
Gen: 85, Best: 38.4, Mean: 1181.8872
Gen: 86, Best: 38.4, Mean: 1213.3394
Gen: 87, Best: 38.4, Mean: 1173.7217
Gen: 88, Best: 38.4, Mean: 1144.4102
Gen: 89, Best: 38.4, Mean: 1186.4308
Gen: 90, Best: 38.4, Mean: 1161.6581
Gen: 91, Best: 38.4, Mean: 1148.6097
Gen: 92, Best: 38.4, Mean: 1167.2726
Gen: 93, Best: 38.4, Mean: 1218.3646
Gen: 94, Best: 38.4, Mean: 1180.5707
Gen: 95, Best: 38.4, Mean: 1196.4832
Gen: 96, Best: 38.4, Mean: 1221.2411
Gen: 97, Best: 38.4, Mean: 1289.0294
Gen: 98, Best: 38.4, Mean: 1144.1558
Gen: 99, Best: 38.4, Mean: 1162.578
Gen: 100, Best: 38.4, Mean: 1183.453
