Gen: 0, Best: 117.9, Mean: 1778.1504
Gen: 1, Best: 75.5, Mean: 1802.5681
Gen: 2, Best: 75.5, Mean: 1872.0493
Gen: 3, Best: 75.5, Mean: 1855.7341
Gen: 4, Best: 75.5, Mean: 1853.9059
Gen: 5, Best: 64.8, Mean: 1884.7192
Gen: 6, Best: 50.3, Mean: 1944.3873
Gen: 7, Best: 50.3, Mean: 1789.2762
Gen: 8, Best: 50.3, Mean: 1752.8739
Gen: 9, Best: 50.3, Mean: 1767.8937
Gen: 10, Best: 50.3, Mean: 1718.9456
Gen: 11, Best: 50.3, Mean: 1818.8608
Gen: 12, Best: 50.3, Mean: 1738.0541
Gen: 13, Best: 50.3, Mean: 1751.185
Gen: 14, Best: 49, Mean: 1731.0852
Gen: 15, Best: 49, Mean: 1804.7294
Gen: 16, Best: 49, Mean: 1787.316
Gen: 17, Best: 49, Mean: 1755.6792
Gen: 18, Best: 49, Mean: 1744.1766
Gen: 19, Best: 49, Mean: 1686.8774
Gen: 20, Best: 49, Mean: 1589.3146
Gen: 21, Best: 49, Mean: 1642.8058
Gen: 22, Best: 49, Mean: 1700.6473
Gen: 23, Best: 49, Mean: 1644.9539
Gen: 24, Best: 49, Mean: 1693.0101
Gen: 25, Best: 49, Mean: 1661.5652
Gen: 26, Best: 49, Mean: 1617.3306
Gen: 27, Best: 49, Mean: 1604.1881
Gen: 28, Best: 49, Mean: 1658.9817
Gen: 29, Best: 41.3, Mean: 1598.5205
Gen: 30, Best: 41.3, Mean: 1634.1664
Gen: 31, Best: 41.3, Mean: 1684.2135
Gen: 32, Best: 41.3, Mean: 1589.7473
Gen: 33, Best: 41.3, Mean: 1671.1515
Gen: 34, Best: 41.3, Mean: 1509.242
Gen: 35, Best: 41.3, Mean: 1617.5977
Gen: 36, Best: 41.3, Mean: 1621.8057
Gen: 37, Best: 41.3, Mean: 1495.903
Gen: 38, Best: 41.3, Mean: 1537.9042
Gen: 39, Best: 41.3, Mean: 1594.0592
Gen: 40, Best: 41.3, Mean: 1623.2671
Gen: 41, Best: 41.3, Mean: 1676.4226
Gen: 42, Best: 41.3, Mean: 1490.4464
Gen: 43, Best: 41.3, Mean: 1535.8715
Gen: 44, Best: 41.3, Mean: 1490.5579
Gen: 45, Best: 41.3, Mean: 1630.5919
Gen: 46, Best: 35.3, Mean: 1500.6228
Gen: 47, Best: 35.3, Mean: 1529.7728
Gen: 48, Best: 35.3, Mean: 1443.3184
Gen: 49, Best: 35.3, Mean: 1487.3302
Gen: 50, Best: 35, Mean: 1456.6102
Gen: 51, Best: 35, Mean: 1292.1464
Gen: 52, Best: 29.6, Mean: 1370.8959
Gen: 53, Best: 29.6, Mean: 1386.5386
Gen: 54, Best: 29.6, Mean: 1316.5637
Gen: 55, Best: 29.6, Mean: 1363.2035
Gen: 56, Best: 29.6, Mean: 1356.2319
Gen: 57, Best: 29.6, Mean: 1372.4585
Gen: 58, Best: 29.6, Mean: 1222.2749
Gen: 59, Best: 29.6, Mean: 1314.1879
Gen: 60, Best: 29.6, Mean: 1246.4196
Gen: 61, Best: 29.6, Mean: 1244.9998
Gen: 62, Best: 29.6, Mean: 1224.9194
Gen: 63, Best: 29.6, Mean: 1287.0128
Gen: 64, Best: 23.4, Mean: 1240.9879
Gen: 65, Best: 23.4, Mean: 1145.3824
Gen: 66, Best: 23.4, Mean: 1258.5791
Gen: 67, Best: 23.4, Mean: 1232.0388
Gen: 68, Best: 23.4, Mean: 1125.2493
Gen: 69, Best: 23.4, Mean: 1214.5278
Gen: 70, Best: 23.4, Mean: 1174.0472
Gen: 71, Best: 23.4, Mean: 1083.2042
Gen: 72, Best: 19.8, Mean: 1063.6493
Gen: 73, Best: 19.8, Mean: 1105.3961
Gen: 74, Best: 19.8, Mean: 1072.142
Gen: 75, Best: 19.8, Mean: 1037.2688
Gen: 76, Best: 19.8, Mean: 1012.50854
Gen: 77, Best: 19.8, Mean: 1031.5061
Gen: 78, Best: 19.8, Mean: 1086.4487
Gen: 79, Best: 19.8, Mean: 1010.893
Gen: 80, Best: 19.8, Mean: 985.20123
Gen: 81, Best: 19.8, Mean: 942.71014
Gen: 82, Best: 19.8, Mean: 945.11456
Gen: 83, Best: 19.8, Mean: 938.20514
Gen: 84, Best: 19.8, Mean: 962.22894
Gen: 85, Best: 19.8, Mean: 1009.2572
Gen: 86, Best: 19.8, Mean: 937.50885
Gen: 87, Best: 19.8, Mean: 892.1417
Gen: 88, Best: 19.8, Mean: 939.2301
Gen: 89, Best: 19.8, Mean: 869.9661
Gen: 90, Best: 19.8, Mean: 835.2001
Gen: 91, Best: 19.8, Mean: 945.1286
Gen: 92, Best: 19.8, Mean: 866.43304
Gen: 93, Best: 19.8, Mean: 817.6487
Gen: 94, Best: 19.8, Mean: 832.91614
Gen: 95, Best: 19.8, Mean: 861.6714
Gen: 96, Best: 19.8, Mean: 775.7055
Gen: 97, Best: 19.8, Mean: 704.085
Gen: 98, Best: 19.8, Mean: 830.54877
Gen: 99, Best: 19.8, Mean: 790.9029
Gen: 100, Best: 19.8, Mean: 801.26855
