Gen: 0, Best: 205, Mean: 1164.0846
Gen: 1, Best: 205, Mean: 1194.6272
Gen: 2, Best: 205, Mean: 1230.4108
Gen: 3, Best: 194, Mean: 1164.2565
Gen: 4, Best: 153, Mean: 1173.8268
Gen: 5, Best: 153, Mean: 1161.5376
Gen: 6, Best: 153, Mean: 1184.8627
Gen: 7, Best: 153, Mean: 1123.1855
Gen: 8, Best: 153, Mean: 1193.0354
Gen: 9, Best: 153, Mean: 1212.1953
Gen: 10, Best: 128.8, Mean: 1120.0876
Gen: 11, Best: 126.3, Mean: 1178.7444
Gen: 12, Best: 126.3, Mean: 1142.4656
Gen: 13, Best: 126.3, Mean: 1133.9027
Gen: 14, Best: 126.3, Mean: 1169.4792
Gen: 15, Best: 126.3, Mean: 1090.7985
Gen: 16, Best: 126.3, Mean: 1090.7916
Gen: 17, Best: 126.3, Mean: 1140.1411
Gen: 18, Best: 124.7, Mean: 1093.9982
Gen: 19, Best: 124.7, Mean: 1062.4265
Gen: 20, Best: 124.7, Mean: 1074.504
Gen: 21, Best: 124.7, Mean: 1088.306
Gen: 22, Best: 124.7, Mean: 1055.33
Gen: 23, Best: 124.7, Mean: 1036.1908
Gen: 24, Best: 124.7, Mean: 1006.29865
Gen: 25, Best: 124.7, Mean: 1035.0519
Gen: 26, Best: 124.7, Mean: 983.7932
Gen: 27, Best: 124.7, Mean: 986.58984
Gen: 28, Best: 124.7, Mean: 970.6684
Gen: 29, Best: 124.7, Mean: 960.3113
Gen: 30, Best: 106.1, Mean: 985.3305
Gen: 31, Best: 104.8, Mean: 1001.2692
Gen: 32, Best: 104.8, Mean: 906.064
Gen: 33, Best: 104.8, Mean: 972.09314
Gen: 34, Best: 104.8, Mean: 984.3019
Gen: 35, Best: 104.8, Mean: 920.1772
Gen: 36, Best: 104.8, Mean: 951.04974
Gen: 37, Best: 104.8, Mean: 893.9208
Gen: 38, Best: 104.8, Mean: 936.7063
Gen: 39, Best: 103.6, Mean: 938.10846
Gen: 40, Best: 103.6, Mean: 897.11334
Gen: 41, Best: 103.6, Mean: 903.5324
Gen: 42, Best: 103.6, Mean: 874.8134
Gen: 43, Best: 103.6, Mean: 917.37524
Gen: 44, Best: 91.1, Mean: 899.17523
Gen: 45, Best: 91.1, Mean: 869.9018
Gen: 46, Best: 91.1, Mean: 893.0173
Gen: 47, Best: 91.1, Mean: 927.019
Gen: 48, Best: 91.1, Mean: 893.39386
Gen: 49, Best: 91.1, Mean: 850.2167
Gen: 50, Best: 91.1, Mean: 908.6404
Gen: 51, Best: 91.1, Mean: 907.13446
Gen: 52, Best: 91.1, Mean: 857.5522
Gen: 53, Best: 91.1, Mean: 887.34467
Gen: 54, Best: 91.1, Mean: 805.8593
Gen: 55, Best: 91.1, Mean: 872.79944
Gen: 56, Best: 91.1, Mean: 900.8101
Gen: 57, Best: 91.1, Mean: 908.0323
Gen: 58, Best: 91.1, Mean: 894.5069
Gen: 59, Best: 91.1, Mean: 904.1113
Gen: 60, Best: 91.1, Mean: 864.33826
Gen: 61, Best: 91.1, Mean: 880.2106
Gen: 62, Best: 91.1, Mean: 832.9427
Gen: 63, Best: 91.1, Mean: 897.9082
Gen: 64, Best: 91.1, Mean: 857.6604
Gen: 65, Best: 91.1, Mean: 876.9655
Gen: 66, Best: 91.1, Mean: 864.88513
Gen: 67, Best: 91.1, Mean: 828.3535
Gen: 68, Best: 91.1, Mean: 906.6559
Gen: 69, Best: 91.1, Mean: 910.2514
Gen: 70, Best: 91.1, Mean: 829.8821
Gen: 71, Best: 91.1, Mean: 847.03094
Gen: 72, Best: 91.1, Mean: 838.46893
Gen: 73, Best: 91.1, Mean: 804.21375
Gen: 74, Best: 91.1, Mean: 799.51843
Gen: 75, Best: 91.1, Mean: 853.7784
Gen: 76, Best: 91.1, Mean: 843.52783
Gen: 77, Best: 91.1, Mean: 811.85223
Gen: 78, Best: 91.1, Mean: 839.1727
Gen: 79, Best: 91.1, Mean: 832.30914
Gen: 80, Best: 91.1, Mean: 847.9198
Gen: 81, Best: 91.1, Mean: 833.0397
Gen: 82, Best: 91.1, Mean: 841.43695
Gen: 83, Best: 91.1, Mean: 788.1981
Gen: 84, Best: 91.1, Mean: 879.4534
Gen: 85, Best: 91.1, Mean: 840.80145
Gen: 86, Best: 89.6, Mean: 784.26965
Gen: 87, Best: 89.6, Mean: 783.167
Gen: 88, Best: 89.6, Mean: 864.4846
Gen: 89, Best: 89.6, Mean: 861.51874
Gen: 90, Best: 89.6, Mean: 829.2684
Gen: 91, Best: 89.6, Mean: 806.1693
Gen: 92, Best: 89.6, Mean: 776.9219
Gen: 93, Best: 89.6, Mean: 788.57904
Gen: 94, Best: 89.6, Mean: 858.75433
Gen: 95, Best: 89.6, Mean: 808.43665
Gen: 96, Best: 89.6, Mean: 841.47375
Gen: 97, Best: 89.6, Mean: 831.788
Gen: 98, Best: 89.6, Mean: 841.6312
Gen: 99, Best: 89.6, Mean: 815.85065
Gen: 100, Best: 89.6, Mean: 862.4878
