Gen: 0, Best: 29, Mean: 586.3185
Gen: 1, Best: 23.6, Mean: 569.4594
Gen: 2, Best: 19.6, Mean: 601.73126
Gen: 3, Best: 19.6, Mean: 601.7129
Gen: 4, Best: 19, Mean: 533.3736
Gen: 5, Best: 19, Mean: 472.39603
Gen: 6, Best: 18.5, Mean: 476.9721
Gen: 7, Best: 18.5, Mean: 389.95032
Gen: 8, Best: 15.5, Mean: 389.605
Gen: 9, Best: 15.5, Mean: 370.70355
Gen: 10, Best: 15.5, Mean: 371.40848
Gen: 11, Best: 15.5, Mean: 345.3114
Gen: 12, Best: 15.5, Mean: 297.66272
Gen: 13, Best: 15.5, Mean: 342.77417
Gen: 14, Best: 15.5, Mean: 310.5477
Gen: 15, Best: 15.5, Mean: 299.90854
Gen: 16, Best: 15.5, Mean: 240.90654
Gen: 17, Best: 15.5, Mean: 305.92087
Gen: 18, Best: 15.5, Mean: 287.77652
Gen: 19, Best: 15.5, Mean: 291.02435
Gen: 20, Best: 15.5, Mean: 273.32635
Gen: 21, Best: 15.5, Mean: 293.68408
Gen: 22, Best: 15.5, Mean: 266.51395
Gen: 23, Best: 15.5, Mean: 237.16579
Gen: 24, Best: 15.5, Mean: 227.81044
Gen: 25, Best: 15.5, Mean: 240.5328
Gen: 26, Best: 15.5, Mean: 226.92136
Gen: 27, Best: 15.5, Mean: 214.2861
Gen: 28, Best: 15.5, Mean: 193.18561
Gen: 29, Best: 15.5, Mean: 222.44923
Gen: 30, Best: 15.5, Mean: 218.77109
Gen: 31, Best: 15.5, Mean: 203.67616
Gen: 32, Best: 15.5, Mean: 214.9781
Gen: 33, Best: 15.5, Mean: 248.94875
Gen: 34, Best: 15.5, Mean: 212.51392
Gen: 35, Best: 15.1, Mean: 209.45325
Gen: 36, Best: 15.1, Mean: 227.96916
Gen: 37, Best: 15.1, Mean: 222.46475
Gen: 38, Best: 15.1, Mean: 255.32692
Gen: 39, Best: 15, Mean: 209.38808
Gen: 40, Best: 15, Mean: 217.77968
Gen: 41, Best: 15, Mean: 196.6562
Gen: 42, Best: 15, Mean: 224.36115
Gen: 43, Best: 15, Mean: 235.99161
Gen: 44, Best: 15, Mean: 210.26013
Gen: 45, Best: 15, Mean: 206.11287
Gen: 46, Best: 15, Mean: 211.11044
Gen: 47, Best: 15, Mean: 211.69112
Gen: 48, Best: 15, Mean: 167.94675
Gen: 49, Best: 15, Mean: 211.77211
Gen: 50, Best: 15, Mean: 224.84334
Gen: 51, Best: 15, Mean: 200.08208
Gen: 52, Best: 15, Mean: 222.66814
Gen: 53, Best: 15, Mean: 212.37006
Gen: 54, Best: 15, Mean: 191.27757
Gen: 55, Best: 15, Mean: 231.11499
Gen: 56, Best: 15, Mean: 193.79553
Gen: 57, Best: 15, Mean: 193.24979
Gen: 58, Best: 14.7, Mean: 215.72842
Gen: 59, Best: 14.7, Mean: 194.39957
Gen: 60, Best: 14.7, Mean: 182.22136
Gen: 61, Best: 14.7, Mean: 202.1881
Gen: 62, Best: 14.7, Mean: 210.23778
Gen: 63, Best: 14.7, Mean: 209.52988
Gen: 64, Best: 14.7, Mean: 218.4319
Gen: 65, Best: 14.7, Mean: 207.75967
Gen: 66, Best: 14.7, Mean: 205.74281
Gen: 67, Best: 14.7, Mean: 183.6199
Gen: 68, Best: 14.7, Mean: 233.74529
Gen: 69, Best: 14.7, Mean: 221.17316
Gen: 70, Best: 14.7, Mean: 209.60638
Gen: 71, Best: 14.7, Mean: 210.73529
Gen: 72, Best: 14.7, Mean: 187.59451
Gen: 73, Best: 14.7, Mean: 219.408
Gen: 74, Best: 14.6, Mean: 216.67264
Gen: 75, Best: 14.6, Mean: 214.74026
Gen: 76, Best: 14.6, Mean: 185.23181
Gen: 77, Best: 14.6, Mean: 201.70598
Gen: 78, Best: 14.6, Mean: 206.27956
Gen: 79, Best: 14.6, Mean: 165.17264
Gen: 80, Best: 14.6, Mean: 183.45418
Gen: 81, Best: 14.6, Mean: 192.6657
Gen: 82, Best: 14.6, Mean: 178.6731
Gen: 83, Best: 14.6, Mean: 178.91347
Gen: 84, Best: 14.6, Mean: 201.03333
Gen: 85, Best: 14.6, Mean: 195.43275
Gen: 86, Best: 14.6, Mean: 182.93724
Gen: 87, Best: 14.6, Mean: 174.5662
Gen: 88, Best: 14.6, Mean: 214.34668
Gen: 89, Best: 14.6, Mean: 214.2507
Gen: 90, Best: 14.4, Mean: 187.20496
Gen: 91, Best: 14.3, Mean: 188.84476
Gen: 92, Best: 14.3, Mean: 207.67862
Gen: 93, Best: 13.9, Mean: 182.80101
Gen: 94, Best: 13.9, Mean: 187.38809
Gen: 95, Best: 13.9, Mean: 179.19255
Gen: 96, Best: 13.9, Mean: 197.80547
Gen: 97, Best: 13.9, Mean: 176.95322
Gen: 98, Best: 13.9, Mean: 205.51598
Gen: 99, Best: 13.9, Mean: 162.63283
Gen: 100, Best: 13.9, Mean: 205.3537
