Gen: 0, Best: 325, Mean: 8104.474
Gen: 1, Best: 325, Mean: 7495.436
Gen: 2, Best: 74.5, Mean: 7529.335
Gen: 3, Best: 74.5, Mean: 7420.7026
Gen: 4, Best: 74.5, Mean: 7079.548
Gen: 5, Best: 74.5, Mean: 7212.062
Gen: 6, Best: 74.5, Mean: 7237.0684
Gen: 7, Best: 74.5, Mean: 6966.1367
Gen: 8, Best: 72.5, Mean: 6245.014
Gen: 9, Best: 62.3, Mean: 6506.9927
Gen: 10, Best: 59.6, Mean: 5954.0303
Gen: 11, Best: 58.3, Mean: 5572.349
Gen: 12, Best: 56.9, Mean: 4867.3594
Gen: 13, Best: 56.9, Mean: 4761.7666
Gen: 14, Best: 56.9, Mean: 4178.134
Gen: 15, Best: 56.9, Mean: 4055.0537
Gen: 16, Best: 52.3, Mean: 4204.2856
Gen: 17, Best: 52.3, Mean: 3620.0286
Gen: 18, Best: 50.7, Mean: 3091.166
Gen: 19, Best: 49.5, Mean: 2761.7874
Gen: 20, Best: 49.5, Mean: 2872.857
Gen: 21, Best: 49.5, Mean: 2467.326
Gen: 22, Best: 49.5, Mean: 2504.0383
Gen: 23, Best: 49.5, Mean: 2220.6008
Gen: 24, Best: 49.5, Mean: 2069.3428
Gen: 25, Best: 48.4, Mean: 2199.99
Gen: 26, Best: 48.4, Mean: 1946.0979
Gen: 27, Best: 48.4, Mean: 1931.9008
Gen: 28, Best: 48.4, Mean: 1902.7642
Gen: 29, Best: 48.4, Mean: 1774.1268
Gen: 30, Best: 48.4, Mean: 1553.0386
Gen: 31, Best: 48.4, Mean: 1919.041
Gen: 32, Best: 48.4, Mean: 1527.6047
Gen: 33, Best: 48.4, Mean: 1685.9749
Gen: 34, Best: 48.4, Mean: 1724.8671
Gen: 35, Best: 48.4, Mean: 1813.267
Gen: 36, Best: 48.4, Mean: 1539.7245
Gen: 37, Best: 48.4, Mean: 1515.7766
Gen: 38, Best: 48.4, Mean: 1487.5928
Gen: 39, Best: 48.4, Mean: 1299.2638
Gen: 40, Best: 48.2, Mean: 1260.7191
Gen: 41, Best: 48.1, Mean: 1288.9664
Gen: 42, Best: 48.1, Mean: 1179.1245
Gen: 43, Best: 48.1, Mean: 1032.1512
Gen: 44, Best: 48.1, Mean: 1058.7291
Gen: 45, Best: 48.1, Mean: 1085.7609
Gen: 46, Best: 43.8, Mean: 1104.3677
Gen: 47, Best: 43.8, Mean: 964.5969
Gen: 48, Best: 43.8, Mean: 1024.3816
Gen: 49, Best: 43.8, Mean: 1063.1942
Gen: 50, Best: 43.4, Mean: 1013.68384
Gen: 51, Best: 43.4, Mean: 1129.5128
Gen: 52, Best: 43.4, Mean: 1137.7454
Gen: 53, Best: 43.4, Mean: 863.3573
Gen: 54, Best: 43.4, Mean: 1106.1288
Gen: 55, Best: 43.4, Mean: 865.9319
Gen: 56, Best: 43.4, Mean: 951.39905
Gen: 57, Best: 43.4, Mean: 970.459
Gen: 58, Best: 43, Mean: 1083.0048
Gen: 59, Best: 43, Mean: 996.13513
Gen: 60, Best: 43, Mean: 1068.0143
Gen: 61, Best: 43, Mean: 1026.8752
Gen: 62, Best: 43, Mean: 1069.1936
Gen: 63, Best: 43, Mean: 980.2437
Gen: 64, Best: 43, Mean: 1019.22815
Gen: 65, Best: 43, Mean: 954.14886
Gen: 66, Best: 43, Mean: 813.1212
Gen: 67, Best: 43, Mean: 1041.3059
Gen: 68, Best: 43, Mean: 1064.3682
Gen: 69, Best: 43, Mean: 941.288
Gen: 70, Best: 43, Mean: 1072.9117
Gen: 71, Best: 43, Mean: 1128.1805
Gen: 72, Best: 43, Mean: 978.9792
Gen: 73, Best: 43, Mean: 996.6353
Gen: 74, Best: 43, Mean: 1018.1983
Gen: 75, Best: 43, Mean: 1278.0026
Gen: 76, Best: 43, Mean: 1054.3152
Gen: 77, Best: 43, Mean: 1055.9333
Gen: 78, Best: 43, Mean: 1123.3695
Gen: 79, Best: 43, Mean: 1150.6022
Gen: 80, Best: 43, Mean: 1458.2021
Gen: 81, Best: 41.8, Mean: 1033.008
Gen: 82, Best: 41.8, Mean: 1130.3362
Gen: 83, Best: 41.8, Mean: 1032.7053
Gen: 84, Best: 41.8, Mean: 1186.3569
Gen: 85, Best: 41.8, Mean: 1162.9027
Gen: 86, Best: 41.8, Mean: 977.8982
Gen: 87, Best: 41.8, Mean: 1123.7106
Gen: 88, Best: 41.8, Mean: 1012.65546
Gen: 89, Best: 41.8, Mean: 1017.7801
Gen: 90, Best: 41.8, Mean: 1111.4873
Gen: 91, Best: 41.8, Mean: 1054.9198
Gen: 92, Best: 41.8, Mean: 1067.8198
Gen: 93, Best: 41.8, Mean: 1192.3167
Gen: 94, Best: 41.8, Mean: 1023.3607
Gen: 95, Best: 41.8, Mean: 993.05634
Gen: 96, Best: 41.8, Mean: 970.0608
Gen: 97, Best: 41.8, Mean: 939.9807
Gen: 98, Best: 41.8, Mean: 1128.514
Gen: 99, Best: 41.8, Mean: 1080.5958
Gen: 100, Best: 41.8, Mean: 1344.9365
