Gen: 0, Best: 134.7, Mean: 7629.825
Gen: 1, Best: 99.2, Mean: 7680.5586
Gen: 2, Best: 99.2, Mean: 7210.5664
Gen: 3, Best: 99.2, Mean: 7235.329
Gen: 4, Best: 99.2, Mean: 6672.279
Gen: 5, Best: 99.2, Mean: 6853.829
Gen: 6, Best: 99.2, Mean: 6618.527
Gen: 7, Best: 99.2, Mean: 6758.5586
Gen: 8, Best: 95.1, Mean: 6320.402
Gen: 9, Best: 95.1, Mean: 6024.0425
Gen: 10, Best: 95.1, Mean: 5753.3496
Gen: 11, Best: 67.8, Mean: 5522.6597
Gen: 12, Best: 67.8, Mean: 4824.7734
Gen: 13, Best: 59.9, Mean: 4326.503
Gen: 14, Best: 53.8, Mean: 4183.7817
Gen: 15, Best: 53.8, Mean: 3956.8855
Gen: 16, Best: 53.8, Mean: 3707.678
Gen: 17, Best: 53.8, Mean: 3627.5981
Gen: 18, Best: 53.8, Mean: 3678.908
Gen: 19, Best: 53.1, Mean: 2790.5696
Gen: 20, Best: 53.1, Mean: 3347.7441
Gen: 21, Best: 53.1, Mean: 3119.5173
Gen: 22, Best: 52.9, Mean: 2858.16
Gen: 23, Best: 47.3, Mean: 3021.3252
Gen: 24, Best: 47.3, Mean: 3132.268
Gen: 25, Best: 47.3, Mean: 2380.5457
Gen: 26, Best: 47.3, Mean: 2364.9973
Gen: 27, Best: 47.3, Mean: 2274.683
Gen: 28, Best: 47.3, Mean: 2641.4854
Gen: 29, Best: 47.3, Mean: 2044.5101
Gen: 30, Best: 47.3, Mean: 2022.4948
Gen: 31, Best: 46.4, Mean: 1738.8712
Gen: 32, Best: 46.4, Mean: 1605.6505
Gen: 33, Best: 46.4, Mean: 1610.5017
Gen: 34, Best: 46.4, Mean: 1581.4921
Gen: 35, Best: 46.4, Mean: 1578.678
Gen: 36, Best: 46.4, Mean: 1458.5846
Gen: 37, Best: 46.4, Mean: 1378.8738
Gen: 38, Best: 46.4, Mean: 1258.8083
Gen: 39, Best: 46.4, Mean: 1216.7446
Gen: 40, Best: 46.4, Mean: 1212.1914
Gen: 41, Best: 46.4, Mean: 1162.7612
Gen: 42, Best: 46.4, Mean: 1132.647
Gen: 43, Best: 46.4, Mean: 1205.6945
Gen: 44, Best: 46.4, Mean: 945.7056
Gen: 45, Best: 46.4, Mean: 920.5964
Gen: 46, Best: 46.4, Mean: 1052.891
Gen: 47, Best: 46.4, Mean: 960.5091
Gen: 48, Best: 46.4, Mean: 1059.0358
Gen: 49, Best: 46.4, Mean: 1272.5447
Gen: 50, Best: 46.4, Mean: 955.9702
Gen: 51, Best: 44.5, Mean: 949.15424
Gen: 52, Best: 44.5, Mean: 942.9432
Gen: 53, Best: 44.5, Mean: 1078.8743
Gen: 54, Best: 44.5, Mean: 1018.61115
Gen: 55, Best: 44.5, Mean: 1001.5293
Gen: 56, Best: 44.5, Mean: 879.9744
Gen: 57, Best: 44.4, Mean: 813.30853
Gen: 58, Best: 44.4, Mean: 824.66754
Gen: 59, Best: 44.4, Mean: 1213.7756
Gen: 60, Best: 44.4, Mean: 840.6019
Gen: 61, Best: 43.1, Mean: 796.0206
Gen: 62, Best: 43.1, Mean: 1017.16534
Gen: 63, Best: 43.1, Mean: 851.1613
Gen: 64, Best: 43.1, Mean: 1036.3772
Gen: 65, Best: 43.1, Mean: 1006.2931
Gen: 66, Best: 43.1, Mean: 991.1336
Gen: 67, Best: 43.1, Mean: 877.1114
Gen: 68, Best: 43.1, Mean: 961.87213
Gen: 69, Best: 43.1, Mean: 929.0855
Gen: 70, Best: 43.1, Mean: 848.3637
Gen: 71, Best: 43.1, Mean: 886.86316
Gen: 72, Best: 43.1, Mean: 865.32227
Gen: 73, Best: 43.1, Mean: 867.58264
Gen: 74, Best: 43.1, Mean: 991.979
Gen: 75, Best: 43.1, Mean: 1052.4747
Gen: 76, Best: 43.1, Mean: 1004.267
Gen: 77, Best: 43.1, Mean: 839.6391
Gen: 78, Best: 43.1, Mean: 723.2691
Gen: 79, Best: 43.1, Mean: 853.8481
Gen: 80, Best: 43.1, Mean: 844.65607
Gen: 81, Best: 43.1, Mean: 940.48816
Gen: 82, Best: 43.1, Mean: 1000.8874
Gen: 83, Best: 43.1, Mean: 929.4691
Gen: 84, Best: 43.1, Mean: 1021.59894
Gen: 85, Best: 42.9, Mean: 917.51135
Gen: 86, Best: 42.9, Mean: 783.6074
Gen: 87, Best: 42.9, Mean: 879.32355
Gen: 88, Best: 42.9, Mean: 905.4059
Gen: 89, Best: 42.9, Mean: 985.3625
Gen: 90, Best: 42.9, Mean: 1316.8475
Gen: 91, Best: 40.8, Mean: 737.6096
Gen: 92, Best: 40.8, Mean: 874.74084
Gen: 93, Best: 40.8, Mean: 974.65375
Gen: 94, Best: 40.8, Mean: 797.25195
Gen: 95, Best: 40.8, Mean: 1012.7767
Gen: 96, Best: 40.8, Mean: 839.1333
Gen: 97, Best: 40.8, Mean: 1106.7822
Gen: 98, Best: 40.8, Mean: 953.4387
Gen: 99, Best: 40.8, Mean: 1050.0922
Gen: 100, Best: 40.8, Mean: 799.9555
