Gen: 0, Best: 5033, Mean: 12127.933
Gen: 1, Best: 3729.9, Mean: 11653.118
Gen: 2, Best: 3729.9, Mean: 12116.5625
Gen: 3, Best: 3729.9, Mean: 12424.689
Gen: 4, Best: 3729.9, Mean: 11995.681
Gen: 5, Best: 3702.3, Mean: 11986.431
Gen: 6, Best: 3702.3, Mean: 11581.323
Gen: 7, Best: 3702.3, Mean: 11077.536
Gen: 8, Best: 3225, Mean: 11491.532
Gen: 9, Best: 3174.2, Mean: 11363.837
Gen: 10, Best: 3174.2, Mean: 11437.674
Gen: 11, Best: 3174.2, Mean: 11407.901
Gen: 12, Best: 2728.7, Mean: 11208.555
Gen: 13, Best: 2728.7, Mean: 10880.472
Gen: 14, Best: 2459.6, Mean: 11086.742
Gen: 15, Best: 2084.6, Mean: 10697.912
Gen: 16, Best: 1376.6, Mean: 10632.376
Gen: 17, Best: 1346.3, Mean: 10022.597
Gen: 18, Best: 1346.3, Mean: 10852.954
Gen: 19, Best: 1346.3, Mean: 10107.541
Gen: 20, Best: 1011, Mean: 10078.798
Gen: 21, Best: 1011, Mean: 10355.043
Gen: 22, Best: 1011, Mean: 9840.967
Gen: 23, Best: 1011, Mean: 9995.252
Gen: 24, Best: 1011, Mean: 9971.17
Gen: 25, Best: 167.5, Mean: 9521.503
Gen: 26, Best: 167.5, Mean: 10063.232
Gen: 27, Best: 167.5, Mean: 9464.374
Gen: 28, Best: 167.5, Mean: 9229.733
Gen: 29, Best: 167.5, Mean: 9583.243
Gen: 30, Best: 167.5, Mean: 9611.523
Gen: 31, Best: 167.5, Mean: 9219.319
Gen: 32, Best: 167.5, Mean: 9136.174
Gen: 33, Best: 167.5, Mean: 9161.946
Gen: 34, Best: 167.5, Mean: 8947.432
Gen: 35, Best: 167.5, Mean: 8711.022
Gen: 36, Best: 167.5, Mean: 8440.958
Gen: 37, Best: 167.5, Mean: 8518.466
Gen: 38, Best: 167.5, Mean: 8438.955
Gen: 39, Best: 167.5, Mean: 8126.4985
Gen: 40, Best: 167.5, Mean: 8414.681
Gen: 41, Best: 167.5, Mean: 8442.458
Gen: 42, Best: 167.5, Mean: 8563.107
Gen: 43, Best: 167.5, Mean: 8139.103
Gen: 44, Best: 167.5, Mean: 7988.43
Gen: 45, Best: 167.5, Mean: 7904.949
Gen: 46, Best: 167.5, Mean: 8164.6523
Gen: 47, Best: 167.5, Mean: 7992.3804
Gen: 48, Best: 167.5, Mean: 7792.3574
Gen: 49, Best: 167.5, Mean: 8573.29
Gen: 50, Best: 167.5, Mean: 7851.615
Gen: 51, Best: 167.5, Mean: 7651.4614
Gen: 52, Best: 167.5, Mean: 7755.3706
Gen: 53, Best: 167.5, Mean: 7744.6953
Gen: 54, Best: 167.5, Mean: 7800.853
Gen: 55, Best: 167.5, Mean: 7871.7666
Gen: 56, Best: 167.5, Mean: 7510.821
Gen: 57, Best: 167.5, Mean: 7566.739
Gen: 58, Best: 167.5, Mean: 7505.7954
Gen: 59, Best: 167.5, Mean: 7428.288
Gen: 60, Best: 167.5, Mean: 7211.0225
Gen: 61, Best: 167.5, Mean: 7421.786
Gen: 62, Best: 167.5, Mean: 7337.5864
Gen: 63, Best: 130.7, Mean: 7532.912
Gen: 64, Best: 130.7, Mean: 7332.2793
Gen: 65, Best: 130.7, Mean: 7247.455
Gen: 66, Best: 130.7, Mean: 7579.212
Gen: 67, Best: 130.7, Mean: 7246.968
Gen: 68, Best: 130.7, Mean: 7133.6772
Gen: 69, Best: 130.7, Mean: 7278.544
Gen: 70, Best: 130.7, Mean: 7124.544
Gen: 71, Best: 130.7, Mean: 7250.783
Gen: 72, Best: 130.7, Mean: 7380.474
Gen: 73, Best: 130.7, Mean: 7385.546
Gen: 74, Best: 130.7, Mean: 7637.2344
Gen: 75, Best: 130.7, Mean: 7817.1675
Gen: 76, Best: 130.7, Mean: 7649.1025
Gen: 77, Best: 130.7, Mean: 7065.6436
Gen: 78, Best: 130.7, Mean: 7099.1978
Gen: 79, Best: 130.7, Mean: 7048.0005
Gen: 80, Best: 130.7, Mean: 7168.257
Gen: 81, Best: 130.7, Mean: 7276.8633
Gen: 82, Best: 130.7, Mean: 7165.8867
Gen: 83, Best: 130.7, Mean: 7090.3203
Gen: 84, Best: 130.7, Mean: 7522.279
Gen: 85, Best: 130.7, Mean: 7364.618
Gen: 86, Best: 130.7, Mean: 6985.2095
Gen: 87, Best: 130.7, Mean: 7172.672
Gen: 88, Best: 130.7, Mean: 7435.591
Gen: 89, Best: 130.7, Mean: 7443.6167
Gen: 90, Best: 130.7, Mean: 7207.2065
Gen: 91, Best: 130.7, Mean: 7372.0415
Gen: 92, Best: 130.7, Mean: 7103.2993
Gen: 93, Best: 130.7, Mean: 6869.949
Gen: 94, Best: 130.7, Mean: 6795.132
Gen: 95, Best: 130.7, Mean: 7009.2485
Gen: 96, Best: 130.7, Mean: 7097.809
Gen: 97, Best: 130.7, Mean: 6921.35
Gen: 98, Best: 130.7, Mean: 6999.5137
Gen: 99, Best: 130.7, Mean: 6964.9243
Gen: 100, Best: 130.7, Mean: 6732.7983
