Gen: 0, Best: 5058.3, Mean: 12383.744
Gen: 1, Best: 4724.3, Mean: 12628.751
Gen: 2, Best: 4534.4, Mean: 12382.928
Gen: 3, Best: 4534.4, Mean: 12398.227
Gen: 4, Best: 4470.3, Mean: 11969.296
Gen: 5, Best: 3663.1, Mean: 11744.345
Gen: 6, Best: 3663.1, Mean: 11927.167
Gen: 7, Best: 3627.4, Mean: 12071.9375
Gen: 8, Best: 3627.4, Mean: 11855.673
Gen: 9, Best: 3627.4, Mean: 11685.015
Gen: 10, Best: 3627.4, Mean: 11941.206
Gen: 11, Best: 3035.7, Mean: 11707.934
Gen: 12, Best: 3035.7, Mean: 11478.605
Gen: 13, Best: 2650.8, Mean: 11276.528
Gen: 14, Best: 523.3, Mean: 11319.727
Gen: 15, Best: 523.3, Mean: 10667.577
Gen: 16, Best: 523.3, Mean: 11113.545
Gen: 17, Best: 523.3, Mean: 11168.859
Gen: 18, Best: 523.3, Mean: 10756.709
Gen: 19, Best: 523.3, Mean: 10407.425
Gen: 20, Best: 523.3, Mean: 10518.876
Gen: 21, Best: 523.3, Mean: 9774.36
Gen: 22, Best: 523.3, Mean: 10248.409
Gen: 23, Best: 523.3, Mean: 10070.458
Gen: 24, Best: 523.3, Mean: 10053.934
Gen: 25, Best: 523.3, Mean: 10032.246
Gen: 26, Best: 523.3, Mean: 10234.582
Gen: 27, Best: 523.3, Mean: 9922.885
Gen: 28, Best: 523.3, Mean: 10016.403
Gen: 29, Best: 523.3, Mean: 9661.024
Gen: 30, Best: 523.3, Mean: 9924.006
Gen: 31, Best: 523.3, Mean: 9833.857
Gen: 32, Best: 523.3, Mean: 9369.666
Gen: 33, Best: 523.3, Mean: 9459.196
Gen: 34, Best: 523.3, Mean: 10192.73
Gen: 35, Best: 523.3, Mean: 9396.61
Gen: 36, Best: 523.3, Mean: 9856.36
Gen: 37, Best: 523.3, Mean: 9758.436
Gen: 38, Best: 523.3, Mean: 9737.864
Gen: 39, Best: 523.3, Mean: 9144.359
Gen: 40, Best: 523.3, Mean: 9422.746
Gen: 41, Best: 523.3, Mean: 9093.754
Gen: 42, Best: 523.3, Mean: 9230.551
Gen: 43, Best: 523.3, Mean: 8595.429
Gen: 44, Best: 523.3, Mean: 8996.708
Gen: 45, Best: 523.3, Mean: 8848.056
Gen: 46, Best: 523.3, Mean: 8713.748
Gen: 47, Best: 212.4, Mean: 8705.454
Gen: 48, Best: 212.4, Mean: 8529.619
Gen: 49, Best: 212.4, Mean: 8582.506
Gen: 50, Best: 212.4, Mean: 8670.965
Gen: 51, Best: 212.4, Mean: 8626.624
Gen: 52, Best: 212.4, Mean: 8894.3125
Gen: 53, Best: 212.4, Mean: 8245.13
Gen: 54, Best: 212.4, Mean: 8436.936
Gen: 55, Best: 212.4, Mean: 8442.475
Gen: 56, Best: 212.4, Mean: 8137.8
Gen: 57, Best: 212.4, Mean: 8050.2554
Gen: 58, Best: 212.4, Mean: 8065.657
Gen: 59, Best: 212.4, Mean: 7857.062
Gen: 60, Best: 212.4, Mean: 8512.605
Gen: 61, Best: 212.4, Mean: 7923.3545
Gen: 62, Best: 212.4, Mean: 7814.115
Gen: 63, Best: 212.4, Mean: 8298.312
Gen: 64, Best: 212.4, Mean: 7977.3037
Gen: 65, Best: 212.4, Mean: 8011.05
Gen: 66, Best: 212.4, Mean: 7408.191
Gen: 67, Best: 212.4, Mean: 8289.241
Gen: 68, Best: 212.4, Mean: 7968.3276
Gen: 69, Best: 212.4, Mean: 7838.908
Gen: 70, Best: 212.4, Mean: 7505.6274
Gen: 71, Best: 212.4, Mean: 7628.953
Gen: 72, Best: 172.8, Mean: 7271.8813
Gen: 73, Best: 172.8, Mean: 7524.5615
Gen: 74, Best: 172.8, Mean: 7462.03
Gen: 75, Best: 172.8, Mean: 8132.771
Gen: 76, Best: 172.8, Mean: 7055.189
Gen: 77, Best: 172.8, Mean: 7011.679
Gen: 78, Best: 172.8, Mean: 7250.811
Gen: 79, Best: 172.8, Mean: 7400.6475
Gen: 80, Best: 172.8, Mean: 7492.343
Gen: 81, Best: 172.8, Mean: 7318.7197
Gen: 82, Best: 172.8, Mean: 7396.2583
Gen: 83, Best: 172.8, Mean: 7569.235
Gen: 84, Best: 138.9, Mean: 6997.8843
Gen: 85, Best: 138.9, Mean: 7135.21
Gen: 86, Best: 138.9, Mean: 6936.172
Gen: 87, Best: 138.9, Mean: 7050.161
Gen: 88, Best: 138.9, Mean: 6972.3564
Gen: 89, Best: 138.9, Mean: 7155.8594
Gen: 90, Best: 138.9, Mean: 6982.589
Gen: 91, Best: 138.9, Mean: 6794.419
Gen: 92, Best: 138.9, Mean: 7054.2256
Gen: 93, Best: 138.9, Mean: 6627.5405
Gen: 94, Best: 138.9, Mean: 6851.7246
Gen: 95, Best: 138.9, Mean: 6759.4995
Gen: 96, Best: 138.9, Mean: 6789.025
Gen: 97, Best: 138.9, Mean: 6911.991
Gen: 98, Best: 138.9, Mean: 6954.3384
Gen: 99, Best: 138.9, Mean: 6879.99
Gen: 100, Best: 138.8, Mean: 6311.85
