Gen: 0, Best: 62, Mean: 2858.5476
Gen: 1, Best: 62, Mean: 2742.3225
Gen: 2, Best: 62, Mean: 2670.7898
Gen: 3, Best: 62, Mean: 2650.8247
Gen: 4, Best: 62, Mean: 2734.2102
Gen: 5, Best: 62, Mean: 2760.5671
Gen: 6, Best: 62, Mean: 2645.9524
Gen: 7, Best: 62, Mean: 2518.71
Gen: 8, Best: 62, Mean: 2516.9248
Gen: 9, Best: 62, Mean: 2463.5862
Gen: 10, Best: 62, Mean: 2560.0781
Gen: 11, Best: 62, Mean: 2404.6248
Gen: 12, Best: 62, Mean: 2374.5828
Gen: 13, Best: 62, Mean: 2401.532
Gen: 14, Best: 62, Mean: 2359.7854
Gen: 15, Best: 62, Mean: 2293.4077
Gen: 16, Best: 62, Mean: 2182.7822
Gen: 17, Best: 47.7, Mean: 2220.025
Gen: 18, Best: 47.7, Mean: 2078.902
Gen: 19, Best: 47.7, Mean: 1996.324
Gen: 20, Best: 47.7, Mean: 1890.0006
Gen: 21, Best: 47.7, Mean: 2019.1748
Gen: 22, Best: 42, Mean: 1847.9409
Gen: 23, Best: 42, Mean: 1732.8722
Gen: 24, Best: 42, Mean: 1802.3346
Gen: 25, Best: 34.3, Mean: 1622.2101
Gen: 26, Best: 34.3, Mean: 1728.8373
Gen: 27, Best: 34.3, Mean: 1557.8956
Gen: 28, Best: 34.3, Mean: 1602.7291
Gen: 29, Best: 34.3, Mean: 1699.1819
Gen: 30, Best: 34.3, Mean: 1435.0869
Gen: 31, Best: 34.3, Mean: 1516.7609
Gen: 32, Best: 34.3, Mean: 1464.7201
Gen: 33, Best: 34.3, Mean: 1519.322
Gen: 34, Best: 34.3, Mean: 1452.2069
Gen: 35, Best: 34.3, Mean: 1425.1735
Gen: 36, Best: 34.3, Mean: 1445.8516
Gen: 37, Best: 34.3, Mean: 1477.243
Gen: 38, Best: 34.3, Mean: 1359.1761
Gen: 39, Best: 34.3, Mean: 1363.1625
Gen: 40, Best: 34.3, Mean: 1393.8641
Gen: 41, Best: 34.3, Mean: 1268.5713
Gen: 42, Best: 34.3, Mean: 1320.7887
Gen: 43, Best: 34.3, Mean: 1388.3914
Gen: 44, Best: 29, Mean: 1357.6085
Gen: 45, Best: 29, Mean: 1322.1415
Gen: 46, Best: 29, Mean: 1226.2319
Gen: 47, Best: 29, Mean: 1326.5745
Gen: 48, Best: 24.1, Mean: 1301.3541
Gen: 49, Best: 24.1, Mean: 1277.6674
Gen: 50, Best: 24.1, Mean: 1286.3701
Gen: 51, Best: 24.1, Mean: 1308.3942
Gen: 52, Best: 24.1, Mean: 1334.1176
Gen: 53, Best: 24.1, Mean: 1288.0922
Gen: 54, Best: 24.1, Mean: 1280.695
Gen: 55, Best: 24.1, Mean: 1315.5271
Gen: 56, Best: 24.1, Mean: 1316.4592
Gen: 57, Best: 24.1, Mean: 1266.8206
Gen: 58, Best: 24.1, Mean: 1239.233
Gen: 59, Best: 24.1, Mean: 1311.4324
Gen: 60, Best: 24.1, Mean: 1268.727
Gen: 61, Best: 24.1, Mean: 1240.4474
Gen: 62, Best: 24.1, Mean: 1308.933
Gen: 63, Best: 24.1, Mean: 1187.9897
Gen: 64, Best: 24.1, Mean: 1187.1553
Gen: 65, Best: 24.1, Mean: 1249.6427
Gen: 66, Best: 24.1, Mean: 1239.2604
Gen: 67, Best: 24.1, Mean: 1224.3177
Gen: 68, Best: 24.1, Mean: 1207.1166
Gen: 69, Best: 24.1, Mean: 1161.3513
Gen: 70, Best: 24.1, Mean: 1102.8326
Gen: 71, Best: 24.1, Mean: 1133.899
Gen: 72, Best: 24.1, Mean: 1148.474
Gen: 73, Best: 24.1, Mean: 1173.5208
Gen: 74, Best: 24.1, Mean: 1124.9146
Gen: 75, Best: 24.1, Mean: 1130.8895
Gen: 76, Best: 24.1, Mean: 1060.7385
Gen: 77, Best: 24.1, Mean: 1083.2291
Gen: 78, Best: 24.1, Mean: 1093.1323
Gen: 79, Best: 24.1, Mean: 1129.6237
Gen: 80, Best: 24.1, Mean: 1118.7643
Gen: 81, Best: 24.1, Mean: 1045.4852
Gen: 82, Best: 24.1, Mean: 1087.7794
Gen: 83, Best: 24.1, Mean: 1091.3214
Gen: 84, Best: 24.1, Mean: 1119.568
Gen: 85, Best: 24.1, Mean: 1122.7924
Gen: 86, Best: 24.1, Mean: 992.6812
Gen: 87, Best: 24.1, Mean: 1074.5354
Gen: 88, Best: 24.1, Mean: 1053.188
Gen: 89, Best: 24.1, Mean: 1114.6254
Gen: 90, Best: 24.1, Mean: 1055.9231
Gen: 91, Best: 24.1, Mean: 1083.7339
Gen: 92, Best: 24.1, Mean: 1056.586
Gen: 93, Best: 24.1, Mean: 1105.5819
Gen: 94, Best: 24.1, Mean: 1191.4663
Gen: 95, Best: 24.1, Mean: 1111.7175
Gen: 96, Best: 24.1, Mean: 1037.4885
Gen: 97, Best: 24.1, Mean: 1055.4227
Gen: 98, Best: 24.1, Mean: 1012.8642
Gen: 99, Best: 24.1, Mean: 979.7339
Gen: 100, Best: 24.1, Mean: 1017.20245
