Gen: 0, Best: 345.1, Mean: 2866.4067
Gen: 1, Best: 345.1, Mean: 2755.6113
Gen: 2, Best: 248.3, Mean: 2709.7703
Gen: 3, Best: 248.3, Mean: 2709.568
Gen: 4, Best: 248.3, Mean: 2584.4956
Gen: 5, Best: 67.3, Mean: 2533.638
Gen: 6, Best: 67.3, Mean: 2504.0056
Gen: 7, Best: 67.3, Mean: 2518.6484
Gen: 8, Best: 67.3, Mean: 2505.3462
Gen: 9, Best: 67.3, Mean: 2378.111
Gen: 10, Best: 67.3, Mean: 2444.8445
Gen: 11, Best: 67.3, Mean: 2227.4316
Gen: 12, Best: 67.3, Mean: 2270.369
Gen: 13, Best: 67.3, Mean: 2145.6897
Gen: 14, Best: 45.1, Mean: 2112.535
Gen: 15, Best: 45.1, Mean: 2065.323
Gen: 16, Best: 45.1, Mean: 1886.3119
Gen: 17, Best: 45.1, Mean: 1917.326
Gen: 18, Best: 45.1, Mean: 1710.8578
Gen: 19, Best: 38.9, Mean: 1614.5311
Gen: 20, Best: 38.9, Mean: 1678.4751
Gen: 21, Best: 36.6, Mean: 1597.7877
Gen: 22, Best: 36.6, Mean: 1479.1774
Gen: 23, Best: 36.6, Mean: 1530.4785
Gen: 24, Best: 36.6, Mean: 1590.8848
Gen: 25, Best: 36.6, Mean: 1595.4976
Gen: 26, Best: 36.6, Mean: 1512.2396
Gen: 27, Best: 36.6, Mean: 1584.6381
Gen: 28, Best: 36.6, Mean: 1462.1716
Gen: 29, Best: 36.6, Mean: 1421.4437
Gen: 30, Best: 36.6, Mean: 1413.5592
Gen: 31, Best: 30.9, Mean: 1294.6172
Gen: 32, Best: 30.9, Mean: 1437.8351
Gen: 33, Best: 30.9, Mean: 1486.9397
Gen: 34, Best: 30.9, Mean: 1486.2087
Gen: 35, Best: 30.9, Mean: 1350.542
Gen: 36, Best: 30.9, Mean: 1403.8562
Gen: 37, Best: 30.9, Mean: 1353.7339
Gen: 38, Best: 30.9, Mean: 1293.4698
Gen: 39, Best: 30.9, Mean: 1409.7529
Gen: 40, Best: 30.9, Mean: 1329.477
Gen: 41, Best: 30.9, Mean: 1167.8611
Gen: 42, Best: 30.9, Mean: 1268.0538
Gen: 43, Best: 30.9, Mean: 1276.104
Gen: 44, Best: 30.9, Mean: 1183.7434
Gen: 45, Best: 30.9, Mean: 1175.3077
Gen: 46, Best: 30.9, Mean: 1232.0457
Gen: 47, Best: 30.9, Mean: 1191.3556
Gen: 48, Best: 30.9, Mean: 1112.181
Gen: 49, Best: 30.9, Mean: 1157.1162
Gen: 50, Best: 30.9, Mean: 1130.8163
Gen: 51, Best: 30.9, Mean: 1084.7853
Gen: 52, Best: 30.9, Mean: 1070.5117
Gen: 53, Best: 30.9, Mean: 1022.4755
Gen: 54, Best: 30.9, Mean: 1062.2838
Gen: 55, Best: 29.4, Mean: 1006.7977
Gen: 56, Best: 29.4, Mean: 1078.9573
Gen: 57, Best: 29.4, Mean: 1084.2866
Gen: 58, Best: 29.4, Mean: 995.1767
Gen: 59, Best: 29.4, Mean: 996.19
Gen: 60, Best: 28.3, Mean: 987.3196
Gen: 61, Best: 28.3, Mean: 1014.23004
Gen: 62, Best: 28.3, Mean: 1070.8542
Gen: 63, Best: 28.3, Mean: 1022.5736
Gen: 64, Best: 28.3, Mean: 977.76514
Gen: 65, Best: 28.3, Mean: 865.9707
Gen: 66, Best: 28.3, Mean: 1010.81116
Gen: 67, Best: 28.3, Mean: 973.84143
Gen: 68, Best: 28.3, Mean: 925.28326
Gen: 69, Best: 28.3, Mean: 929.1528
Gen: 70, Best: 28.3, Mean: 960.28644
Gen: 71, Best: 28.3, Mean: 936.6924
Gen: 72, Best: 28.3, Mean: 973.26166
Gen: 73, Best: 28.3, Mean: 931.5363
Gen: 74, Best: 28.3, Mean: 863.0088
Gen: 75, Best: 28.3, Mean: 995.4056
Gen: 76, Best: 28.3, Mean: 975.52264
Gen: 77, Best: 28.3, Mean: 913.0588
Gen: 78, Best: 28.3, Mean: 908.0977
Gen: 79, Best: 28.3, Mean: 1044.7197
Gen: 80, Best: 28.3, Mean: 928.5653
Gen: 81, Best: 28.3, Mean: 903.4111
Gen: 82, Best: 28.3, Mean: 955.50366
Gen: 83, Best: 28.3, Mean: 831.85706
Gen: 84, Best: 28.3, Mean: 866.1379
Gen: 85, Best: 28.3, Mean: 900.6669
Gen: 86, Best: 28.3, Mean: 920.41156
Gen: 87, Best: 28.3, Mean: 908.8286
Gen: 88, Best: 28.3, Mean: 991.5352
Gen: 89, Best: 28.3, Mean: 911.59174
Gen: 90, Best: 28.3, Mean: 856.91144
Gen: 91, Best: 28.3, Mean: 838.811
Gen: 92, Best: 28.3, Mean: 858.3671
Gen: 93, Best: 28.3, Mean: 839.57904
Gen: 94, Best: 28.3, Mean: 860.5244
Gen: 95, Best: 28.3, Mean: 851.058
Gen: 96, Best: 28.3, Mean: 816.19214
Gen: 97, Best: 28.3, Mean: 756.8921
Gen: 98, Best: 28.3, Mean: 855.73505
Gen: 99, Best: 27.2, Mean: 836.8551
Gen: 100, Best: 27.2, Mean: 771.8113
